locus_tag	ftype	length_bp	gene	EC_number	COG	product
OMBLIMKG_00344	CDS	1074				hypothetical protein
OMBLIMKG_00345	CDS	510				hypothetical protein
OMBLIMKG_00346	CDS	360				hypothetical protein
OMBLIMKG_00347	CDS	459				hypothetical protein
OMBLIMKG_00348	CDS	351				hypothetical protein
OMBLIMKG_00349	CDS	189				hypothetical protein
OMBLIMKG_00350	CDS	948				hypothetical protein
OMBLIMKG_00351	CDS	420				hypothetical protein
OMBLIMKG_00352	CDS	1074				hypothetical protein
OMBLIMKG_00353	CDS	1260				phageSPP1_gp7: phage head morphogenesis protein, SPP1 gp7 family
OMBLIMKG_00354	CDS	1317				phge_rel_HI1409: phage-associated protein
OMBLIMKG_00355	CDS	1350			COG1783	putative protein
OMBLIMKG_00356	CDS	369				hypothetical protein
OMBLIMKG_00357	CDS	222				hypothetical protein
OMBLIMKG_00358	CDS	1359				hypothetical protein
OMBLIMKG_00359	CDS	390				hypothetical protein
OMBLIMKG_00360	CDS	405				hypothetical protein
OMBLIMKG_00361	CDS	327				hypothetical protein
OMBLIMKG_00362	CDS	162				hypothetical protein
OMBLIMKG_00363	CDS	969				hypothetical protein
OMBLIMKG_00364	CDS	207				hypothetical protein
OMBLIMKG_00365	CDS	453				hypothetical protein
OMBLIMKG_00366	CDS	234				hypothetical protein
OMBLIMKG_00367	CDS	831				hypothetical protein
OMBLIMKG_00368	CDS	642				hypothetical protein
OMBLIMKG_00369	CDS	225				hypothetical protein
OMBLIMKG_00370	CDS	417				hypothetical protein
OMBLIMKG_00371	CDS	588				hypothetical protein
OMBLIMKG_00372	CDS	366				hypothetical protein
OMBLIMKG_00373	CDS	519				hypothetical protein
OMBLIMKG_00374	CDS	891				hypothetical protein
OMBLIMKG_00375	CDS	186				hypothetical protein
OMBLIMKG_00376	CDS	312				hypothetical protein
OMBLIMKG_00377	CDS	252				hypothetical protein
OMBLIMKG_00378	CDS	1032				hypothetical protein
OMBLIMKG_00379	CDS	738	dpnA	2.1.1.72		Modification methylase DpnIIB
OMBLIMKG_00380	CDS	348				hypothetical protein
OMBLIMKG_00381	CDS	294				hypothetical protein
OMBLIMKG_00382	CDS	951				rect: recombinase, phage RecT family
OMBLIMKG_00383	CDS	651				hypothetical protein
OMBLIMKG_00384	CDS	435	ssb_2		COG0629	Single-stranded DNA-binding protein
OMBLIMKG_00385	CDS	1077				hypothetical protein
OMBLIMKG_00386	CDS	144				hypothetical protein
OMBLIMKG_00387	CDS	570				hypothetical protein
OMBLIMKG_00388	CDS	237				hypothetical protein
OMBLIMKG_00389	CDS	360				hypothetical protein
OMBLIMKG_00390	CDS	1275				dcm: DNA (cytosine-5-)-methyltransferase
OMBLIMKG_00391	CDS	417				hypothetical protein
OMBLIMKG_00392	CDS	534				hypothetical protein
OMBLIMKG_00393	CDS	171				hypothetical protein
OMBLIMKG_00394	CDS	270				hypothetical protein
OMBLIMKG_00395	CDS	438				hypothetical protein
OMBLIMKG_00396	CDS	1026	xerC_2			Tyrosine recombinase XerC
OMBLIMKG_00397	tRNA	76				tRNA-Lys(ctt)
OMBLIMKG_00398	tRNA	76				tRNA-Lys(ttt)
OMBLIMKG_00399	tRNA	87				tRNA-Leu(taa)
OMBLIMKG_00400	tRNA	76				tRNA-Gly(gcc)
OMBLIMKG_00401	CDS	513	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OMBLIMKG_00402	CDS	1191	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
OMBLIMKG_00403	CDS	1362	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
OMBLIMKG_00404	CDS	507				hypothetical protein
OMBLIMKG_00405	CDS	1008	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
OMBLIMKG_00406	CDS	771	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
OMBLIMKG_00407	CDS	1110	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
OMBLIMKG_00408	tRNA	77				tRNA-Met(cat)
OMBLIMKG_00409	CDS	2136	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
OMBLIMKG_00410	tRNA	77				tRNA-Arg(ccg)
OMBLIMKG_00411	tRNA	76				tRNA-His(gtg)
OMBLIMKG_00412	tRNA	77				tRNA-Pro(tgg)
OMBLIMKG_00413	rRNA	1536				16S ribosomal RNA
OMBLIMKG_00414	tRNA	76				tRNA-Glu(ttc)
OMBLIMKG_00415	rRNA	3006				23S ribosomal RNA
OMBLIMKG_00416	rRNA	110				5S ribosomal RNA
OMBLIMKG_00417	CDS	930	metR			HTH-type transcriptional regulator MetR
OMBLIMKG_00418	CDS	735				azlC: azaleucine resistance protein AzlC
OMBLIMKG_00419	CDS	330				hypothetical protein
OMBLIMKG_00420	CDS	234				hypothetical protein
OMBLIMKG_00421	CDS	1584	prfC		COG4108	Peptide chain release factor RF3
OMBLIMKG_00422	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
OMBLIMKG_00423	CDS	1980	rnb	3.1.13.1	COG4776	Exoribonuclease 2
OMBLIMKG_00424	CDS	873				hypothetical protein
OMBLIMKG_00425	CDS	642	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
OMBLIMKG_00426	CDS	930	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
OMBLIMKG_00427	CDS	738	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
OMBLIMKG_00428	CDS	1194	mntH			Divalent metal cation transporter MntH
OMBLIMKG_00429	CDS	1335	argG	6.3.4.5	COG0137	Argininosuccinate synthase
OMBLIMKG_00430	CDS	873	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
OMBLIMKG_00431	CDS	2349	mrcB		COG0744	Penicillin-binding protein 1B
OMBLIMKG_00432	CDS	399				hypothetical protein
OMBLIMKG_00433	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
OMBLIMKG_00434	CDS	807	map	3.4.11.18	COG0024	Methionine aminopeptidase
OMBLIMKG_00435	CDS	2592	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
OMBLIMKG_00436	CDS	1068	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
OMBLIMKG_00437	tRNA	76				tRNA-Gly(gcc)
OMBLIMKG_00438	CDS	549	orn	3.1.-.-	COG1949	Oligoribonuclease
OMBLIMKG_00439	CDS	1041	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
OMBLIMKG_00440	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
OMBLIMKG_00441	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
OMBLIMKG_00442	CDS	501	crr		COG2190	PTS system glucose-specific EIIA component
OMBLIMKG_00443	CDS	366			COG3111	putative protein
OMBLIMKG_00444	CDS	663	qseB			Transcriptional regulatory protein QseB
OMBLIMKG_00445	CDS	1356	qseC	2.7.13.3		Sensor protein QseC
OMBLIMKG_00446	CDS	276				hypothetical protein
OMBLIMKG_00447	CDS	228				hypothetical protein
OMBLIMKG_00448	CDS	846				hypothetical protein
OMBLIMKG_00449	CDS	120				hypothetical protein
OMBLIMKG_00450	CDS	501				hypothetical protein
OMBLIMKG_00451	CDS	603				hypothetical protein
OMBLIMKG_00452	CDS	1710				hypothetical protein
OMBLIMKG_00453	CDS	570				hypothetical protein
OMBLIMKG_00454	CDS	1107				hypothetical protein
OMBLIMKG_00455	CDS	366				hypothetical protein
OMBLIMKG_00456	CDS	609				phage_P2_V: phage baseplate assembly protein V
OMBLIMKG_00457	CDS	1065				hypothetical protein
OMBLIMKG_00458	CDS	231				hypothetical protein
OMBLIMKG_00459	CDS	933				hypothetical protein
OMBLIMKG_00460	CDS	2592				tape_meas_TP901: phage tail tape measure protein, TP901 family, core region
OMBLIMKG_00461	CDS	315				hypothetical protein
OMBLIMKG_00462	CDS	189				hypothetical protein
OMBLIMKG_00463	CDS	285				hypothetical protein
OMBLIMKG_00464	CDS	519				tail_tube: phage major tail tube protein
OMBLIMKG_00465	CDS	1386				hypothetical protein
OMBLIMKG_00466	CDS	498				hypothetical protein
OMBLIMKG_00467	CDS	435				hypothetical protein
OMBLIMKG_00468	CDS	318				hypothetical protein
OMBLIMKG_00469	CDS	927				hypothetical protein
OMBLIMKG_00470	CDS	1104				hypothetical protein
OMBLIMKG_00471	CDS	501				tail_comp_S: phage virion morphogenesis protein
OMBLIMKG_00472	CDS	198				hypothetical protein
OMBLIMKG_00473	CDS	189				hypothetical protein
OMBLIMKG_00474	CDS	1278				hypothetical protein
OMBLIMKG_00475	CDS	1416				hypothetical protein
OMBLIMKG_00476	CDS	1323				hypothetical protein
OMBLIMKG_00477	CDS	549				hypothetical protein
OMBLIMKG_00478	CDS	303				hypothetical protein
OMBLIMKG_00479	CDS	309				hypothetical protein
OMBLIMKG_00480	CDS	384				hypothetical protein
OMBLIMKG_00481	CDS	231				hypothetical protein
OMBLIMKG_00482	CDS	102				hypothetical protein
OMBLIMKG_00483	CDS	144				hypothetical protein
OMBLIMKG_00484	CDS	537				hypothetical protein
OMBLIMKG_00485	CDS	420				hypothetical protein
OMBLIMKG_00486	CDS	375				hypothetical protein
OMBLIMKG_00487	CDS	489				hypothetical protein
OMBLIMKG_00488	CDS	288				hypothetical protein
OMBLIMKG_00489	CDS	231				hypothetical protein
OMBLIMKG_00490	CDS	375				hypothetical protein
OMBLIMKG_00491	CDS	219				hypothetical protein
OMBLIMKG_00492	CDS	159				hypothetical protein
OMBLIMKG_00493	CDS	198				hypothetical protein
OMBLIMKG_00494	CDS	519				hypothetical protein
OMBLIMKG_00495	CDS	204				hypothetical protein
OMBLIMKG_00496	CDS	453				hypothetical protein
OMBLIMKG_00497	CDS	417				hypothetical protein
OMBLIMKG_00498	CDS	2010				hypothetical protein
OMBLIMKG_00499	CDS	228				hypothetical protein
OMBLIMKG_00500	CDS	501				hypothetical protein
OMBLIMKG_00501	CDS	1788	betS			Glycine betaine/proline betaine transporter BetS
OMBLIMKG_00502	CDS	1476	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
OMBLIMKG_00503	CDS	1095	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
OMBLIMKG_00504	CDS	1077	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
OMBLIMKG_00505	CDS	2271	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
OMBLIMKG_00506	CDS	744				hypothetical protein
OMBLIMKG_00507	CDS	1206				hypothetical protein
OMBLIMKG_00508	CDS	915	lst	2.4.99.-		CMP-N-acetylneuraminate:beta-galactoside alpha-2,3-sialyltransferase
OMBLIMKG_00509	CDS	1062	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
OMBLIMKG_00510	CDS	774				hypothetical protein
OMBLIMKG_00511	CDS	885				mycofact_glyco: mycofactocin system glycosyltransferase
OMBLIMKG_00512	CDS	804	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
OMBLIMKG_00513	CDS	141				hypothetical protein
OMBLIMKG_00514	CDS	1134				hypothetical protein
OMBLIMKG_00515	CDS	1557	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
OMBLIMKG_00516	CDS	609				hypothetical protein
OMBLIMKG_00517	CDS	471				hypothetical protein
OMBLIMKG_00518	CDS	1137				hypothetical protein
OMBLIMKG_00519	CDS	555	rfaB	2.4.1.-	COG0438	Lipopolysaccharide 1,6-galactosyltransferase
OMBLIMKG_00520	CDS	645				hypothetical protein
OMBLIMKG_00521	CDS	1143				hypothetical protein
OMBLIMKG_00522	CDS	6558				hypothetical protein
OMBLIMKG_00523	CDS	768	modE		COG2005	DNA-binding transcriptional dual regulator ModE
OMBLIMKG_00524	CDS	765	modA		COG0725	Molybdate-binding protein ModA
OMBLIMKG_00525	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
OMBLIMKG_00526	CDS	1056	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OMBLIMKG_00527	CDS	342				hypothetical protein
OMBLIMKG_00528	CDS	612	hifA_2			Major fimbrial subunit
OMBLIMKG_00529	CDS	708	yadV_3			putative fimbrial chaperone YadV
OMBLIMKG_00530	CDS	2583	htrE_3		COG3188	Outer membrane usher protein HtrE
OMBLIMKG_00531	CDS	624				hypothetical protein
OMBLIMKG_00532	CDS	633				hypothetical protein
OMBLIMKG_00533	CDS	1251				hypothetical protein
OMBLIMKG_00534	CDS	330				hypothetical protein
OMBLIMKG_00535	CDS	195				hypothetical protein
OMBLIMKG_00536	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
OMBLIMKG_00537	CDS	708	rnfE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
OMBLIMKG_00538	CDS	624	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
OMBLIMKG_00539	CDS	1077	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
OMBLIMKG_00540	CDS	1953	rsxC	7.-.-.-	COG4656	Ion-translocating oxidoreductase complex subunit C
OMBLIMKG_00541	CDS	582	rnfB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
OMBLIMKG_00542	CDS	579	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
OMBLIMKG_00543	CDS	855	ompA_1			Outer membrane protein A
OMBLIMKG_00544	CDS	1062	sohB	3.4.21.-	COG0616	putative protease SohB
OMBLIMKG_00545	CDS	666				hypothetical protein
OMBLIMKG_00546	CDS	2193	yccS		COG1289	Inner membrane protein YccS
OMBLIMKG_00547	CDS	543		3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
OMBLIMKG_00548	CDS	936	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
OMBLIMKG_00549	CDS	1014	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
OMBLIMKG_00550	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
OMBLIMKG_00551	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
OMBLIMKG_00552	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
OMBLIMKG_00553	CDS	2646			COG3008	putative protein
OMBLIMKG_00554	CDS	1083	yebS		COG2995	Intermembrane transport protein YebS
OMBLIMKG_00555	CDS	132				hypothetical protein
OMBLIMKG_00556	CDS	639	proQ		COG3109	RNA chaperone ProQ
OMBLIMKG_00557	CDS	2082	prc	3.4.21.102	COG0793	Tail-specific protease
OMBLIMKG_00558	CDS	1470				hypothetical protein
OMBLIMKG_00559	CDS	561				hypothetical protein
OMBLIMKG_00560	CDS	756	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
OMBLIMKG_00561	CDS	639	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
OMBLIMKG_00562	CDS	2808	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
OMBLIMKG_00563	CDS	1230	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
OMBLIMKG_00564	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
OMBLIMKG_00565	CDS	2271	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
OMBLIMKG_00566	CDS	582				hypothetical protein
OMBLIMKG_00567	CDS	585	gmhA_1	5.3.1.28	COG0279	Phosphoheptose isomerase
OMBLIMKG_00568	CDS	360				TIGR00252: family protein
OMBLIMKG_00569	CDS	1728	lpoA		COG3107	Penicillin-binding protein activator LpoA
OMBLIMKG_00570	CDS	852	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
OMBLIMKG_00571	CDS	1449	tldD	3.4.-.-	COG0312	Metalloprotease TldD
OMBLIMKG_00572	CDS	552	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
OMBLIMKG_00573	CDS	1695	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
OMBLIMKG_00574	CDS	579	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
OMBLIMKG_00575	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
OMBLIMKG_00576	CDS	735	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
OMBLIMKG_00577	CDS	1650	rpsA		COG0539	30S ribosomal protein S1
OMBLIMKG_00578	CDS	285	ihfB		COG0776	Integration host factor subunit beta
OMBLIMKG_00579	CDS	294	lapA		COG3771	Lipopolysaccharide assembly protein A
OMBLIMKG_00580	CDS	1191	lapB		COG2956	Lipopolysaccharide assembly protein B
OMBLIMKG_00581	CDS	693	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
OMBLIMKG_00582	CDS	321	yciH		COG0023	putative protein YciH
OMBLIMKG_00583	CDS	696	hda		COG0593	DnaA regulatory inactivator Hda
OMBLIMKG_00584	CDS	1245	pyrP			Uracil permease
OMBLIMKG_00585	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
OMBLIMKG_00586	CDS	2067	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
OMBLIMKG_00587	CDS	543	apt	2.4.2.7		Adenine phosphoribosyltransferase
OMBLIMKG_00588	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
OMBLIMKG_00589	CDS	1647	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
OMBLIMKG_00590	CDS	2661	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
OMBLIMKG_00591	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
OMBLIMKG_00592	CDS	1443	ydgA		COG5339	Protein YdgA
OMBLIMKG_00593	CDS	1908	dnaK		COG0443	Chaperone protein DnaK
OMBLIMKG_00594	CDS	1146	dnaJ		COG0484	Chaperone protein DnaJ
OMBLIMKG_00595	CDS	1110	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
OMBLIMKG_00596	CDS	663				hypothetical protein
OMBLIMKG_00597	CDS	801				hypothetical protein
OMBLIMKG_00598	CDS	1197	bcr			Bicyclomycin resistance protein
OMBLIMKG_00599	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
OMBLIMKG_00600	CDS	621				hypothetical protein
OMBLIMKG_00601	CDS	2271	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
OMBLIMKG_00602	CDS	1944	mdoB	2.7.8.20		Phosphoglycerol transferase I
OMBLIMKG_00603	CDS	2040	uvrB		COG0556	UvrABC system protein B
OMBLIMKG_00604	tRNA	76				tRNA-Asn(gtt)
OMBLIMKG_00605	CDS	4473				hypothetical protein
OMBLIMKG_00606	CDS	1137				hypothetical protein
OMBLIMKG_00607	CDS	576				IS1595 family transposase IS1016C2
OMBLIMKG_00608	CDS	975				hypothetical protein
OMBLIMKG_00609	CDS	621				hypothetical protein
OMBLIMKG_00610	CDS	276				RelB_DinJ: addiction module antitoxin, RelB/DinJ family
OMBLIMKG_00611	CDS	264	yafQ	3.1.-.-	COG3041	mRNA interferase toxin YafQ
OMBLIMKG_00612	CDS	1671	ettA		COG0488	Energy-dependent translational throttle protein EttA
OMBLIMKG_00613	CDS	342				hypothetical protein
OMBLIMKG_00614	CDS	1971	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
OMBLIMKG_00615	CDS	174				hypothetical protein
OMBLIMKG_00616	CDS	3441	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
OMBLIMKG_00617	CDS	1392	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
OMBLIMKG_00618	CDS	891	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
OMBLIMKG_00619	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
OMBLIMKG_00620	CDS	669				hypothetical protein
OMBLIMKG_00621	CDS	1077	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
OMBLIMKG_00622	CDS	2649	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
OMBLIMKG_00623	CDS	1764	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
OMBLIMKG_00624	CDS	477				hypothetical protein
OMBLIMKG_00625	CDS	807				BchM-ChlM: magnesium protoporphyrin O-methyltransferase
OMBLIMKG_00626	CDS	717	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
OMBLIMKG_00627	CDS	861	tehB	2.1.1.-		putative S-adenosyl-L-methionine-dependent methyltransferase TehB
OMBLIMKG_00628	CDS	2055	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
OMBLIMKG_00629	CDS	651	esiB			Secretory immunoglobulin A-binding protein EsiB
OMBLIMKG_00630	CDS	366				hypothetical protein
OMBLIMKG_00631	CDS	1113	apbC		COG0489	Iron-sulfur cluster carrier protein
OMBLIMKG_00632	CDS	270				hypothetical protein
OMBLIMKG_00633	CDS	354	chpB	3.1.-.-	COG2337	Endoribonuclease toxin ChpB
OMBLIMKG_00634	CDS	198				hypothetical protein
OMBLIMKG_00635	CDS	663		1.-.-.-	COG0778	Putative NAD(P)H nitroreductase
OMBLIMKG_00636	CDS	675	neuA	2.7.7.43	COG1083	N-acylneuraminate cytidylyltransferase
OMBLIMKG_00637	CDS	309	higA-2		COG2944	Antitoxin HigA-2
OMBLIMKG_00638	CDS	2193				hypothetical protein
OMBLIMKG_00639	CDS	393				hypothetical protein
OMBLIMKG_00640	CDS	684				hypothetical protein
OMBLIMKG_00641	CDS	204				hypothetical protein
OMBLIMKG_00642	CDS	372				hypothetical protein
OMBLIMKG_00643	CDS	963				hypothetical protein
OMBLIMKG_00644	CDS	420				hypothetical protein
OMBLIMKG_00645	CDS	294				hypothetical protein
OMBLIMKG_00646	CDS	261				hypothetical protein
OMBLIMKG_00647	CDS	249				hypothetical protein
OMBLIMKG_00648	CDS	1023				hypothetical protein
OMBLIMKG_00649	CDS	1257	intA_1		COG0582	Prophage integrase IntA
OMBLIMKG_00650	tmRNA	366	ssrA			transfer-messenger RNA, SsrA
OMBLIMKG_00651	tRNA	77				tRNA-Met(cat)
OMBLIMKG_00652	CDS	456	rimP		COG0779	Ribosome maturation factor RimP
OMBLIMKG_00653	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
OMBLIMKG_00654	CDS	2535	infB		COG0532	Translation initiation factor IF-2
OMBLIMKG_00655	CDS	3168				hsdR: type I site-specific deoxyribonuclease, HsdR family
OMBLIMKG_00656	CDS	1314				hypothetical protein
OMBLIMKG_00657	CDS	1761				hsdM: type I restriction-modification system, M subunit
OMBLIMKG_00658	CDS	387	rbfA		COG0858	Ribosome-binding factor A
OMBLIMKG_00659	CDS	921	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
OMBLIMKG_00660	CDS	1125	tyrA		COG0287	T-protein
OMBLIMKG_00661	CDS	840	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
OMBLIMKG_00662	CDS	786				hypothetical protein
OMBLIMKG_00663	CDS	381	csdE_1		COG2166	Sulfur acceptor protein CsdE
OMBLIMKG_00664	CDS	1200	csdA_1	2.8.1.7	COG0520	Cysteine desulfurase CsdA
OMBLIMKG_00665	CDS	483				hypothetical protein
OMBLIMKG_00666	CDS	423				hypothetical protein
OMBLIMKG_00667	CDS	696	yohK		COG1346	Inner membrane protein YohK
OMBLIMKG_00668	CDS	1356	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
OMBLIMKG_00669	CDS	1944	uup_1		COG0488	ABC transporter ATP-binding protein uup
OMBLIMKG_00670	CDS	1140	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
OMBLIMKG_00671	CDS	771	ydcV			Inner membrane ABC transporter permease protein YdcV
OMBLIMKG_00672	CDS	861	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
OMBLIMKG_00673	CDS	1146	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
OMBLIMKG_00674	CDS	1020	pepT	3.4.11.4	COG2195	Peptidase T
OMBLIMKG_00675	CDS	483			COG0783	putative protein
OMBLIMKG_00676	CDS	879	cdd	3.5.4.5	COG0295	Cytidine deaminase
OMBLIMKG_00677	CDS	966	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
OMBLIMKG_00678	CDS	1515	putP		COG0591	Sodium/proline symporter
OMBLIMKG_00679	CDS	1476	rng	3.1.26.-	COG1530	Ribonuclease G
OMBLIMKG_00680	CDS	261				hypothetical protein
OMBLIMKG_00681	CDS	393	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
OMBLIMKG_00682	CDS	111				hypothetical protein
OMBLIMKG_00683	CDS	1197	bpaC			Autotransporter adhesin BpaC
OMBLIMKG_00684	CDS	1668	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
OMBLIMKG_00685	CDS	432				hypothetical protein
OMBLIMKG_00686	CDS	3456				hypothetical protein
OMBLIMKG_00687	CDS	1638				hypothetical protein
OMBLIMKG_00688	CDS	1848		2.4.1.-		UDP-glucose:protein N-beta-glucosyltransferase
OMBLIMKG_00689	CDS	234				malQ: 4-alpha-glucanotransferase
OMBLIMKG_00690	CDS	123	glgA	2.4.1.21	COG0297	Glycogen synthase
OMBLIMKG_00691	CDS	342	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
OMBLIMKG_00692	CDS	1539	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
OMBLIMKG_00693	CDS	1425	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
OMBLIMKG_00694	CDS	918	pgrR			HTH-type transcriptional regulator PgrR
OMBLIMKG_00695	CDS	2607	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
OMBLIMKG_00696	CDS	564	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
OMBLIMKG_00697	CDS	1932	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
OMBLIMKG_00698	CDS	807				hypothetical protein
OMBLIMKG_00699	CDS	1362				hypothetical protein
OMBLIMKG_00700	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
OMBLIMKG_00701	CDS	831	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
OMBLIMKG_00702	CDS	1335	mukF		COG3006	Chromosome partition protein MukF
OMBLIMKG_00703	CDS	732	mukE		COG3095	Chromosome partition protein MukE
OMBLIMKG_00704	CDS	4533	mukB		COG3096	Chromosome partition protein MukB
OMBLIMKG_00705	CDS	1053	haeIIIM	2.1.1.37		Modification methylase HaeIII
OMBLIMKG_00706	CDS	957				hypothetical protein
OMBLIMKG_00707	CDS	876				hypothetical protein
