locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFACCJHN_00323	CDS	2625	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
HFACCJHN_00324	CDS	192	csrA		COG1551	Translational regulator CsrA
HFACCJHN_00325	CDS	888	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
HFACCJHN_00326	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
HFACCJHN_00327	CDS	882	hslO		COG1281	33 kDa chaperonin
HFACCJHN_00328	CDS	1617	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
HFACCJHN_00329	CDS	558	frr		COG0233	Ribosome-recycling factor
HFACCJHN_00330	CDS	1194	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
HFACCJHN_00331	CDS	258				hypothetical protein
HFACCJHN_00332	CDS	507				hypothetical protein
HFACCJHN_00333	CDS	390	chuR	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
HFACCJHN_00334	CDS	597	crp_2		COG0664	cAMP-activated global transcriptional regulator CRP
HFACCJHN_00335	CDS	387	rplQ		COG0203	50S ribosomal protein L17
HFACCJHN_00336	CDS	987	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
HFACCJHN_00337	CDS	621	rpsD		COG0522	30S ribosomal protein S4
HFACCJHN_00338	CDS	390	rpsK		COG0100	30S ribosomal protein S11
HFACCJHN_00339	CDS	357	rpsM		COG0099	30S ribosomal protein S13
HFACCJHN_00340	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
HFACCJHN_00341	CDS	1326	secY		COG0201	Protein translocase subunit SecY
HFACCJHN_00342	CDS	435	rplO		COG0200	50S ribosomal protein L15
HFACCJHN_00343	CDS	180	rpmD		COG1841	50S ribosomal protein L30
HFACCJHN_00344	CDS	501	rpsE		COG0098	30S ribosomal protein S5
HFACCJHN_00345	CDS	354	rplR		COG0256	50S ribosomal protein L18
HFACCJHN_00346	CDS	534	rplF		COG0097	50S ribosomal protein L6
HFACCJHN_00347	CDS	393	rpsH		COG0096	30S ribosomal protein S8
HFACCJHN_00348	CDS	306	rpsN		COG0199	30S ribosomal protein S14
HFACCJHN_00349	CDS	540	rplE		COG0094	50S ribosomal protein L5
HFACCJHN_00350	CDS	312	rplX		COG0198	50S ribosomal protein L24
HFACCJHN_00351	CDS	372	rplN		COG0093	50S ribosomal protein L14
HFACCJHN_00352	CDS	786				hypothetical protein
HFACCJHN_00353	CDS	258	rpsQ		COG0186	30S ribosomal protein S17
HFACCJHN_00354	CDS	192	rpmC		COG0255	50S ribosomal protein L29
HFACCJHN_00355	CDS	411	rplP		COG0197	50S ribosomal protein L16
HFACCJHN_00356	CDS	708	rpsC		COG0092	30S ribosomal protein S3
HFACCJHN_00357	CDS	333	rplV		COG0091	50S ribosomal protein L22
HFACCJHN_00358	CDS	276	rpsS		COG0185	30S ribosomal protein S19
HFACCJHN_00359	CDS	822	rplB		COG0090	50S ribosomal protein L2
HFACCJHN_00360	CDS	300	rplW		COG0089	50S ribosomal protein L23
HFACCJHN_00361	CDS	603	rplD		COG0088	50S ribosomal protein L4
HFACCJHN_00362	CDS	627	rplC		COG0087	50S ribosomal protein L3
HFACCJHN_00363	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
HFACCJHN_00364	CDS	933	ftsX		COG2177	Cell division protein FtsX
HFACCJHN_00365	CDS	657	ftsE		COG2884	Cell division ATP-binding protein FtsE
HFACCJHN_00366	CDS	1203	ftsY		COG0552	Signal recognition particle receptor FtsY
HFACCJHN_00367	CDS	582	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
HFACCJHN_00368	CDS	483	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
HFACCJHN_00369	CDS	321				hypothetical protein
HFACCJHN_00370	CDS	648	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
HFACCJHN_00371	CDS	1224	nadR		COG1056	Bifunctional NAD biosynthesis protein NadR
HFACCJHN_00372	CDS	681				hypothetical protein
HFACCJHN_00373	tRNA	76				tRNA-Asn(gtt)
HFACCJHN_00374	tRNA	76				tRNA-Phe(gaa)
HFACCJHN_00375	CDS	1074	mltC_2	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
HFACCJHN_00376	CDS	273			COG2924	putative Fe(2+)-trafficking protein
HFACCJHN_00377	CDS	1137	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
HFACCJHN_00378	CDS	213	rpmE		COG0254	50S ribosomal protein L31
HFACCJHN_00379	CDS	684	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HFACCJHN_00380	CDS	1230	envC		COG4942	Murein hydrolase activator EnvC
HFACCJHN_00381	CDS	843			COG2861	putative protein
HFACCJHN_00382	CDS	744				hypothetical protein
HFACCJHN_00383	CDS	3894	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
HFACCJHN_00384	CDS	135				hypothetical protein
HFACCJHN_00385	CDS	498	tpx	1.11.1.15	COG2077	Thiol peroxidase
HFACCJHN_00386	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
HFACCJHN_00387	CDS	624	lexA_1	3.4.21.88	COG1974	LexA repressor
HFACCJHN_00388	CDS	2433	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
HFACCJHN_00389	CDS	1335	ndh	1.6.99.3	COG1252	NADH dehydrogenase
HFACCJHN_00390	CDS	1323	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
HFACCJHN_00391	CDS	447	yibN		COG0607	putative protein YibN
HFACCJHN_00392	CDS	510	secB		COG1952	Protein-export protein SecB
HFACCJHN_00393	CDS	330				hypothetical protein
HFACCJHN_00394	CDS	1653		5.4.2.8	COG1109	putative phosphomannomutase
HFACCJHN_00395	CDS	3480	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
HFACCJHN_00396	CDS	1542	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
HFACCJHN_00397	CDS	1839	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
HFACCJHN_00398	CDS	669				acolac_lg: acetolactate synthase, large subunit, biosynthetic type
HFACCJHN_00399	CDS	1527				hypothetical protein
HFACCJHN_00400	CDS	96				hypothetical protein
HFACCJHN_00401	CDS	714	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
HFACCJHN_00402	CDS	723	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
HFACCJHN_00403	CDS	1410	ftsP		COG2132	Cell division protein FtsP
HFACCJHN_00404	CDS	2349	lptD		COG1452	LPS-assembly protein LptD
HFACCJHN_00405	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
HFACCJHN_00406	CDS	1860	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
HFACCJHN_00407	CDS	306	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
HFACCJHN_00408	CDS	117				hypothetical protein
HFACCJHN_00409	CDS	1248	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
HFACCJHN_00410	CDS	627	narL		COG2197	Nitrate/nitrite response regulator protein NarL
HFACCJHN_00411	CDS	411				hypothetical protein
HFACCJHN_00412	CDS	561	yihI			Der GTPase-activating protein YihI
HFACCJHN_00413	CDS	279				hypothetical protein
HFACCJHN_00414	CDS	174				hypothetical protein
HFACCJHN_00415	rRNA	110				5S ribosomal RNA
HFACCJHN_00416	rRNA	3006				23S ribosomal RNA
HFACCJHN_00417	tRNA	76				tRNA-Glu(ttc)
HFACCJHN_00418	rRNA	1536				16S ribosomal RNA
HFACCJHN_00419	CDS	555	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
HFACCJHN_00420	CDS	1038	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
HFACCJHN_00421	CDS	690	metI_2		COG2011	D-methionine transport system permease protein MetI
HFACCJHN_00422	CDS	822	metQ		COG1464	putative D-methionine-binding lipoprotein MetQ
HFACCJHN_00423	CDS	768	glpR		COG1349	Glycerol-3-phosphate regulon repressor
HFACCJHN_00424	CDS	579	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
HFACCJHN_00425	CDS	660	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
HFACCJHN_00426	CDS	2772	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
HFACCJHN_00427	CDS	750	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
HFACCJHN_00428	CDS	1770	fucI	5.3.1.25	COG2407	L-fucose isomerase
HFACCJHN_00429	CDS	1413	fucK	2.7.1.51	COG1070	L-fuculokinase
HFACCJHN_00430	CDS	435	fucU	5.1.3.29	COG4154	L-fucose mutarotase
HFACCJHN_00431	CDS	651	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
HFACCJHN_00432	CDS	1287	fucP		COG0738	L-fucose-proton symporter
HFACCJHN_00433	tRNA	77				tRNA-Arg(tct)
HFACCJHN_00434	tRNA	77				tRNA-Pro(tgg)
HFACCJHN_00435	CDS	849	folD			Bifunctional protein FolD protein
HFACCJHN_00436	CDS	1386	sdcS			Sodium-dependent dicarboxylate transporter SdcS
HFACCJHN_00437	CDS	816	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
HFACCJHN_00438	CDS	804	cysE	2.3.1.30	COG1045	Serine acetyltransferase
HFACCJHN_00439	CDS	1008	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
HFACCJHN_00440	CDS	2532	cyaA	4.6.1.1	COG3072	Adenylate cyclase
HFACCJHN_00441	CDS	1212				hypothetical protein
HFACCJHN_00442	CDS	1287	hemY		COG3071	Protein HemY
HFACCJHN_00443	CDS	216	psiE		COG3223	Protein PsiE
HFACCJHN_00444	CDS	1011				portal_PBSX: phage portal protein, PBSX family
HFACCJHN_00445	CDS	1776				hypothetical protein
HFACCJHN_00446	CDS	93				hypothetical protein
HFACCJHN_00447	CDS	645				hypothetical protein
HFACCJHN_00448	CDS	816				hypothetical protein
HFACCJHN_00449	CDS	1050				major_capsid_P2: phage major capsid protein, P2 family
HFACCJHN_00450	CDS	651				hypothetical protein
HFACCJHN_00451	CDS	507				hypothetical protein
HFACCJHN_00452	CDS	210				hypothetical protein
HFACCJHN_00453	CDS	222				hypothetical protein
HFACCJHN_00454	CDS	519				hypothetical protein
HFACCJHN_00455	CDS	351				hypothetical protein
HFACCJHN_00456	CDS	216				C4_traR_proteo: phage/conjugal plasmid C-4 type zinc finger protein, TraR family
HFACCJHN_00457	CDS	471				hypothetical protein
HFACCJHN_00458	CDS	459				tail_comp_S: phage virion morphogenesis protein
HFACCJHN_00459	CDS	273				hypothetical protein
HFACCJHN_00460	CDS	2736	smc			Chromosome partition protein Smc
HFACCJHN_00461	CDS	168				hypothetical protein
HFACCJHN_00462	CDS	453				hypothetical protein
HFACCJHN_00463	CDS	594				phage_P2_V: phage baseplate assembly protein V
HFACCJHN_00464	CDS	339				hypothetical protein
HFACCJHN_00465	CDS	915				hypothetical protein
HFACCJHN_00466	CDS	540				tail_P2_I: phage tail protein I
HFACCJHN_00467	CDS	642				hypothetical protein
HFACCJHN_00468	CDS	1605				hypothetical protein
HFACCJHN_00469	CDS	603				hypothetical protein
HFACCJHN_00470	CDS	501				hypothetical protein
HFACCJHN_00471	CDS	120				hypothetical protein
HFACCJHN_00472	CDS	846				hypothetical protein
HFACCJHN_00473	CDS	1185	gpFI			Putative prophage major tail sheath protein
HFACCJHN_00474	CDS	507				tail_tube: phage major tail tube protein
HFACCJHN_00475	CDS	300				hypothetical protein
HFACCJHN_00476	CDS	147				hypothetical protein
HFACCJHN_00477	CDS	162				hypothetical protein
HFACCJHN_00478	CDS	438				hypothetical protein
HFACCJHN_00479	CDS	1194				hypothetical protein
HFACCJHN_00480	CDS	240				hypothetical protein
HFACCJHN_00481	CDS	1170				hypothetical protein
HFACCJHN_00482	CDS	690				hypothetical protein
HFACCJHN_00483	CDS	249				hypothetical protein
HFACCJHN_00484	CDS	243				hypothetical protein
HFACCJHN_00485	CDS	99				hypothetical protein
HFACCJHN_00486	CDS	243				hypothetical protein
HFACCJHN_00487	CDS	264				hypothetical protein
HFACCJHN_00488	CDS	381				hypothetical protein
HFACCJHN_00489	CDS	243				hypothetical protein
HFACCJHN_00490	CDS	114				hypothetical protein
HFACCJHN_00491	CDS	309				hypothetical protein
HFACCJHN_00492	CDS	2142				hypothetical protein
HFACCJHN_00493	CDS	192				hypothetical protein
HFACCJHN_00494	CDS	210				hypothetical protein
HFACCJHN_00495	CDS	522				hypothetical protein
HFACCJHN_00496	CDS	1056	xerC_1			Tyrosine recombinase XerC
HFACCJHN_00497	tRNA	76				tRNA-Trp(cca)
HFACCJHN_00498	tRNA	77				tRNA-Asp(gtc)
HFACCJHN_00499	rRNA	108				5S ribosomal RNA
HFACCJHN_00500	rRNA	110				5S ribosomal RNA
HFACCJHN_00501	rRNA	3110				23S ribosomal RNA
HFACCJHN_00502	tRNA	76				tRNA-Ala(tgc)
HFACCJHN_00503	tRNA	77				tRNA-Ile(gat)
HFACCJHN_00504	rRNA	1535				16S ribosomal RNA
HFACCJHN_00505	CDS	654	tfoX		COG3070	DNA transformation protein TfoX
HFACCJHN_00506	CDS	1065	recA		COG0468	Protein RecA
HFACCJHN_00507	CDS	459	recX		COG2137	Regulatory protein RecX
HFACCJHN_00508	CDS	387	crcB		COG0239	Putative fluoride ion transporter CrcB
HFACCJHN_00509	CDS	819	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
HFACCJHN_00510	CDS	504	arcB_1	2.1.3.3	COG0078	Ornithine carbamoyltransferase, catabolic
HFACCJHN_00511	CDS	543	arcB_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase, catabolic
HFACCJHN_00512	CDS	933	arcC1	2.7.2.2		Carbamate kinase 1
HFACCJHN_00513	CDS	1530				hypothetical protein
HFACCJHN_00514	CDS	120	hgpA			Hemoglobin and hemoglobin-haptoglobin-binding protein A
HFACCJHN_00515	CDS	2877			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 2
HFACCJHN_00516	CDS	360				hypothetical protein
HFACCJHN_00517	CDS	297				couple_hipB: transcriptional regulator, y4mF family
HFACCJHN_00518	CDS	1917			COG0488	putative ABC transporter ATP-binding protein
HFACCJHN_00519	CDS	537	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
HFACCJHN_00520	CDS	552	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
HFACCJHN_00521	CDS	807	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
HFACCJHN_00522	CDS	753				hypothetical protein
HFACCJHN_00523	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
HFACCJHN_00524	CDS	765				glyco_like_mftF: transferase 2, rSAM/selenodomain-associated
HFACCJHN_00525	CDS	1284	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
HFACCJHN_00526	CDS	471	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
HFACCJHN_00527	CDS	2097	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
HFACCJHN_00528	CDS	105				hypothetical protein
HFACCJHN_00529	CDS	369	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
HFACCJHN_00530	CDS	1338	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
HFACCJHN_00531	CDS	717	sapB_1		COG1285	Protein SapB
HFACCJHN_00532	CDS	1116	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
HFACCJHN_00533	CDS	942	pldB	3.1.1.5	COG2267	Lysophospholipase L2
HFACCJHN_00534	CDS	1101	torY		COG3005	Cytochrome c-type protein TorY
HFACCJHN_00535	CDS	2478	torZ	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 2
HFACCJHN_00536	tRNA	95				tRNA-Ser(gct)
HFACCJHN_00537	tRNA	77				tRNA-Arg(acg)
HFACCJHN_00538	tRNA	77				tRNA-Arg(acg)
HFACCJHN_00539	CDS	312				hypothetical protein
HFACCJHN_00540	CDS	1371	glmU		COG1207	Bifunctional protein GlmU
HFACCJHN_00541	CDS	372	rplL		COG0222	50S ribosomal protein L7/L12
HFACCJHN_00542	CDS	492	rplJ		COG0244	50S ribosomal protein L10
HFACCJHN_00543	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
HFACCJHN_00544	CDS	618	hflD		COG2915	High frequency lysogenization protein HflD
HFACCJHN_00545	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
HFACCJHN_00546	CDS	291				hypothetical protein
HFACCJHN_00547	CDS	990	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
HFACCJHN_00548	CDS	177				hypothetical protein
HFACCJHN_00549	CDS	288				hypothetical protein
HFACCJHN_00550	CDS	1185	tufB_1		COG0050	Elongation factor Tu 2
HFACCJHN_00551	tRNA	76				tRNA-Thr(ggt)
HFACCJHN_00552	tRNA	75				tRNA-Gly(tcc)
HFACCJHN_00553	tRNA	85				tRNA-Tyr(gta)
HFACCJHN_00554	tRNA	76				tRNA-Thr(tgt)
HFACCJHN_00555	CDS	924	coaA	2.7.1.33	COG1072	Pantothenate kinase
HFACCJHN_00556	CDS	948	rseB		COG3026	Sigma-E factor regulatory protein RseB
HFACCJHN_00557	CDS	588	rseA			Anti-sigma-E factor RseA
HFACCJHN_00558	CDS	570	rpoE			ECF RNA polymerase sigma-E factor
HFACCJHN_00559	CDS	258	sdhE		COG2938	FAD assembly factor SdhE
HFACCJHN_00560	CDS	387	mscL		COG1970	Large-conductance mechanosensitive channel
HFACCJHN_00561	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
HFACCJHN_00562	CDS	1356	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
HFACCJHN_00563	CDS	957	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
HFACCJHN_00564	CDS	510	def	3.5.1.88		Peptide deformylase
HFACCJHN_00565	rRNA	110				5S ribosomal RNA
HFACCJHN_00566	rRNA	3110				23S ribosomal RNA
HFACCJHN_00567	tRNA	76				tRNA-Ala(tgc)
HFACCJHN_00568	tRNA	77				tRNA-Ile(gat)
HFACCJHN_00569	rRNA	1536				16S ribosomal RNA
HFACCJHN_00570	CDS	1464	trkH		COG0168	Trk system potassium uptake protein TrkH
HFACCJHN_00571	CDS	621	yigZ		COG1739	IMPACT family member YigZ
HFACCJHN_00572	CDS	240	tusA		COG0425	Sulfur carrier protein TusA
HFACCJHN_00573	CDS	852	htpX	3.4.24.-	COG0501	Protease HtpX
HFACCJHN_00574	CDS	390			COG0251	RutC family protein
HFACCJHN_00575	CDS	753	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
HFACCJHN_00576	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
HFACCJHN_00577	CDS	417	secE		COG0690	Protein translocase subunit SecE
HFACCJHN_00578	CDS	1236	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
HFACCJHN_00579	CDS	582	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
HFACCJHN_00580	CDS	1299	tig	5.2.1.8	COG0544	Trigger factor
HFACCJHN_00581	CDS	3195			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 3
HFACCJHN_00582	CDS	1089				hypothetical protein
HFACCJHN_00583	CDS	2586	mutS		COG0249	DNA mismatch repair protein MutS
HFACCJHN_00584	CDS	1218				hypothetical protein
HFACCJHN_00585	CDS	186				hypothetical protein
HFACCJHN_00586	CDS	579				hypothetical protein
HFACCJHN_00587	CDS	750	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
HFACCJHN_00588	CDS	1020	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
HFACCJHN_00589	CDS	423	rraB		COG3076	Regulator of ribonuclease activity B
HFACCJHN_00590	CDS	612	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
HFACCJHN_00591	CDS	1737	tama		COG0729	Translocation and assembly module subunit TamA
HFACCJHN_00592	CDS	3897	tamB		COG2911	Translocation and assembly module subunit TamB
HFACCJHN_00593	CDS	978	ppx	3.6.1.11	COG0248	Exopolyphosphatase
HFACCJHN_00594	CDS	666	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
HFACCJHN_00595	CDS	825	hel		COG2503	Lipoprotein E
HFACCJHN_00596	CDS	1095	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
HFACCJHN_00597	CDS	1443	glpT		COG2271	Glycerol-3-phosphate transporter
HFACCJHN_00598	CDS	1692	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
HFACCJHN_00599	CDS	1299	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
HFACCJHN_00600	CDS	1281	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
HFACCJHN_00601	CDS	1479	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
HFACCJHN_00602	CDS	879	gltC			HTH-type transcriptional regulator GltC
HFACCJHN_00603	CDS	879	rarD_1		COG2962	Protein RarD
HFACCJHN_00604	CDS	318	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
HFACCJHN_00605	CDS	792	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
HFACCJHN_00606	CDS	441				hypothetical protein
HFACCJHN_00607	CDS	888	xerC_2		COG4973	Tyrosine recombinase XerC
HFACCJHN_00608	CDS	1455	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
HFACCJHN_00609	CDS	468	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
HFACCJHN_00610	CDS	279	ftsB		COG2919	Cell division protein FtsB
HFACCJHN_00611	CDS	678	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
HFACCJHN_00612	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
HFACCJHN_00613	CDS	435	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
HFACCJHN_00614	CDS	441	mioC		COG0716	Protein MioC
HFACCJHN_00615	CDS	219	zapB		COG3074	Cell division protein ZapB
HFACCJHN_00616	CDS	1002	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
HFACCJHN_00617	CDS	309				hypothetical protein
HFACCJHN_00618	CDS	321				hypothetical protein
HFACCJHN_00619	CDS	1032				hypothetical protein
HFACCJHN_00620	CDS	1659			COG1132	putative ABC transporter ATP-binding/permease protein
HFACCJHN_00621	CDS	1746	msbA_2	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
HFACCJHN_00622	CDS	2871			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 2
HFACCJHN_00623	CDS	99				hypothetical protein
HFACCJHN_00624	CDS	705	pepE	3.4.13.21	COG3340	Peptidase E
HFACCJHN_00625	CDS	1296	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
HFACCJHN_00626	CDS	1257	hisS_1	6.1.1.21		Histidine--tRNA ligase
HFACCJHN_00627	CDS	294				GABAperm: GABA permease
HFACCJHN_00628	CDS	180	cycA		COG1113	D-serine/D-alanine/glycine transporter
HFACCJHN_00629	CDS	1152	hdc	4.1.1.22		Histidine decarboxylase
HFACCJHN_00630	CDS	1362	adiC		COG0531	Arginine/agmatine antiporter
HFACCJHN_00631	CDS	1971	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
HFACCJHN_00632	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
HFACCJHN_00633	CDS	375	rpsL		COG0048	30S ribosomal protein S12
HFACCJHN_00634	CDS	471	rpsG		COG0049	30S ribosomal protein S7
HFACCJHN_00635	CDS	2103	fusA		COG0480	Elongation factor G
HFACCJHN_00636	CDS	1185	tufB_2		COG0050	Elongation factor Tu 2
HFACCJHN_00637	CDS	288	tusB			Protein TusB
HFACCJHN_00638	CDS	360	tusC			Protein TusC
HFACCJHN_00639	CDS	381	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
HFACCJHN_00640	CDS	666	dauR		COG2964	Transcriptional regulator DauR
HFACCJHN_00641	CDS	726		5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase
HFACCJHN_00642	CDS	222	slyX			Protein SlyX
HFACCJHN_00643	CDS	726	PGdx	1.11.1.15	COG0678	Hybrid peroxiredoxin hyPrx5
HFACCJHN_00644	CDS	906	oxyR			Hydrogen peroxide-inducible genes activator
HFACCJHN_00645	CDS	618	fabR		COG1309	HTH-type transcriptional repressor FabR
HFACCJHN_00646	CDS	489	greB		COG0782	Transcription elongation factor GreB
HFACCJHN_00647	CDS	2313	yhgF		COG2183	Protein YhgF
HFACCJHN_00648	CDS	2421	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
HFACCJHN_00649	CDS	675	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
HFACCJHN_00650	CDS	675	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
HFACCJHN_00651	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
HFACCJHN_00652	CDS	453	asnC		COG1522	Regulatory protein AsnC
HFACCJHN_00653	CDS	396	hslR		COG1188	Heat shock protein 15
HFACCJHN_00654	CDS	1986				TIGR00733: oligopeptide transporter, OPT family
HFACCJHN_00655	CDS	417				hypothetical protein
HFACCJHN_00656	CDS	810	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
HFACCJHN_00657	CDS	1485	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
HFACCJHN_00658	CDS	699	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
HFACCJHN_00659	CDS	240				hypothetical protein
HFACCJHN_00660	CDS	534				hypothetical protein
HFACCJHN_00661	CDS	1455	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
HFACCJHN_00662	CDS	624				hypothetical protein
HFACCJHN_00663	CDS	828	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
HFACCJHN_00664	CDS	873	lex1_1	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
HFACCJHN_00665	CDS	864	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
HFACCJHN_00666	CDS	1053	mfpsA	2.4.1.246	COG0438	Mannosylfructose-phosphate synthase
HFACCJHN_00667	CDS	855	lex1_2	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
HFACCJHN_00668	CDS	219	infA		COG0361	Translation initiation factor IF-1
HFACCJHN_00669	CDS	378	rpsF		COG0360	30S ribosomal protein S6
HFACCJHN_00670	CDS	285	priB		COG2965	Primosomal replication protein N
HFACCJHN_00671	CDS	228	rpsR		COG0238	30S ribosomal protein S18
HFACCJHN_00672	CDS	450	rplI		COG0359	50S ribosomal protein L9
