locus_tag	ftype	length_bp	gene	EC_number	COG	product
EJFNJEFF_00321	CDS	2148	hxuC		COG1629	Heme/hemopexin utilization protein C
EJFNJEFF_00322	CDS	1044				heptsyl_trn_I: lipopolysaccharide heptosyltransferase I
EJFNJEFF_00323	CDS	726	kdkA	2.7.1.166	COG0515	3-deoxy-D-manno-octulosonic acid kinase
EJFNJEFF_00324	CDS	588		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
EJFNJEFF_00325	CDS	1023				hypothetical protein
EJFNJEFF_00326	tRNA	90				tRNA-Ser(gga)
EJFNJEFF_00327	CDS	324	yfiA		COG1544	Ribosome-associated factor Y
EJFNJEFF_00328	CDS	648			COG3317	Outer membrane protein assembly factor BamC 
EJFNJEFF_00329	CDS	897	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
EJFNJEFF_00330	CDS	468	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
EJFNJEFF_00331	CDS	453	tolQ_2			Tol-Pal system protein TolQ
EJFNJEFF_00332	CDS	444	tolR_2			Tol-Pal system protein TolR
EJFNJEFF_00333	CDS	795				tolA_full: protein TolA
EJFNJEFF_00334	CDS	507	ssb_1			Single-stranded DNA-binding protein
EJFNJEFF_00335	CDS	2832	uvrA		COG0178	UvrABC system protein A
EJFNJEFF_00336	CDS	4215	hap	3.4.21.-		Adhesion and penetration protein autotransporter
EJFNJEFF_00337	CDS	447				putative protein
EJFNJEFF_00338	CDS	1092	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
EJFNJEFF_00339	CDS	1149	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
EJFNJEFF_00340	CDS	519				hypothetical protein
EJFNJEFF_00341	CDS	222				hypothetical protein
EJFNJEFF_00342	CDS	294	yajC		COG1862	Sec translocon accessory complex subunit YajC
EJFNJEFF_00343	CDS	1851	secD		COG0342	Protein translocase subunit SecD
EJFNJEFF_00344	CDS	975	secF		COG0341	Protein translocase subunit SecF
EJFNJEFF_00345	CDS	1050				spore_ytvI: sporulation integral membrane protein YtvI
EJFNJEFF_00346	CDS	351	yfgD		COG1393	putative protein YfgD
EJFNJEFF_00347	CDS	210				hypothetical protein
EJFNJEFF_00348	CDS	297				hypothetical protein
EJFNJEFF_00349	CDS	153				hypothetical protein
EJFNJEFF_00350	CDS	1449	mltF	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
EJFNJEFF_00351	CDS	1842	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
EJFNJEFF_00352	CDS	945	nlpI		COG4785	Lipoprotein NlpI 
EJFNJEFF_00353	CDS	2130	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
EJFNJEFF_00354	CDS	519				hypothetical protein
EJFNJEFF_00355	CDS	468			COG2731	putative protein
EJFNJEFF_00356	CDS	1311	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
EJFNJEFF_00357	CDS	1203	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
EJFNJEFF_00358	CDS	462	decR		COG1522	DNA-binding transcriptional activator DecR
EJFNJEFF_00359	CDS	891				rarD: protein RarD
EJFNJEFF_00360	CDS	1572	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
EJFNJEFF_00361	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
EJFNJEFF_00362	CDS	906	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
EJFNJEFF_00363	rRNA	1536				16S ribosomal RNA
EJFNJEFF_00364	tRNA	76				tRNA-Glu(ttc)
EJFNJEFF_00365	rRNA	3010				23S ribosomal RNA
EJFNJEFF_00366	rRNA	110				5S ribosomal RNA
EJFNJEFF_00367	CDS	588				hypothetical protein
EJFNJEFF_00368	CDS	1797	arcB_1	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
EJFNJEFF_00369	CDS	630	rclC		COG3059	Inner membrane protein RclC
EJFNJEFF_00370	CDS	3084	hsdR	3.1.21.3		Type I restriction enzyme EcoR124II R protein
EJFNJEFF_00371	CDS	942				hypothetical protein
EJFNJEFF_00372	CDS	1227				hypothetical protein
EJFNJEFF_00373	CDS	1545				hsdM: type I restriction-modification system, M subunit
EJFNJEFF_00374	CDS	2046	prlC	3.4.24.70	COG0339	Oligopeptidase A
EJFNJEFF_00375	CDS	363				hypothetical protein
EJFNJEFF_00376	CDS	1545	oppA_1		COG4166	Periplasmic oligopeptide-binding protein
EJFNJEFF_00377	CDS	651	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
EJFNJEFF_00378	CDS	726	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
EJFNJEFF_00379	CDS	861	dam	2.1.1.72	COG0338	DNA adenine methylase
EJFNJEFF_00380	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
EJFNJEFF_00381	CDS	543	aroK	2.7.1.71	COG0703	Shikimate kinase 1
EJFNJEFF_00382	CDS	1812		3.1.3.5	COG0737	NAD 5'-nucleotidase
EJFNJEFF_00383	CDS	774				putative protein
EJFNJEFF_00384	CDS	249	rpsP		COG0228	30S ribosomal protein S16
EJFNJEFF_00385	CDS	528	rimM		COG0806	Ribosome maturation factor RimM
EJFNJEFF_00386	CDS	741	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
EJFNJEFF_00387	CDS	351	rplS		COG0335	50S ribosomal protein L19
EJFNJEFF_00388	CDS	972	selD	2.7.9.3	COG0709	Selenide, water dikinase
EJFNJEFF_00389	CDS	957	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
EJFNJEFF_00390	CDS	768	yfcA		COG0730	putative membrane transporter protein YfcA
EJFNJEFF_00391	CDS	861	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
EJFNJEFF_00392	CDS	1074	aroC	4.2.3.5	COG0082	Chorismate synthase
EJFNJEFF_00393	CDS	3321			COG3264	putative MscS family protein.1
EJFNJEFF_00394	CDS	1359	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
EJFNJEFF_00395	CDS	594	seqA		COG3057	Negative modulator of initiation of replication
EJFNJEFF_00396	CDS	783	ybfF	3.1.-.-	COG0596	Esterase YbfF
EJFNJEFF_00397	CDS	525	fldA		COG0716	Flavodoxin 1
EJFNJEFF_00398	CDS	441	fur		COG0735	Ferric uptake regulation protein
EJFNJEFF_00399	CDS	1350	gdhA	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
EJFNJEFF_00400	CDS	771	tatC		COG0805	Sec-independent protein translocase protein TatC
EJFNJEFF_00401	CDS	561	tatB			Sec-independent protein translocase protein TatB
EJFNJEFF_00402	CDS	228	tatA		COG1826	Sec-independent protein translocase protein TatA
EJFNJEFF_00403	CDS	408			COG0789	putative HTH-type transcriptional regulator
EJFNJEFF_00404	CDS	1137	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
EJFNJEFF_00405	CDS	828		3.1.2.12	COG0627	S-formylglutathione hydrolase
EJFNJEFF_00406	CDS	1440	alsT_1		COG1115	Amino-acid carrier protein AlsT
EJFNJEFF_00407	CDS	915	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
EJFNJEFF_00408	CDS	855	focA		COG2116	putative formate transporter 1
EJFNJEFF_00409	CDS	2313	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
EJFNJEFF_00410	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
EJFNJEFF_00411	CDS	483	pe			Surface-adhesin protein E
EJFNJEFF_00412	CDS	789	bamD		COG4105	Outer membrane protein assembly factor BamD
EJFNJEFF_00413	CDS	975	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
EJFNJEFF_00414	CDS	735	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
EJFNJEFF_00415	CDS	1257	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
EJFNJEFF_00416	CDS	261				hypothetical protein
EJFNJEFF_00417	CDS	1041	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
EJFNJEFF_00418	CDS	1236	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
EJFNJEFF_00419	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
EJFNJEFF_00420	CDS	627	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
EJFNJEFF_00421	CDS	735	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
EJFNJEFF_00422	CDS	1236	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
EJFNJEFF_00423	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
EJFNJEFF_00424	CDS	312	bolA		COG0271	DNA-binding transcriptional regulator BolA
EJFNJEFF_00425	CDS	600				hypothetical protein
EJFNJEFF_00426	CDS	1371	gor	1.8.1.7	COG1249	Glutathione reductase
EJFNJEFF_00427	CDS	888	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
EJFNJEFF_00428	CDS	525	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
EJFNJEFF_00429	CDS	171	rpmF		COG0333	50S ribosomal protein L32
EJFNJEFF_00430	CDS	951	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
EJFNJEFF_00431	CDS	939	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
EJFNJEFF_00432	CDS	729	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EJFNJEFF_00433	CDS	231	acpP		COG0236	Acyl carrier protein
EJFNJEFF_00434	CDS	1332	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
EJFNJEFF_00435	CDS	708				hypothetical protein
EJFNJEFF_00436	CDS	1221	hflK		COG0330	Modulator of FtsH protease HflK
EJFNJEFF_00437	CDS	888	hflC		COG0330	Modulator of FtsH protease HflC
EJFNJEFF_00438	CDS	435				hypothetical protein
EJFNJEFF_00439	CDS	1128	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
EJFNJEFF_00440	CDS	1851	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
EJFNJEFF_00441	CDS	990	siaP		COG1638	Sialic acid-binding periplasmic protein SiaP
EJFNJEFF_00442	CDS	687	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
EJFNJEFF_00443	CDS	903	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
EJFNJEFF_00444	CDS	867	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
EJFNJEFF_00445	CDS	882	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
EJFNJEFF_00446	CDS	813	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
EJFNJEFF_00447	CDS	1146	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
EJFNJEFF_00448	CDS	1110				hypothetical protein
EJFNJEFF_00449	CDS	780				hypothetical protein
EJFNJEFF_00450	CDS	465	rnhA	3.1.26.4	COG0328	Ribonuclease HI
EJFNJEFF_00451	CDS	771	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
EJFNJEFF_00452	tRNA	77				tRNA-Asp(gtc)
EJFNJEFF_00453	tRNA	77				tRNA-Asp(gtc)
EJFNJEFF_00454	CDS	1515	der_1		COG1160	GTPase Der
EJFNJEFF_00455	CDS	1191	sotB		COG2814	Sugar efflux transporter
EJFNJEFF_00456	CDS	1176				hypothetical protein
EJFNJEFF_00457	CDS	588	dcd	3.5.4.13	COG0717	dCTP deaminase
EJFNJEFF_00458	CDS	642	udk	2.7.1.48		Uridine kinase
EJFNJEFF_00459	CDS	1041			COG1840	putative protein
EJFNJEFF_00460	CDS	2058				PhnU2: putative 2-aminoethylphosphonate ABC transporter, permease protein
EJFNJEFF_00461	CDS	1050	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
EJFNJEFF_00462	CDS	1317	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
EJFNJEFF_00463	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
EJFNJEFF_00464	tRNA	76				tRNA-Lys(ttt)
EJFNJEFF_00465	tRNA	87				tRNA-Leu(taa)
EJFNJEFF_00466	tRNA	76				tRNA-Gly(gcc)
EJFNJEFF_00467	CDS	558	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
EJFNJEFF_00468	CDS	603	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
EJFNJEFF_00469	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
EJFNJEFF_00470	CDS	1362	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
EJFNJEFF_00471	CDS	507				hypothetical protein
EJFNJEFF_00472	CDS	1002	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
EJFNJEFF_00473	CDS	771	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
EJFNJEFF_00474	CDS	1110	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
EJFNJEFF_00475	tRNA	77				tRNA-Met(cat)
EJFNJEFF_00476	CDS	2136	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
EJFNJEFF_00477	tRNA	77				tRNA-Arg(ccg)
EJFNJEFF_00478	tRNA	76				tRNA-His(gtg)
EJFNJEFF_00479	tRNA	77				tRNA-Pro(tgg)
EJFNJEFF_00480	rRNA	1536				16S ribosomal RNA
EJFNJEFF_00481	tRNA	76				tRNA-Glu(ttc)
EJFNJEFF_00482	rRNA	2896				23S ribosomal RNA
EJFNJEFF_00483	rRNA	110				5S ribosomal RNA
EJFNJEFF_00484	CDS	2235	tdhA		COG1629	TonB-dependent heme receptor A
EJFNJEFF_00485	CDS	630	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
EJFNJEFF_00486	CDS	1290	serS	6.1.1.11	COG0172	Serine--tRNA ligase
EJFNJEFF_00487	CDS	342				hypothetical protein
EJFNJEFF_00488	CDS	480				hypothetical protein
EJFNJEFF_00489	CDS	771	yjjP		COG2966	Inner membrane protein YjjP
EJFNJEFF_00490	CDS	1263				hypothetical protein
EJFNJEFF_00491	CDS	1389	ffh		COG0541	Signal recognition particle protein
EJFNJEFF_00492	CDS	3021				hsdR: type I site-specific deoxyribonuclease, HsdR family
EJFNJEFF_00493	CDS	1302				hypothetical protein
EJFNJEFF_00494	CDS	1464				hypothetical protein
EJFNJEFF_00495	CDS	2373				hsdM: type I restriction-modification system, M subunit
EJFNJEFF_00496	CDS	756			COG0327	GTP cyclohydrolase 1 type 2 
EJFNJEFF_00497	CDS	1881	htpG		COG0326	Chaperone protein HtpG
EJFNJEFF_00498	CDS	345			COG1393	putative protein
EJFNJEFF_00499	CDS	1134	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
EJFNJEFF_00500	CDS	681				hypothetical protein
EJFNJEFF_00501	CDS	1071	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
EJFNJEFF_00502	CDS	1521				PhnU2: putative 2-aminoethylphosphonate ABC transporter, permease protein
EJFNJEFF_00503	CDS	999	fbpA		COG1840	Iron-utilization periplasmic protein
EJFNJEFF_00504	CDS	243				hypothetical protein
EJFNJEFF_00505	CDS	756	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
EJFNJEFF_00506	CDS	321				hypothetical protein
EJFNJEFF_00507	CDS	1107	cdaR		COG3835	Carbohydrate diacid regulator
EJFNJEFF_00508	CDS	1260	gntP		COG2610	High-affinity gluconate transporter
EJFNJEFF_00509	CDS	1137	garK	2.7.1.165	COG1929	Glycerate 2-kinase
EJFNJEFF_00510	CDS	714			COG0325	Pyridoxal phosphate homeostasis protein
EJFNJEFF_00511	CDS	2448	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
EJFNJEFF_00512	CDS	945	thrB	2.7.1.39		Homoserine kinase
EJFNJEFF_00513	CDS	1278	thrC	4.2.3.1	COG0498	Threonine synthase
EJFNJEFF_00514	tRNA	76				tRNA-Lys(ttt)
EJFNJEFF_00515	CDS	1014	xerC_1			Tyrosine recombinase XerC
EJFNJEFF_00516	CDS	765				hypothetical protein
EJFNJEFF_00517	CDS	183				hypothetical protein
EJFNJEFF_00518	CDS	576				hypothetical protein
EJFNJEFF_00519	CDS	213				hypothetical protein
EJFNJEFF_00520	CDS	504				hypothetical protein
EJFNJEFF_00521	CDS	369				hypothetical protein
EJFNJEFF_00522	CDS	186				hypothetical protein
EJFNJEFF_00523	CDS	282				hypothetical protein
EJFNJEFF_00524	CDS	261				hypothetical protein
EJFNJEFF_00525	CDS	2328				hypothetical protein
EJFNJEFF_00526	CDS	312				hypothetical protein
EJFNJEFF_00527	CDS	519				phage_N6A_met: phage N-6-adenine-methyltransferase
EJFNJEFF_00528	CDS	402				hypothetical protein
EJFNJEFF_00529	CDS	1038				portal_PBSX: phage portal protein, PBSX family
EJFNJEFF_00530	CDS	1824				hypothetical protein
EJFNJEFF_00531	CDS	894				hypothetical protein
EJFNJEFF_00532	CDS	1011				major_capsid_P2: phage major capsid protein, P2 family
EJFNJEFF_00533	CDS	846				hypothetical protein
EJFNJEFF_00534	CDS	453				hypothetical protein
EJFNJEFF_00535	CDS	486				hypothetical protein
EJFNJEFF_00536	CDS	696				hypothetical protein
EJFNJEFF_00537	CDS	159				hypothetical protein
EJFNJEFF_00538	CDS	1131				hypothetical protein
EJFNJEFF_00539	CDS	453				hypothetical protein
EJFNJEFF_00540	CDS	237				hypothetical protein
EJFNJEFF_00541	CDS	561				hypothetical protein
EJFNJEFF_00542	CDS	333				hypothetical protein
EJFNJEFF_00543	CDS	309				hypothetical protein
EJFNJEFF_00544	CDS	2130				hypothetical protein
EJFNJEFF_00545	CDS	336				hypothetical protein
EJFNJEFF_00546	CDS	1170				hypothetical protein
EJFNJEFF_00547	CDS	528				hypothetical protein
EJFNJEFF_00548	CDS	2733				hypothetical protein
EJFNJEFF_00549	CDS	633				hypothetical protein
EJFNJEFF_00550	CDS	768				hypothetical protein
EJFNJEFF_00551	CDS	561				hypothetical protein
EJFNJEFF_00552	CDS	1602				hypothetical protein
EJFNJEFF_00553	tRNA	76				tRNA-Lys(ttt)
EJFNJEFF_00554	CDS	777				hypothetical protein
EJFNJEFF_00555	CDS	300	xerC_2			Tyrosine recombinase XerC
EJFNJEFF_00556	CDS	1908				ICE_TraI_Pfluor: integrating conjugative element relaxase, PFGI-1 class
EJFNJEFF_00557	CDS	705				hypothetical protein
EJFNJEFF_00558	CDS	681				hypothetical protein
EJFNJEFF_00559	CDS	162				hypothetical protein
EJFNJEFF_00560	CDS	288				hypothetical protein
EJFNJEFF_00561	CDS	192				hypothetical protein
EJFNJEFF_00562	CDS	591	tnpR_1		COG1961	Transposon gamma-delta resolvase
EJFNJEFF_00563	CDS	444				hypothetical protein
EJFNJEFF_00564	CDS	762				hypothetical protein
EJFNJEFF_00565	CDS	954	traC	2.7.7.-		DNA primase TraC
EJFNJEFF_00566	CDS	159				hypothetical protein
EJFNJEFF_00567	CDS	249				hypothetical protein
EJFNJEFF_00568	CDS	234				hypothetical protein
EJFNJEFF_00569	CDS	357				hypothetical protein
EJFNJEFF_00570	CDS	438				conj_TIGR03757: integrating conjugative element protein
EJFNJEFF_00571	CDS	942				conj_TIGR03756: integrating conjugative element protein
EJFNJEFF_00572	CDS	2001				conj_TIGR03755: integrating conjugative element protein
EJFNJEFF_00573	CDS	408				hypothetical protein
EJFNJEFF_00574	CDS	180				hypothetical protein
EJFNJEFF_00575	CDS	861	bla	3.5.2.6		Beta-lactamase TEM
EJFNJEFF_00576	CDS	558	tnpR_2			Transposon Tn3 resolvase
EJFNJEFF_00577	CDS	3135				Tn3 family transposase Tn2
EJFNJEFF_00578	CDS	330				hypothetical protein
EJFNJEFF_00579	CDS	1494				hypothetical protein
EJFNJEFF_00580	CDS	324				hypothetical protein
EJFNJEFF_00581	CDS	444				hypothetical protein
EJFNJEFF_00582	CDS	2871				traC_PFL_4706: conjugative transfer ATPase
EJFNJEFF_00583	CDS	408				conj_TIGR03751: conjugative transfer region lipoprotein
EJFNJEFF_00584	CDS	1401				conj_TIGR03752: integrating conjugative element protein
EJFNJEFF_00585	CDS	870				conj_TIGR03749: integrating conjugative element protein
EJFNJEFF_00586	CDS	645				conj_TIGR03746: integrating conjugative element protein
EJFNJEFF_00587	CDS	372				conj_TIGR03750: conjugative transfer region protein
EJFNJEFF_00588	CDS	402				hypothetical protein
EJFNJEFF_00589	CDS	246				hypothetical protein
EJFNJEFF_00590	CDS	321				ICE_RAQPRD: integrative conjugative element protein, RAQPRD family
EJFNJEFF_00591	CDS	687				conj_TIGR03747: integrating conjugative element membrane protein
EJFNJEFF_00592	CDS	336				hypothetical protein
EJFNJEFF_00593	CDS	2250				conj_TOL_TraD: conjugative coupling factor TraD, PFGI-1 class
EJFNJEFF_00594	CDS	507				ICE_PFL_4695: integrating conjugative element protein
EJFNJEFF_00595	CDS	759				hypothetical protein
EJFNJEFF_00596	CDS	741				conj_TIGR03759: integrating conjugative element protein
EJFNJEFF_00597	CDS	630				conj_PilL: integrating conjugative element protein PilL, PFGI-1 class
EJFNJEFF_00598	CDS	732				TraX_Ftype: type-F conjugative transfer system pilin acetylase TraX
EJFNJEFF_00599	CDS	597				hypothetical protein
EJFNJEFF_00600	CDS	471				radc: DNA repair protein RadC
EJFNJEFF_00601	CDS	408				hypothetical protein
EJFNJEFF_00602	CDS	642				hypothetical protein
EJFNJEFF_00603	CDS	429				hypothetical protein
EJFNJEFF_00604	CDS	2046	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
EJFNJEFF_00605	CDS	558				hypothetical protein
EJFNJEFF_00606	CDS	519				hypothetical protein
EJFNJEFF_00607	CDS	423	ssb_2		COG0629	Single-stranded DNA-binding protein
EJFNJEFF_00608	CDS	474				hypothetical protein
EJFNJEFF_00609	CDS	756				ICE_PFL4669: integrating conjugative element protein
EJFNJEFF_00610	CDS	228				hypothetical protein
EJFNJEFF_00611	CDS	1224				hypothetical protein
EJFNJEFF_00612	CDS	552				hypothetical protein
EJFNJEFF_00613	CDS	1701				ICE_PFGI_1_parB: integrating conjugative element, PFGI_1 class, ParB family protein
EJFNJEFF_00614	CDS	1356	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
EJFNJEFF_00615	CDS	837				eps_fam: capsular exopolysaccharide family protein
EJFNJEFF_00616	tRNA	87				tRNA-Leu(taa)
EJFNJEFF_00617	tRNA	74				tRNA-Cys(gca)
EJFNJEFF_00618	tRNA	76				tRNA-Gly(gcc)
EJFNJEFF_00619	CDS	1110	metI_1	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
EJFNJEFF_00620	CDS	996	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
EJFNJEFF_00621	CDS	324	trxA			Thioredoxin 1
EJFNJEFF_00622	CDS	369				hypothetical protein
EJFNJEFF_00623	CDS	258				hypothetical protein
EJFNJEFF_00624	CDS	789	yjjV_1	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
EJFNJEFF_00625	CDS	510	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
EJFNJEFF_00626	CDS	1380	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
EJFNJEFF_00627	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
EJFNJEFF_00628	CDS	1125	cpg2	3.4.17.11		Carboxypeptidase G2
EJFNJEFF_00629	CDS	471	yjiG		COG0700	Inner membrane protein YjiG
EJFNJEFF_00630	CDS	633				hypothetical protein
EJFNJEFF_00631	CDS	2124	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
EJFNJEFF_00632	CDS	432				putative protein
EJFNJEFF_00633	CDS	345			COG1708	putative protein
EJFNJEFF_00634	CDS	597	grpE		COG0576	Protein GrpE
EJFNJEFF_00635	CDS	891	nadK	2.7.1.23	COG0061	NAD kinase
EJFNJEFF_00636	CDS	1677	recN		COG0497	DNA repair protein RecN
EJFNJEFF_00637	CDS	2946	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
EJFNJEFF_00638	CDS	936	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
EJFNJEFF_00639	CDS	1890	mutL		COG0323	DNA mismatch repair protein MutL
EJFNJEFF_00640	CDS	1299				spore_cwlD: N-acetylmuramoyl-L-alanine amidase CwlD
EJFNJEFF_00641	CDS	477	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
EJFNJEFF_00642	CDS	483	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
EJFNJEFF_00643	CDS	1359	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
EJFNJEFF_00644	CDS	438	dksA		COG1734	RNA polymerase-binding transcription factor DksA
EJFNJEFF_00645	CDS	2367				ComEC_Rec2: DNA internalization-related competence protein ComEC/Rec2
EJFNJEFF_00646	CDS	1764	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
EJFNJEFF_00647	CDS	999	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
EJFNJEFF_00648	CDS	765	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
EJFNJEFF_00649	CDS	1830	uvrC		COG0322	UvrABC system protein C
EJFNJEFF_00650	CDS	714				hypothetical protein
EJFNJEFF_00651	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
EJFNJEFF_00652	CDS	750	lutR		COG2186	HTH-type transcriptional regulator LutR
EJFNJEFF_00653	CDS	1029	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
EJFNJEFF_00654	CDS	987			COG1638	putative protein
EJFNJEFF_00655	CDS	471	yiaM		COG3090	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
EJFNJEFF_00656	CDS	1272	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
EJFNJEFF_00657	CDS	945	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
EJFNJEFF_00658	CDS	846		1.-.-.-	COG1028	putative oxidoreductase
EJFNJEFF_00659	CDS	639	eda		COG0800	Putative KHG/KDPG aldolase
EJFNJEFF_00660	CDS	327				phnA: putative alkylphosphonate utilization operon protein PhnA
EJFNJEFF_00661	CDS	555	ytfJ		COG3054	putative protein YtfJ
EJFNJEFF_00662	tRNA	90				tRNA-Ser(tga)
EJFNJEFF_00663	CDS	663	yccA		COG0670	Modulator of FtsH protease YccA
EJFNJEFF_00664	CDS	1065				hypothetical protein
EJFNJEFF_00665	CDS	675	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
EJFNJEFF_00666	CDS	804	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
EJFNJEFF_00667	CDS	777				hyp_HI0040: family protein
EJFNJEFF_00668	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
