locus_tag	ftype	length_bp	gene	EC_number	COG	product
BHKEBAIG_00332	CDS	897	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BHKEBAIG_00333	CDS	648			COG3317	Outer membrane protein assembly factor BamC 
BHKEBAIG_00334	CDS	324	yfiA		COG1544	Ribosome-associated factor Y
BHKEBAIG_00335	tRNA	90				tRNA-Ser(gga)
BHKEBAIG_00336	CDS	897	gspA		COG1442	General stress protein A
BHKEBAIG_00337	CDS	588		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
BHKEBAIG_00338	CDS	726	kdkA	2.7.1.166	COG0515	3-deoxy-D-manno-octulosonic acid kinase
BHKEBAIG_00339	CDS	1044				heptsyl_trn_I: lipopolysaccharide heptosyltransferase I
BHKEBAIG_00340	CDS	2163	hxuC		COG1629	Heme/hemopexin utilization protein C
BHKEBAIG_00341	CDS	1698	hxuB		COG2831	Heme/hemopexin transporter protein HuxB
BHKEBAIG_00342	CDS	2787	hxuA			Heme/hemopexin-binding protein
BHKEBAIG_00343	CDS	357	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
BHKEBAIG_00344	CDS	600	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
BHKEBAIG_00345	CDS	1704	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
BHKEBAIG_00346	CDS	1026	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
BHKEBAIG_00347	CDS	846	rpoH		COG0568	RNA polymerase sigma factor RpoH
BHKEBAIG_00348	CDS	279	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
BHKEBAIG_00349	CDS	867	djlA		COG1076	Co-chaperone protein DjlA
BHKEBAIG_00350	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
BHKEBAIG_00351	CDS	717	rph	2.7.7.56		Ribonuclease PH
BHKEBAIG_00352	CDS	342				hypothetical protein
BHKEBAIG_00353	CDS	597				hypothetical protein
BHKEBAIG_00354	CDS	420				hypothetical protein
BHKEBAIG_00355	CDS	5613				hypothetical protein
BHKEBAIG_00356	CDS	645				hypothetical protein
BHKEBAIG_00357	CDS	759				hypothetical protein
BHKEBAIG_00358	CDS	738				phage_tail_L: phage minor tail protein L
BHKEBAIG_00359	CDS	126				hypothetical protein
BHKEBAIG_00360	CDS	870				hypothetical protein
BHKEBAIG_00361	CDS	159				hypothetical protein
BHKEBAIG_00362	CDS	336				hypothetical protein
BHKEBAIG_00363	CDS	3342				tape_meas_nterm: tape measure domain protein
BHKEBAIG_00364	CDS	249				hypothetical protein
BHKEBAIG_00365	CDS	147				hypothetical protein
BHKEBAIG_00366	CDS	240				hypothetical protein
BHKEBAIG_00367	CDS	303				hypothetical protein
BHKEBAIG_00368	CDS	384	higB2		COG4683	Putative toxin HigB2
BHKEBAIG_00369	CDS	225				hypothetical protein
BHKEBAIG_00370	CDS	408				hypothetical protein
BHKEBAIG_00371	CDS	651				hypothetical protein
BHKEBAIG_00372	CDS	411				hypothetical protein
BHKEBAIG_00373	CDS	531				hypothetical protein
BHKEBAIG_00374	CDS	312				hypothetical protein
BHKEBAIG_00375	CDS	324				hypothetical protein
BHKEBAIG_00376	CDS	1977	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
BHKEBAIG_00377	CDS	147				hypothetical protein
BHKEBAIG_00378	CDS	1515				portal_lambda: phage portal protein, lambda family
BHKEBAIG_00379	CDS	387				phage_pRha: phage regulatory protein, Rha family
BHKEBAIG_00380	CDS	2121				hypothetical protein
BHKEBAIG_00381	CDS	474				hypothetical protein
BHKEBAIG_00382	CDS	336				hypothetical protein
BHKEBAIG_00383	CDS	543				hypothetical protein
BHKEBAIG_00384	CDS	252				hypothetical protein
BHKEBAIG_00385	CDS	579				hypothetical protein
BHKEBAIG_00386	CDS	891				hypothetical protein
BHKEBAIG_00387	CDS	522				hypothetical protein
BHKEBAIG_00388	CDS	369				hypothetical protein
BHKEBAIG_00389	CDS	555				hypothetical protein
BHKEBAIG_00390	CDS	204	tuf_1			Elongation factor Tu
BHKEBAIG_00391	CDS	189				hypothetical protein
BHKEBAIG_00392	CDS	924				hypothetical protein
BHKEBAIG_00393	CDS	225				hypothetical protein
BHKEBAIG_00394	CDS	1374	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
BHKEBAIG_00395	CDS	828				hypothetical protein
BHKEBAIG_00396	CDS	159				hypothetical protein
BHKEBAIG_00397	CDS	243				hypothetical protein
BHKEBAIG_00398	CDS	444				hypothetical protein
BHKEBAIG_00399	CDS	183				hypothetical protein
BHKEBAIG_00400	CDS	660	lexA_1	3.4.21.88		LexA repressor
BHKEBAIG_00401	CDS	438				hypothetical protein
BHKEBAIG_00402	CDS	522				hypothetical protein
BHKEBAIG_00403	CDS	318				hypothetical protein
BHKEBAIG_00404	CDS	495				hypothetical protein
BHKEBAIG_00405	CDS	294				hypothetical protein
BHKEBAIG_00406	CDS	912	recT		COG3723	Protein RecT
BHKEBAIG_00407	CDS	501				hypothetical protein
BHKEBAIG_00408	CDS	357				hypothetical protein
BHKEBAIG_00409	CDS	792				hypothetical protein
BHKEBAIG_00410	CDS	618				hypothetical protein
BHKEBAIG_00411	CDS	120				hypothetical protein
BHKEBAIG_00412	CDS	324				hypothetical protein
BHKEBAIG_00413	CDS	795	xerC_2			Tyrosine recombinase XerC
BHKEBAIG_00414	tRNA	76				tRNA-Ala(ggc)
BHKEBAIG_00415	CDS	1443	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BHKEBAIG_00416	tRNA	76				tRNA-Val(tac)
BHKEBAIG_00417	tRNA	76				tRNA-Val(tac)
BHKEBAIG_00418	tRNA	76				tRNA-Val(tac)
BHKEBAIG_00419	tRNA	76				tRNA-Val(tac)
BHKEBAIG_00420	CDS	1656				hypothetical protein
BHKEBAIG_00421	CDS	810				hypothetical protein
BHKEBAIG_00422	CDS	483				hypothetical protein
BHKEBAIG_00423	CDS	663				hypothetical protein
BHKEBAIG_00424	CDS	759	udp	2.4.2.3	COG2820	Uridine phosphorylase
BHKEBAIG_00425	CDS	1317	yhjE_1			Inner membrane metabolite transport protein YhjE
BHKEBAIG_00426	CDS	744	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BHKEBAIG_00427	CDS	1707	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
BHKEBAIG_00428	CDS	1272	menF_1	5.4.4.2	COG1169	Isochorismate synthase MenF
BHKEBAIG_00429	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
BHKEBAIG_00430	CDS	1257	mtr_1			Tryptophan-specific transport protein
BHKEBAIG_00431	CDS	1368	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
BHKEBAIG_00432	CDS	1239	sdaC		COG0814	Serine transporter
BHKEBAIG_00433	CDS	2169	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
BHKEBAIG_00434	CDS	207			COG2608	putative protein
BHKEBAIG_00435	CDS	207			COG2608	putative protein
BHKEBAIG_00436	CDS	207			COG2608	putative protein
BHKEBAIG_00437	CDS	207			COG2608	putative protein
BHKEBAIG_00438	CDS	387	hmrR			HTH-type transcriptional regulator HmrR
BHKEBAIG_00439	CDS	318	metJ		COG3060	Met repressor
BHKEBAIG_00440	CDS	1263	rho	3.6.4.-	COG1158	Transcription termination factor Rho
BHKEBAIG_00441	CDS	693				hypothetical protein
BHKEBAIG_00442	CDS	1218	gspF		COG1459	Putative type II secretion system protein F
BHKEBAIG_00443	CDS	1395				type_IV_pilB: type IV-A pilus assembly ATPase PilB
BHKEBAIG_00444	CDS	450				hypothetical protein
BHKEBAIG_00445	CDS	555	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
BHKEBAIG_00446	CDS	900	corC		COG4535	Magnesium and cobalt efflux protein CorC
BHKEBAIG_00447	CDS	1530	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
BHKEBAIG_00448	CDS	738	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
BHKEBAIG_00449	CDS	561				hypothetical protein
BHKEBAIG_00450	CDS	420	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
BHKEBAIG_00451	CDS	909	rdgC		COG2974	Recombination-associated protein RdgC
BHKEBAIG_00452	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
BHKEBAIG_00453	CDS	1167	hcaT			putative 3-phenylpropionic acid transporter
BHKEBAIG_00454	CDS	894	xerD		COG4974	Tyrosine recombinase XerD
BHKEBAIG_00455	CDS	288				hypothetical protein
BHKEBAIG_00456	CDS	1008	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
BHKEBAIG_00457	CDS	615	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
BHKEBAIG_00458	CDS	573	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
BHKEBAIG_00459	CDS	741			COG0217	putative transcriptional regulatory protein
BHKEBAIG_00460	CDS	474	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
BHKEBAIG_00461	CDS	1767	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
BHKEBAIG_00462	CDS	519				hypothetical protein
BHKEBAIG_00463	CDS	726	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
BHKEBAIG_00464	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
BHKEBAIG_00465	CDS	690	rnt	3.1.13.-	COG0847	Ribonuclease T
BHKEBAIG_00466	CDS	1353				hypothetical protein
BHKEBAIG_00467	CDS	588				hypothetical protein
BHKEBAIG_00468	tRNA	90				tRNA-Ser(tga)
BHKEBAIG_00469	CDS	567	efp		COG0231	Elongation factor P
BHKEBAIG_00470	CDS	1017	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
BHKEBAIG_00471	CDS	1332	oapA		COG3061	Opacity-associated protein OapA
BHKEBAIG_00472	CDS	405				hypothetical protein
BHKEBAIG_00473	CDS	711	recO		COG1381	DNA repair protein RecO
BHKEBAIG_00474	CDS	1317	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
BHKEBAIG_00475	CDS	2232	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
BHKEBAIG_00476	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
BHKEBAIG_00477	CDS	594	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
BHKEBAIG_00478	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
BHKEBAIG_00479	CDS	1047	yhhT		COG0628	Putative transport protein YhhT
BHKEBAIG_00480	CDS	2193	priA	3.6.4.-	COG1198	Primosomal protein N'
BHKEBAIG_00481	CDS	741	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
BHKEBAIG_00482	CDS	345			COG3171	putative protein
BHKEBAIG_00483	CDS	531	napF_1		COG1145	Ferredoxin-type protein NapF
BHKEBAIG_00484	CDS	282	napD		COG3062	Chaperone NapD
BHKEBAIG_00485	CDS	2484	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
BHKEBAIG_00486	CDS	834	napF_2			Ferredoxin-type protein NapF
BHKEBAIG_00487	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
BHKEBAIG_00488	CDS	444	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
BHKEBAIG_00489	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
BHKEBAIG_00490	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
BHKEBAIG_00491	CDS	1239	ampG		COG0477	Anhydromuropeptide permease
BHKEBAIG_00492	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
BHKEBAIG_00493	CDS	906				hypothetical protein
BHKEBAIG_00494	CDS	723	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
BHKEBAIG_00495	CDS	738	ribX			Riboflavin transport system permease protein RibX
BHKEBAIG_00496	CDS	945			COG0715	Putative thiamine biosynthesis protein
BHKEBAIG_00497	CDS	648	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
BHKEBAIG_00498	CDS	816	mntB_1			Manganese transport system membrane protein MntB
BHKEBAIG_00499	CDS	849	mntB_2			Manganese transport system membrane protein MntB
BHKEBAIG_00500	CDS	921	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BHKEBAIG_00501	CDS	882			COG0803	putative periplasmic iron-binding protein
BHKEBAIG_00502	CDS	879				hypothetical protein
BHKEBAIG_00503	CDS	1152	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
BHKEBAIG_00504	CDS	540				type_IV_pilW: type IV pilus biogenesis/stability protein PilW
BHKEBAIG_00505	CDS	912	rodZ		COG1426	Cytoskeleton protein RodZ
BHKEBAIG_00506	CDS	1107	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
BHKEBAIG_00507	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
BHKEBAIG_00508	CDS	615				hypothetical protein
BHKEBAIG_00509	CDS	195	iscX		COG2975	Protein IscX
BHKEBAIG_00510	CDS	342	fdx		COG0633	2Fe-2S ferredoxin
BHKEBAIG_00511	CDS	1860	hscA		COG0443	Chaperone protein HscA
BHKEBAIG_00512	CDS	687				hypothetical protein
BHKEBAIG_00513	CDS	525	hscB		COG1076	Co-chaperone protein HscB 
BHKEBAIG_00514	CDS	324	iscA		COG0316	Iron-binding protein IscA
BHKEBAIG_00515	CDS	381	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
BHKEBAIG_00516	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
BHKEBAIG_00517	CDS	453	iscR		COG1959	HTH-type transcriptional regulator IscR
BHKEBAIG_00518	CDS	726		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
BHKEBAIG_00519	tRNA	76				tRNA-Lys(ctt)
BHKEBAIG_00520	tRNA	76				tRNA-Lys(ttt)
BHKEBAIG_00521	CDS	462	pal		COG2885	Peptidoglycan-associated lipoprotein
BHKEBAIG_00522	CDS	1284	tolB		COG0823	Tol-Pal system protein TolB
BHKEBAIG_00523	CDS	1044				tolA_full: protein TolA
BHKEBAIG_00524	CDS	420	tolR_2		COG0848	Tol-Pal system protein TolR
BHKEBAIG_00525	CDS	687	tolQ_2		COG0811	Tol-Pal system protein TolQ
BHKEBAIG_00526	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
BHKEBAIG_00527	CDS	1923	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
BHKEBAIG_00528	CDS	711	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
BHKEBAIG_00529	CDS	552	slp		COG3065	Outer membrane protein Slp
BHKEBAIG_00530	CDS	1689	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
BHKEBAIG_00531	CDS	1149	rnd	3.1.13.5	COG0349	Ribonuclease D
BHKEBAIG_00532	CDS	1869				hypothetical protein
BHKEBAIG_00533	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
BHKEBAIG_00534	CDS	585	pth	3.1.1.29		Peptidyl-tRNA hydrolase
BHKEBAIG_00535	CDS	309				hypothetical protein
BHKEBAIG_00536	CDS	1215		1.14.11.-	COG2850	putative ribosomal oxygenase
BHKEBAIG_00537	CDS	1320	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
BHKEBAIG_00538	CDS	633	nudF	3.6.1.13		ADP-ribose pyrophosphatase
BHKEBAIG_00539	CDS	825	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BHKEBAIG_00540	CDS	288				hypothetical protein
BHKEBAIG_00541	CDS	1368	ompP1		COG2067	Outer membrane protein P1
BHKEBAIG_00542	CDS	540	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
BHKEBAIG_00543	CDS	672	mutH		COG3066	DNA mismatch repair protein MutH
BHKEBAIG_00544	CDS	1293	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
BHKEBAIG_00545	CDS	867	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
BHKEBAIG_00546	CDS	948	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
BHKEBAIG_00547	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
BHKEBAIG_00548	CDS	807	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
BHKEBAIG_00549	CDS	1425				hypothetical protein
BHKEBAIG_00550	CDS	957	tyrR		COG3283	Transcriptional regulatory protein TyrR
BHKEBAIG_00551	CDS	276	hfq		COG1923	RNA-binding protein Hfq
BHKEBAIG_00552	CDS	969	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
BHKEBAIG_00553	CDS	2808	rne	3.1.26.12		Ribonuclease E
BHKEBAIG_00554	CDS	237				hypothetical protein
BHKEBAIG_00555	CDS	792	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
BHKEBAIG_00556	CDS	810	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BHKEBAIG_00557	CDS	681	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
BHKEBAIG_00558	CDS	1305	yhjE_2			Inner membrane metabolite transport protein YhjE
BHKEBAIG_00559	CDS	1380	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
BHKEBAIG_00560	CDS	1320	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
BHKEBAIG_00561	CDS	648	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
BHKEBAIG_00562	CDS	1056	yfiF	2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase YfiF
BHKEBAIG_00563	CDS	1368	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
BHKEBAIG_00564	CDS	726	fadR		COG2186	Fatty acid metabolism regulator protein
BHKEBAIG_00565	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
BHKEBAIG_00566	CDS	534	dsbB		COG1495	Disulfide bond formation protein B
BHKEBAIG_00567	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BHKEBAIG_00568	CDS	273	hupA			DNA-binding protein HU-alpha
BHKEBAIG_00569	CDS	591			COG3068	putative protein
BHKEBAIG_00570	CDS	795	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
BHKEBAIG_00571	CDS	597	nfuA		COG0316	Fe/S biogenesis protein NfuA
BHKEBAIG_00572	CDS	687				comF: comF family protein
BHKEBAIG_00573	CDS	1338	pilQ			Type IV pilus biogenesis and competence protein PilQ
BHKEBAIG_00574	CDS	414				hypothetical protein
BHKEBAIG_00575	CDS	522				hypothetical protein
BHKEBAIG_00576	CDS	507				hypothetical protein
BHKEBAIG_00577	CDS	798				hypothetical protein
BHKEBAIG_00578	CDS	2595	mrcA		COG5009	Penicillin-binding protein 1A
BHKEBAIG_00579	CDS	846	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
BHKEBAIG_00580	CDS	330			COG0718	Nucleoid-associated protein
BHKEBAIG_00581	CDS	603	recR		COG0353	Recombination protein RecR
BHKEBAIG_00582	CDS	1956	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
BHKEBAIG_00583	CDS	342	secG		COG1314	Protein-export membrane protein SecG
BHKEBAIG_00584	tRNA	86				tRNA-Leu(gag)
BHKEBAIG_00585	CDS	1227	intA_1		COG0582	Prophage integrase IntA
BHKEBAIG_00586	CDS	1770				hypothetical protein
BHKEBAIG_00587	CDS	351				hypothetical protein
BHKEBAIG_00588	CDS	639				hypothetical protein
BHKEBAIG_00589	CDS	207				hypothetical protein
BHKEBAIG_00590	CDS	201				hypothetical protein
BHKEBAIG_00591	CDS	372				hypothetical protein
BHKEBAIG_00592	CDS	930				hypothetical protein
BHKEBAIG_00593	CDS	312				hypothetical protein
BHKEBAIG_00594	CDS	210				hypothetical protein
BHKEBAIG_00595	CDS	963				hypothetical protein
BHKEBAIG_00596	CDS	387				hypothetical protein
BHKEBAIG_00597	CDS	285				hypothetical protein
BHKEBAIG_00598	CDS	1668				hypothetical protein
BHKEBAIG_00599	CDS	369				sm_term_P27: putative phage terminase, small subunit, P27 family
BHKEBAIG_00600	CDS	387				hypothetical protein
BHKEBAIG_00601	CDS	315				put_DNA_pack: uncharacterized phage protein (possible DNA packaging)
BHKEBAIG_00602	CDS	345				gp16_SPP1: putative phage head-tail adaptor
BHKEBAIG_00603	CDS	1233				portal_HK97: phage portal protein, HK97 family
BHKEBAIG_00604	CDS	567				proheadase_HK97: phage prohead protease, HK97 family
BHKEBAIG_00605	CDS	1188				major_cap_HK97: phage major capsid protein, HK97 family
BHKEBAIG_00606	CDS	1671	fruA		COG1299	PTS system fructose-specific EIIB'BC component
BHKEBAIG_00607	CDS	972	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
BHKEBAIG_00608	CDS	1500				PTS_HPr_family: phosphocarrier, HPr family
BHKEBAIG_00609	CDS	531				hypothetical protein
BHKEBAIG_00610	CDS	96	vapD	3.1.-.-	COG3309	Endoribonuclease VapD
BHKEBAIG_00611	CDS	192				hypothetical protein
BHKEBAIG_00612	CDS	1293				hypothetical protein
BHKEBAIG_00613	CDS	525				hypothetical protein
BHKEBAIG_00614	CDS	783	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
BHKEBAIG_00615	CDS	984	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
BHKEBAIG_00616	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
BHKEBAIG_00617	CDS	1044	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
BHKEBAIG_00618	CDS	936	surA	5.2.1.8		Chaperone SurA
BHKEBAIG_00619	CDS	540	pyrR			Bifunctional protein PyrR
BHKEBAIG_00620	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
BHKEBAIG_00621	CDS	876			COG2990	putative protein
BHKEBAIG_00622	CDS	2412	lon	3.4.21.53	COG0466	Lon protease
BHKEBAIG_00623	CDS	1152	hemW		COG0635	Heme chaperone HemW
BHKEBAIG_00624	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
BHKEBAIG_00625	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
BHKEBAIG_00626	CDS	843	ygfZ		COG0354	tRNA-modifying protein YgfZ
BHKEBAIG_00627	CDS	864				hypothetical protein
BHKEBAIG_00628	CDS	147				hypothetical protein
BHKEBAIG_00629	CDS	912	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
BHKEBAIG_00630	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
BHKEBAIG_00631	CDS	1059	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
BHKEBAIG_00632	CDS	1089	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
BHKEBAIG_00633	CDS	600	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
BHKEBAIG_00634	CDS	750	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
BHKEBAIG_00635	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
BHKEBAIG_00636	CDS	666	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
BHKEBAIG_00637	CDS	1203	tyrP_1		COG0814	Tyrosine-specific transport protein
BHKEBAIG_00638	CDS	429	atpC		COG0355	ATP synthase epsilon chain
BHKEBAIG_00639	CDS	1374	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
BHKEBAIG_00640	CDS	870	atpG		COG0224	ATP synthase gamma chain
BHKEBAIG_00641	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
BHKEBAIG_00642	CDS	534	atpH_1		COG0712	ATP synthase subunit delta
BHKEBAIG_00643	CDS	471	atpF		COG0711	ATP synthase subunit b
BHKEBAIG_00644	CDS	255	atpH_2			ATP synthase subunit c
BHKEBAIG_00645	CDS	789	atpB		COG0356	ATP synthase subunit a
BHKEBAIG_00646	CDS	375				hypothetical protein
BHKEBAIG_00647	CDS	612	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
BHKEBAIG_00648	CDS	378				hypothetical protein
BHKEBAIG_00649	CDS	603	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
BHKEBAIG_00650	CDS	474	yqaA		COG1238	Inner membrane protein YqaA
BHKEBAIG_00651	CDS	504	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
BHKEBAIG_00652	CDS	708	aphA	3.1.3.2	COG3700	Class B acid phosphatase
BHKEBAIG_00653	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
BHKEBAIG_00654	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
BHKEBAIG_00655	CDS	1053	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
BHKEBAIG_00656	CDS	1296	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
BHKEBAIG_00657	CDS	1443				hypothetical protein
BHKEBAIG_00658	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
BHKEBAIG_00659	CDS	1482	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
BHKEBAIG_00660	CDS	930	rbsC		COG1172	Ribose import permease protein RbsC
BHKEBAIG_00661	CDS	879	rbsB		COG1879	Ribose import binding protein RbsB
BHKEBAIG_00662	CDS	921	rbsK	2.7.1.15	COG0524	Ribokinase
BHKEBAIG_00663	CDS	999	rbsR		COG1609	Ribose operon repressor
BHKEBAIG_00664	CDS	552				HI0507: family protein
BHKEBAIG_00665	CDS	489	rraA		COG0684	Regulator of ribonuclease activity A
BHKEBAIG_00666	CDS	912	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
BHKEBAIG_00667	CDS	720	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
BHKEBAIG_00668	CDS	945	tehA		COG1275	Tellurite resistance protein TehA 
BHKEBAIG_00669	CDS	4251	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
BHKEBAIG_00670	CDS	4032	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
BHKEBAIG_00671	CDS	690	rplA		COG0081	50S ribosomal protein L1
BHKEBAIG_00672	CDS	429	rplK		COG0080	50S ribosomal protein L11
BHKEBAIG_00673	CDS	717	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
BHKEBAIG_00674	CDS	1254	nupX		COG1972	Putative nucleoside permease NupX
BHKEBAIG_00675	CDS	789	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
BHKEBAIG_00676	CDS	1545				putative protein
