locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBNMPBKG_00321	CDS	2817	rne	3.1.26.12		Ribonuclease E
EBNMPBKG_00322	CDS	237				hypothetical protein
EBNMPBKG_00323	CDS	792	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
EBNMPBKG_00324	CDS	810	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
EBNMPBKG_00325	CDS	681	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
EBNMPBKG_00326	CDS	1305	yhjE_2			Inner membrane metabolite transport protein YhjE
EBNMPBKG_00327	CDS	1380				hypothetical protein
EBNMPBKG_00328	CDS	1320	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
EBNMPBKG_00329	CDS	699	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
EBNMPBKG_00330	CDS	1056	yfiF	2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase YfiF
EBNMPBKG_00331	CDS	1368	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
EBNMPBKG_00332	CDS	726	fadR		COG2186	Fatty acid metabolism regulator protein
EBNMPBKG_00333	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
EBNMPBKG_00334	CDS	534	dsbB		COG1495	Disulfide bond formation protein B
EBNMPBKG_00335	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
EBNMPBKG_00336	CDS	273	hupA			DNA-binding protein HU-alpha
EBNMPBKG_00337	CDS	591			COG3068	putative protein
EBNMPBKG_00338	CDS	795	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
EBNMPBKG_00339	CDS	597	nfuA		COG0316	Fe/S biogenesis protein NfuA
EBNMPBKG_00340	CDS	687				comF: comF family protein
EBNMPBKG_00341	CDS	246				hypothetical protein
EBNMPBKG_00342	CDS	1344	pilQ			Type IV pilus biogenesis and competence protein PilQ
EBNMPBKG_00343	CDS	414				hypothetical protein
EBNMPBKG_00344	CDS	522				hypothetical protein
EBNMPBKG_00345	CDS	507				hypothetical protein
EBNMPBKG_00346	CDS	798				hypothetical protein
EBNMPBKG_00347	CDS	2595	mrcA		COG5009	Penicillin-binding protein 1A
EBNMPBKG_00348	CDS	846	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
EBNMPBKG_00349	CDS	330			COG0718	Nucleoid-associated protein
EBNMPBKG_00350	CDS	603	recR		COG0353	Recombination protein RecR
EBNMPBKG_00351	CDS	1956	topB	5.6.2.1	COG0550	DNA topoisomerase 3
EBNMPBKG_00352	CDS	342	secG		COG1314	Protein-export membrane protein SecG
EBNMPBKG_00353	tRNA	86				tRNA-Leu(gag)
EBNMPBKG_00354	CDS	1671	fruA		COG1299	PTS system fructose-specific EIIB'BC component
EBNMPBKG_00355	CDS	942	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
EBNMPBKG_00356	CDS	1500				PTS_HPr_family: phosphocarrier, HPr family
EBNMPBKG_00357	CDS	531				hypothetical protein
EBNMPBKG_00358	CDS	1293				hypothetical protein
EBNMPBKG_00359	CDS	525				hypothetical protein
EBNMPBKG_00360	CDS	783	ycfH_1	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
EBNMPBKG_00361	CDS	984	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
EBNMPBKG_00362	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
EBNMPBKG_00363	CDS	1044	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
EBNMPBKG_00364	CDS	936	surA	5.2.1.8		Chaperone SurA
EBNMPBKG_00365	CDS	540	pyrR			Bifunctional protein PyrR
EBNMPBKG_00366	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
EBNMPBKG_00367	CDS	876			COG2990	putative protein
EBNMPBKG_00368	CDS	2412	lon	3.4.21.53	COG0466	Lon protease
EBNMPBKG_00369	CDS	1152	hemW		COG0635	Heme chaperone HemW
EBNMPBKG_00370	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
EBNMPBKG_00371	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
EBNMPBKG_00372	CDS	843	ygfZ		COG0354	tRNA-modifying protein YgfZ
EBNMPBKG_00373	CDS	864				hypothetical protein
EBNMPBKG_00374	CDS	1203	tyrP_1		COG0814	Tyrosine-specific transport protein
EBNMPBKG_00375	CDS	429	atpC		COG0355	ATP synthase epsilon chain
EBNMPBKG_00376	CDS	1374	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
EBNMPBKG_00377	CDS	870	atpG		COG0224	ATP synthase gamma chain
EBNMPBKG_00378	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
EBNMPBKG_00379	CDS	534	atpH_1		COG0712	ATP synthase subunit delta
EBNMPBKG_00380	CDS	471	atpF		COG0711	ATP synthase subunit b
EBNMPBKG_00381	CDS	255	atpH_2			ATP synthase subunit c
EBNMPBKG_00382	CDS	789	atpB		COG0356	ATP synthase subunit a
EBNMPBKG_00383	CDS	375				hypothetical protein
EBNMPBKG_00384	CDS	612	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
EBNMPBKG_00385	CDS	378				hypothetical protein
EBNMPBKG_00386	CDS	603	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
EBNMPBKG_00387	CDS	474	yqaA		COG1238	Inner membrane protein YqaA
EBNMPBKG_00388	CDS	504	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
EBNMPBKG_00389	CDS	708	aphA	3.1.3.2	COG3700	Class B acid phosphatase
EBNMPBKG_00390	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
EBNMPBKG_00391	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
EBNMPBKG_00392	CDS	1053	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
EBNMPBKG_00393	CDS	1296	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
EBNMPBKG_00394	CDS	1443				hypothetical protein
EBNMPBKG_00395	CDS	933	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
EBNMPBKG_00396	CDS	1248	nupX_1		COG1972	Putative nucleoside permease NupX
EBNMPBKG_00397	CDS	924	rbsK	2.7.1.15	COG0524	Ribokinase
EBNMPBKG_00398	CDS	999	rbsR		COG1609	Ribose operon repressor
EBNMPBKG_00399	CDS	552				HI0507: family protein
EBNMPBKG_00400	CDS	489	rraA		COG0684	Regulator of ribonuclease activity A
EBNMPBKG_00401	CDS	912	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
EBNMPBKG_00402	CDS	720	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
EBNMPBKG_00403	CDS	945	tehA		COG1275	Tellurite resistance protein TehA 
EBNMPBKG_00404	CDS	4251	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
EBNMPBKG_00405	CDS	4032	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
EBNMPBKG_00406	CDS	690	rplA		COG0081	50S ribosomal protein L1
EBNMPBKG_00407	CDS	429	rplK		COG0080	50S ribosomal protein L11
EBNMPBKG_00408	CDS	717	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
EBNMPBKG_00409	CDS	1254	nupX_2		COG1972	Putative nucleoside permease NupX
EBNMPBKG_00410	CDS	789	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
EBNMPBKG_00411	CDS	1545				putative protein
EBNMPBKG_00412	CDS	657				hypothetical protein
EBNMPBKG_00413	CDS	1041				heptsyl_trn_I: lipopolysaccharide heptosyltransferase I
EBNMPBKG_00414	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
EBNMPBKG_00415	CDS	1161	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
EBNMPBKG_00416	CDS	771				hypothetical protein
EBNMPBKG_00417	CDS	261			COG1145	putative ferredoxin-like protein
EBNMPBKG_00418	CDS	1221	tyrP_2		COG0814	Tyrosine-specific transport protein
EBNMPBKG_00419	CDS	582	tdk	2.7.1.21		Thymidine kinase
EBNMPBKG_00420	CDS	1029	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
EBNMPBKG_00421	CDS	216	rpsU		COG0828	30S ribosomal protein S21
EBNMPBKG_00422	CDS	1782	dnaG	2.7.7.-	COG0358	DNA primase
EBNMPBKG_00423	CDS	1890	rpoD		COG0568	RNA polymerase sigma factor RpoD
EBNMPBKG_00424	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
EBNMPBKG_00425	CDS	816	ureH		COG0829	Urease accessory protein UreH
EBNMPBKG_00426	CDS	636	ureG		COG0378	Urease accessory protein UreG
EBNMPBKG_00427	CDS	708	ureF		COG0830	Urease accessory protein UreF
EBNMPBKG_00428	CDS	558	ureE			Urease accessory protein UreE
EBNMPBKG_00429	CDS	1719	ureC	3.5.1.5		Urease subunit alpha
EBNMPBKG_00430	CDS	306	ureB	3.5.1.5		Urease subunit beta
EBNMPBKG_00431	CDS	303	ureA	3.5.1.5		Urease subunit gamma
EBNMPBKG_00432	CDS	291	groS		COG0234	10 kDa chaperonin
EBNMPBKG_00433	CDS	1647	groL		COG0459	60 kDa chaperonin
EBNMPBKG_00434	CDS	450	rplI		COG0359	50S ribosomal protein L9
EBNMPBKG_00435	CDS	228	rpsR		COG0238	30S ribosomal protein S18
EBNMPBKG_00436	CDS	285	priB		COG2965	Primosomal replication protein N
EBNMPBKG_00437	CDS	378	rpsF		COG0360	30S ribosomal protein S6
EBNMPBKG_00438	CDS	219	infA		COG0361	Translation initiation factor IF-1
EBNMPBKG_00439	CDS	1074	mfpsA	2.4.1.246	COG0438	Mannosylfructose-phosphate synthase
EBNMPBKG_00440	CDS	864	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
EBNMPBKG_00441	CDS	825	lex1_1	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
EBNMPBKG_00442	CDS	828	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EBNMPBKG_00443	CDS	624				hypothetical protein
EBNMPBKG_00444	CDS	1455	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
EBNMPBKG_00445	CDS	528				hypothetical protein
EBNMPBKG_00446	CDS	240				hypothetical protein
EBNMPBKG_00447	CDS	699	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
EBNMPBKG_00448	CDS	1485	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
EBNMPBKG_00449	CDS	810	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
EBNMPBKG_00450	CDS	417				hypothetical protein
EBNMPBKG_00451	CDS	1989				TIGR00733: oligopeptide transporter, OPT family
EBNMPBKG_00452	CDS	396	hslR		COG1188	Heat shock protein 15
EBNMPBKG_00453	CDS	453	asnC		COG1522	Regulatory protein AsnC
EBNMPBKG_00454	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
EBNMPBKG_00455	CDS	675	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
EBNMPBKG_00456	CDS	675	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
EBNMPBKG_00457	CDS	2421	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
EBNMPBKG_00458	CDS	2313	yhgF		COG2183	Protein YhgF
EBNMPBKG_00459	CDS	489	greB		COG0782	Transcription elongation factor GreB
EBNMPBKG_00460	CDS	618	fabR		COG1309	HTH-type transcriptional repressor FabR
EBNMPBKG_00461	CDS	906	oxyR			Hydrogen peroxide-inducible genes activator
EBNMPBKG_00462	CDS	726	PGdx	1.11.1.15	COG0678	Hybrid peroxiredoxin hyPrx5
EBNMPBKG_00463	CDS	222	slyX			Protein SlyX
EBNMPBKG_00464	CDS	726		5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase
EBNMPBKG_00465	CDS	666	dauR		COG2964	Transcriptional regulator DauR
EBNMPBKG_00466	CDS	381	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
EBNMPBKG_00467	CDS	360	tusC			Protein TusC
EBNMPBKG_00468	CDS	288	tusB			Protein TusB
EBNMPBKG_00469	CDS	1185	tufB_1		COG0050	Elongation factor Tu 2
EBNMPBKG_00470	CDS	2103	fusA		COG0480	Elongation factor G
EBNMPBKG_00471	CDS	471	rpsG		COG0049	30S ribosomal protein S7
EBNMPBKG_00472	CDS	375	rpsL		COG0048	30S ribosomal protein S12
EBNMPBKG_00473	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
EBNMPBKG_00474	CDS	1974	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
EBNMPBKG_00475	CDS	1272	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
EBNMPBKG_00476	CDS	1296	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
EBNMPBKG_00477	CDS	705	pepE	3.4.13.21	COG3340	Peptidase E
EBNMPBKG_00478	CDS	240				hypothetical protein
EBNMPBKG_00479	CDS	2703	hgpA_1			Hemoglobin and hemoglobin-haptoglobin-binding protein A
EBNMPBKG_00480	CDS	165				hypothetical protein
EBNMPBKG_00481	CDS	1533				hypothetical protein
EBNMPBKG_00482	CDS	933	arcC1	2.7.2.2		Carbamate kinase 1
EBNMPBKG_00483	CDS	1005	arcB_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase, catabolic
EBNMPBKG_00484	CDS	819	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
EBNMPBKG_00485	CDS	387	crcB		COG0239	Putative fluoride ion transporter CrcB
EBNMPBKG_00486	CDS	459	recX		COG2137	Regulatory protein RecX
EBNMPBKG_00487	CDS	1065	recA		COG0468	Protein RecA
EBNMPBKG_00488	CDS	654	tfoX		COG3070	DNA transformation protein TfoX
EBNMPBKG_00489	rRNA	1536				16S ribosomal RNA
EBNMPBKG_00490	tRNA	77				tRNA-Ile(gat)
EBNMPBKG_00491	tRNA	76				tRNA-Ala(tgc)
EBNMPBKG_00492	rRNA	3006				23S ribosomal RNA
EBNMPBKG_00493	rRNA	110				5S ribosomal RNA
EBNMPBKG_00494	rRNA	108				5S ribosomal RNA
EBNMPBKG_00495	tRNA	77				tRNA-Asp(gtc)
EBNMPBKG_00496	tRNA	76				tRNA-Trp(cca)
EBNMPBKG_00497	CDS	360	psiE		COG3223	Protein PsiE
EBNMPBKG_00498	CDS	1287	hemY		COG3071	Protein HemY
EBNMPBKG_00499	CDS	1212				hypothetical protein
EBNMPBKG_00500	CDS	2532	cyaA	4.6.1.1	COG3072	Adenylate cyclase
EBNMPBKG_00501	CDS	1008	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
EBNMPBKG_00502	CDS	804	cysE	2.3.1.30	COG1045	Serine acetyltransferase
EBNMPBKG_00503	CDS	816	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
EBNMPBKG_00504	CDS	1386	sdcS			Sodium-dependent dicarboxylate transporter SdcS
EBNMPBKG_00505	CDS	849	folD			Bifunctional protein FolD protein
EBNMPBKG_00506	tRNA	77				tRNA-Pro(tgg)
EBNMPBKG_00507	tRNA	77				tRNA-Arg(tct)
EBNMPBKG_00508	CDS	1287	fucP		COG0738	L-fucose-proton symporter
EBNMPBKG_00509	CDS	651	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
EBNMPBKG_00510	CDS	435	fucU	5.1.3.29	COG4154	L-fucose mutarotase
EBNMPBKG_00511	CDS	1413	fucK	2.7.1.51	COG1070	L-fuculokinase
EBNMPBKG_00512	CDS	1770	fucI	5.3.1.25	COG2407	L-fucose isomerase
EBNMPBKG_00513	CDS	750	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
EBNMPBKG_00514	CDS	2772	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
EBNMPBKG_00515	CDS	660	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
EBNMPBKG_00516	CDS	579	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
EBNMPBKG_00517	CDS	768	glpR		COG1349	Glycerol-3-phosphate regulon repressor
EBNMPBKG_00518	CDS	819	metQ		COG1464	putative D-methionine-binding lipoprotein MetQ
EBNMPBKG_00519	CDS	690				PhnE: phosphonate ABC transporter, permease protein PhnE
EBNMPBKG_00520	CDS	1038	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
EBNMPBKG_00521	CDS	555	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
EBNMPBKG_00522	rRNA	1536				16S ribosomal RNA
EBNMPBKG_00523	tRNA	76				tRNA-Glu(ttc)
EBNMPBKG_00524	rRNA	3110				23S ribosomal RNA
EBNMPBKG_00525	rRNA	110				5S ribosomal RNA
EBNMPBKG_00526	CDS	228				hypothetical protein
EBNMPBKG_00527	CDS	513				hypothetical protein
EBNMPBKG_00528	CDS	510	def	3.5.1.88		Peptide deformylase
EBNMPBKG_00529	CDS	957	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
EBNMPBKG_00530	CDS	1353	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
EBNMPBKG_00531	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
EBNMPBKG_00532	CDS	387	mscL		COG1970	Large-conductance mechanosensitive channel
EBNMPBKG_00533	CDS	258	sdhE		COG2938	FAD assembly factor SdhE
EBNMPBKG_00534	CDS	570	rpoE			ECF RNA polymerase sigma-E factor
EBNMPBKG_00535	CDS	588	rseA			Anti-sigma-E factor RseA
EBNMPBKG_00536	CDS	948	rseB		COG3026	Sigma-E factor regulatory protein RseB
EBNMPBKG_00537	CDS	924	coaA	2.7.1.33	COG1072	Pantothenate kinase
EBNMPBKG_00538	tRNA	76				tRNA-Thr(tgt)
EBNMPBKG_00539	tRNA	85				tRNA-Tyr(gta)
EBNMPBKG_00540	tRNA	75				tRNA-Gly(tcc)
EBNMPBKG_00541	tRNA	76				tRNA-Thr(ggt)
EBNMPBKG_00542	CDS	1185	tufB_2		COG0050	Elongation factor Tu 2
EBNMPBKG_00543	CDS	297				hypothetical protein
EBNMPBKG_00544	CDS	984	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
EBNMPBKG_00545	CDS	3033	hgpA_2			Hemoglobin and hemoglobin-haptoglobin-binding protein A
EBNMPBKG_00546	CDS	189			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 1
EBNMPBKG_00547	CDS	291				hypothetical protein
EBNMPBKG_00548	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
EBNMPBKG_00549	CDS	618	hflD		COG2915	High frequency lysogenization protein HflD
EBNMPBKG_00550	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
EBNMPBKG_00551	CDS	492	rplJ		COG0244	50S ribosomal protein L10
EBNMPBKG_00552	CDS	372	rplL		COG0222	50S ribosomal protein L7/L12
EBNMPBKG_00553	CDS	1371	glmU		COG1207	Bifunctional protein GlmU
EBNMPBKG_00554	CDS	312				hypothetical protein
EBNMPBKG_00555	tRNA	77				tRNA-Arg(acg)
EBNMPBKG_00556	tRNA	77				tRNA-Arg(acg)
EBNMPBKG_00557	tRNA	94				tRNA-Ser(gct)
EBNMPBKG_00558	CDS	2478	torZ	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 2
EBNMPBKG_00559	CDS	1101	torY		COG3005	Cytochrome c-type protein TorY
EBNMPBKG_00560	CDS	942	pldB	3.1.1.5	COG2267	Lysophospholipase L2
EBNMPBKG_00561	CDS	1116	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
EBNMPBKG_00562	CDS	717	sapB_1		COG1285	Protein SapB
EBNMPBKG_00563	CDS	1338	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
EBNMPBKG_00564	CDS	579	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
EBNMPBKG_00565	CDS	888	dmlR			HTH-type transcriptional regulator DmlR
EBNMPBKG_00566	CDS	2016	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
EBNMPBKG_00567	CDS	213				hypothetical protein
EBNMPBKG_00568	CDS	471	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
EBNMPBKG_00569	CDS	1284	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
EBNMPBKG_00570	CDS	765				glyco_like_mftF: transferase 2, rSAM/selenodomain-associated
EBNMPBKG_00571	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
EBNMPBKG_00572	CDS	114				hypothetical protein
EBNMPBKG_00573	CDS	807	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
EBNMPBKG_00574	CDS	552	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
EBNMPBKG_00575	CDS	537	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
EBNMPBKG_00576	CDS	1917			COG0488	putative ABC transporter ATP-binding protein
EBNMPBKG_00577	CDS	297				couple_hipB: transcriptional regulator, y4mF family
EBNMPBKG_00578	CDS	3036			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 2
EBNMPBKG_00579	CDS	1776	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
EBNMPBKG_00580	CDS	1659			COG1132	putative ABC transporter ATP-binding/permease protein
EBNMPBKG_00581	CDS	1032				hypothetical protein
EBNMPBKG_00582	CDS	321				hypothetical protein
EBNMPBKG_00583	CDS	309				hypothetical protein
EBNMPBKG_00584	CDS	1002	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
EBNMPBKG_00585	CDS	219	zapB		COG3074	Cell division protein ZapB
EBNMPBKG_00586	CDS	441	mioC		COG0716	Protein MioC
EBNMPBKG_00587	CDS	435	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
EBNMPBKG_00588	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
EBNMPBKG_00589	CDS	678	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
EBNMPBKG_00590	CDS	279	ftsB		COG2919	Cell division protein FtsB
EBNMPBKG_00591	CDS	468	gpt_1	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
EBNMPBKG_00592	CDS	138				hypothetical protein
EBNMPBKG_00593	CDS	2172	fcuA			Ferrichrome receptor FcuA
EBNMPBKG_00594	CDS	1971	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
EBNMPBKG_00595	CDS	885	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
EBNMPBKG_00596	CDS	627	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
EBNMPBKG_00597	CDS	1281	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
EBNMPBKG_00598	CDS	1299	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
EBNMPBKG_00599	CDS	1692	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
EBNMPBKG_00600	CDS	1443	glpT		COG2271	Glycerol-3-phosphate transporter
EBNMPBKG_00601	CDS	903				hypothetical protein
EBNMPBKG_00602	CDS	1014	iolG	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
EBNMPBKG_00603	CDS	1095	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
EBNMPBKG_00604	CDS	795	glpF_1		COG0580	Glycerol uptake facilitator protein
EBNMPBKG_00605	CDS	1512	glpK	2.7.1.30	COG0554	Glycerol kinase
EBNMPBKG_00606	CDS	468	gpt_2	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
EBNMPBKG_00607	CDS	1455	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
EBNMPBKG_00608	CDS	888	xerC		COG4973	Tyrosine recombinase XerC
EBNMPBKG_00609	CDS	435				hypothetical protein
EBNMPBKG_00610	CDS	792	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
EBNMPBKG_00611	CDS	318	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
EBNMPBKG_00612	CDS	879	rarD		COG2962	Protein RarD
EBNMPBKG_00613	CDS	879	gltC			HTH-type transcriptional regulator GltC
EBNMPBKG_00614	CDS	1479	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
EBNMPBKG_00615	CDS	267	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
EBNMPBKG_00616	CDS	825	hel		COG2503	Lipoprotein E
EBNMPBKG_00617	CDS	666	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
EBNMPBKG_00618	CDS	978	ppx	3.6.1.11	COG0248	Exopolyphosphatase
EBNMPBKG_00619	CDS	3897	tamB		COG2911	Translocation and assembly module subunit TamB
EBNMPBKG_00620	CDS	1737	tama		COG0729	Translocation and assembly module subunit TamA
EBNMPBKG_00621	CDS	561	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
EBNMPBKG_00622	CDS	423	rraB		COG3076	Regulator of ribonuclease activity B
EBNMPBKG_00623	CDS	1020	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
EBNMPBKG_00624	CDS	750	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
EBNMPBKG_00625	CDS	579				hypothetical protein
EBNMPBKG_00626	CDS	186				hypothetical protein
EBNMPBKG_00627	CDS	1218				hypothetical protein
EBNMPBKG_00628	CDS	1419	tnaA	4.1.99.1	COG3033	Tryptophanase
EBNMPBKG_00629	CDS	1236	mtr_2			Tryptophan-specific transport protein
EBNMPBKG_00630	CDS	2586	mutS		COG0249	DNA mismatch repair protein MutS
EBNMPBKG_00631	tRNA	96				tRNA-SeC(tca)
EBNMPBKG_00632	CDS	1386	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
EBNMPBKG_00633	CDS	1860	selB		COG3276	Selenocysteine-specific elongation factor
EBNMPBKG_00634	CDS	855				hypothetical protein
EBNMPBKG_00635	CDS	3201			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 3
EBNMPBKG_00636	CDS	1299	tig	5.2.1.8	COG0544	Trigger factor
EBNMPBKG_00637	CDS	582	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
EBNMPBKG_00638	CDS	1236	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
EBNMPBKG_00639	CDS	417	secE		COG0690	Protein translocase subunit SecE
EBNMPBKG_00640	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
EBNMPBKG_00641	CDS	753	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
