locus_tag	ftype	length_bp	gene	EC_number	COG	product
IIBCLGFB_00330	CDS	1851	secD		COG0342	Protein translocase subunit SecD
IIBCLGFB_00331	CDS	294	yajC		COG1862	Sec translocon accessory complex subunit YajC
IIBCLGFB_00332	CDS	222				hypothetical protein
IIBCLGFB_00333	CDS	519				hypothetical protein
IIBCLGFB_00334	CDS	1149	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
IIBCLGFB_00335	CDS	1092	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
IIBCLGFB_00336	CDS	447				putative protein
IIBCLGFB_00337	CDS	4179	hap	3.4.21.-		Adhesion and penetration protein autotransporter
IIBCLGFB_00338	CDS	2832	uvrA		COG0178	UvrABC system protein A
IIBCLGFB_00339	CDS	507	ssb_2			Single-stranded DNA-binding protein
IIBCLGFB_00340	CDS	795				hypothetical protein
IIBCLGFB_00341	CDS	444	tolR_1			Tol-Pal system protein TolR
IIBCLGFB_00342	CDS	453	tolQ_1			Tol-Pal system protein TolQ
IIBCLGFB_00343	CDS	468	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
IIBCLGFB_00344	CDS	897	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
IIBCLGFB_00345	CDS	630			COG3317	Outer membrane protein assembly factor BamC 
IIBCLGFB_00346	CDS	324	yfiA		COG1544	Ribosome-associated factor Y
IIBCLGFB_00347	tRNA	90				tRNA-Ser(gga)
IIBCLGFB_00348	CDS	939				hypothetical protein
IIBCLGFB_00349	CDS	588		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
IIBCLGFB_00350	CDS	726	kdkA	2.7.1.166	COG0515	3-deoxy-D-manno-octulosonic acid kinase
IIBCLGFB_00351	CDS	1044				heptsyl_trn_I: lipopolysaccharide heptosyltransferase I
IIBCLGFB_00352	CDS	2130	hxuC		COG1629	Heme/hemopexin utilization protein C
IIBCLGFB_00353	CDS	1698	hxuB		COG2831	Heme/hemopexin transporter protein HuxB
IIBCLGFB_00354	CDS	2766	hxuA			Heme/hemopexin-binding protein
IIBCLGFB_00355	CDS	357	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
IIBCLGFB_00356	CDS	600	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
IIBCLGFB_00357	CDS	1704	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
IIBCLGFB_00358	CDS	1026	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
IIBCLGFB_00359	CDS	846	rpoH		COG0568	RNA polymerase sigma factor RpoH
IIBCLGFB_00360	CDS	336	dusC	1.3.1.-		tRNA-dihydrouridine(16) synthase
IIBCLGFB_00361	CDS	867	djlA		COG1076	Co-chaperone protein DjlA
IIBCLGFB_00362	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
IIBCLGFB_00363	CDS	717	rph	2.7.7.56		Ribonuclease PH
IIBCLGFB_00364	tRNA	76				tRNA-Ala(ggc)
IIBCLGFB_00365	CDS	1443	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
IIBCLGFB_00366	tRNA	76				tRNA-Val(tac)
IIBCLGFB_00367	tRNA	76				tRNA-Val(tac)
IIBCLGFB_00368	tRNA	76				tRNA-Val(tac)
IIBCLGFB_00369	tRNA	76				tRNA-Val(tac)
IIBCLGFB_00370	CDS	1656				hypothetical protein
IIBCLGFB_00371	CDS	810				hypothetical protein
IIBCLGFB_00372	CDS	486				hypothetical protein
IIBCLGFB_00373	CDS	663				hypothetical protein
IIBCLGFB_00374	CDS	759	udp	2.4.2.3	COG2820	Uridine phosphorylase
IIBCLGFB_00375	CDS	1317	yhjE_1			Inner membrane metabolite transport protein YhjE
IIBCLGFB_00376	CDS	744	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IIBCLGFB_00377	CDS	1707	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
IIBCLGFB_00378	CDS	1272	menF_1	5.4.4.2	COG1169	Isochorismate synthase MenF
IIBCLGFB_00379	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
IIBCLGFB_00380	CDS	1257	mtr_1			Tryptophan-specific transport protein
IIBCLGFB_00381	CDS	1368	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
IIBCLGFB_00382	CDS	1239	sdaC		COG0814	Serine transporter
IIBCLGFB_00383	CDS	2169	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
IIBCLGFB_00384	CDS	207			COG2608	putative protein
IIBCLGFB_00385	CDS	207			COG2608	putative protein
IIBCLGFB_00386	CDS	207			COG2608	putative protein
IIBCLGFB_00387	CDS	387	hmrR			HTH-type transcriptional regulator HmrR
IIBCLGFB_00388	CDS	318	metJ		COG3060	Met repressor
IIBCLGFB_00389	CDS	1263	rho	3.6.4.-	COG1158	Transcription termination factor Rho
IIBCLGFB_00390	CDS	693				hypothetical protein
IIBCLGFB_00391	CDS	1221	gspF		COG1459	Putative type II secretion system protein F
IIBCLGFB_00392	CDS	1395	epsE		COG2804	Type II secretion system protein E
IIBCLGFB_00393	CDS	450				hypothetical protein
IIBCLGFB_00394	CDS	561	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
IIBCLGFB_00395	CDS	900	corC		COG4535	Magnesium and cobalt efflux protein CorC
IIBCLGFB_00396	CDS	1530	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
IIBCLGFB_00397	CDS	738	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
IIBCLGFB_00398	CDS	561				hypothetical protein
IIBCLGFB_00399	CDS	420	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
IIBCLGFB_00400	CDS	579	rdgC_1		COG2974	Recombination-associated protein RdgC
IIBCLGFB_00401	CDS	318	rdgC_2		COG2974	Recombination-associated protein RdgC
IIBCLGFB_00402	CDS	1212	intA_1		COG0582	Prophage integrase IntA
IIBCLGFB_00403	CDS	435				hypothetical protein
IIBCLGFB_00404	CDS	423				hypothetical protein
IIBCLGFB_00405	CDS	774				hypothetical protein
IIBCLGFB_00406	CDS	351				hypothetical protein
IIBCLGFB_00407	CDS	192				hypothetical protein
IIBCLGFB_00408	CDS	153				excise: DNA binding domain, excisionase family
IIBCLGFB_00409	CDS	819				hypothetical protein
IIBCLGFB_00410	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
IIBCLGFB_00411	CDS	1167	hcaT			putative 3-phenylpropionic acid transporter
IIBCLGFB_00412	CDS	894	xerD		COG4974	Tyrosine recombinase XerD
IIBCLGFB_00413	CDS	288				hypothetical protein
IIBCLGFB_00414	CDS	1008	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
IIBCLGFB_00415	CDS	615	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
IIBCLGFB_00416	CDS	573	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
IIBCLGFB_00417	CDS	741			COG0217	putative transcriptional regulatory protein
IIBCLGFB_00418	CDS	474	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
IIBCLGFB_00419	CDS	1767	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
IIBCLGFB_00420	CDS	519				hypothetical protein
IIBCLGFB_00421	CDS	726	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
IIBCLGFB_00422	CDS	237	vapB1		COG4456	Antitoxin VapB1
IIBCLGFB_00423	CDS	405	vapC1	3.1.-.-		Ribonuclease VapC1
IIBCLGFB_00424	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
IIBCLGFB_00425	CDS	690	rnt	3.1.13.-	COG0847	Ribonuclease T
IIBCLGFB_00426	CDS	1353				hypothetical protein
IIBCLGFB_00427	CDS	588				hypothetical protein
IIBCLGFB_00428	tRNA	90				tRNA-Ser(tga)
IIBCLGFB_00429	CDS	567	efp		COG0231	Elongation factor P
IIBCLGFB_00430	CDS	1017	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
IIBCLGFB_00431	CDS	1296	oapA		COG3061	Opacity-associated protein OapA
IIBCLGFB_00432	CDS	405				hypothetical protein
IIBCLGFB_00433	CDS	711	recO		COG1381	DNA repair protein RecO
IIBCLGFB_00434	CDS	1317	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
IIBCLGFB_00435	CDS	2232	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
IIBCLGFB_00436	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
IIBCLGFB_00437	CDS	594	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
IIBCLGFB_00438	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
IIBCLGFB_00439	CDS	1047	tqsA		COG0628	AI-2 transport protein TqsA
IIBCLGFB_00440	CDS	2193	priA	3.6.4.-	COG1198	Primosomal protein N'
IIBCLGFB_00441	CDS	741	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
IIBCLGFB_00442	CDS	345			COG3171	putative protein
IIBCLGFB_00443	CDS	531	napF_1		COG1145	Ferredoxin-type protein NapF
IIBCLGFB_00444	CDS	282	napD		COG3062	Chaperone NapD
IIBCLGFB_00445	CDS	2484	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
IIBCLGFB_00446	CDS	834	napF_2			Ferredoxin-type protein NapF
IIBCLGFB_00447	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
IIBCLGFB_00448	CDS	444	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
IIBCLGFB_00449	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
IIBCLGFB_00450	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
IIBCLGFB_00451	CDS	1278	ampG		COG0477	Anhydromuropeptide permease
IIBCLGFB_00452	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
IIBCLGFB_00453	CDS	963				hypothetical protein
IIBCLGFB_00454	CDS	723	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
IIBCLGFB_00455	CDS	738	ribX			Riboflavin transport system permease protein RibX
IIBCLGFB_00456	CDS	945			COG0715	Putative thiamine biosynthesis protein
IIBCLGFB_00457	CDS	648	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
IIBCLGFB_00458	CDS	816	mntB_1			Manganese transport system membrane protein MntB
IIBCLGFB_00459	CDS	849	mntB_2			Manganese transport system membrane protein MntB
IIBCLGFB_00460	CDS	921	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IIBCLGFB_00461	CDS	882			COG0803	putative periplasmic iron-binding protein
IIBCLGFB_00462	CDS	465				hypothetical protein
IIBCLGFB_00463	CDS	879				hypothetical protein
IIBCLGFB_00464	CDS	1152	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
IIBCLGFB_00465	CDS	540				type_IV_pilW: type IV pilus biogenesis/stability protein PilW
IIBCLGFB_00466	CDS	912	rodZ		COG1426	Cytoskeleton protein RodZ
IIBCLGFB_00467	CDS	1107	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
IIBCLGFB_00468	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
IIBCLGFB_00469	CDS	615				hypothetical protein
IIBCLGFB_00470	CDS	195	iscX		COG2975	Protein IscX
IIBCLGFB_00471	CDS	342	fdx		COG0633	2Fe-2S ferredoxin
IIBCLGFB_00472	CDS	1860	hscA		COG0443	Chaperone protein HscA
IIBCLGFB_00473	CDS	687				hypothetical protein
IIBCLGFB_00474	CDS	525	hscB		COG1076	Co-chaperone protein HscB 
IIBCLGFB_00475	CDS	324	iscA		COG0316	Iron-binding protein IscA
IIBCLGFB_00476	CDS	381	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
IIBCLGFB_00477	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
IIBCLGFB_00478	CDS	453	iscR		COG1959	HTH-type transcriptional regulator IscR
IIBCLGFB_00479	CDS	726		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
IIBCLGFB_00480	tRNA	76				tRNA-Lys(ctt)
IIBCLGFB_00481	tRNA	76				tRNA-Lys(ttt)
IIBCLGFB_00482	CDS	462	pal		COG2885	Peptidoglycan-associated lipoprotein
IIBCLGFB_00483	CDS	1284	tolB		COG0823	Tol-Pal system protein TolB
IIBCLGFB_00484	CDS	1227				tolA_full: protein TolA
IIBCLGFB_00485	CDS	420	tolR_2		COG0848	Tol-Pal system protein TolR
IIBCLGFB_00486	CDS	687	tolQ_2		COG0811	Tol-Pal system protein TolQ
IIBCLGFB_00487	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
IIBCLGFB_00488	CDS	1923	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
IIBCLGFB_00489	CDS	711	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
IIBCLGFB_00490	CDS	552	slp		COG3065	Outer membrane protein Slp
IIBCLGFB_00491	CDS	1689	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IIBCLGFB_00492	CDS	1143	rnd	3.1.13.5	COG0349	Ribonuclease D
IIBCLGFB_00493	CDS	1869				hypothetical protein
IIBCLGFB_00494	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
IIBCLGFB_00495	CDS	585	pth	3.1.1.29		Peptidyl-tRNA hydrolase
IIBCLGFB_00496	CDS	309				hypothetical protein
IIBCLGFB_00497	CDS	1215		1.14.11.-	COG2850	putative ribosomal oxygenase
IIBCLGFB_00498	CDS	1320	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
IIBCLGFB_00499	CDS	633	nudF	3.6.1.13		ADP-ribose pyrophosphatase
IIBCLGFB_00500	CDS	825	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
IIBCLGFB_00501	CDS	288				hypothetical protein
IIBCLGFB_00502	CDS	1377	ompP1			Outer membrane protein P1
IIBCLGFB_00503	CDS	540	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
IIBCLGFB_00504	CDS	672	mutH		COG3066	DNA mismatch repair protein MutH
IIBCLGFB_00505	CDS	1293	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
IIBCLGFB_00506	CDS	105				hypothetical protein
IIBCLGFB_00507	CDS	948	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
IIBCLGFB_00508	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
IIBCLGFB_00509	CDS	807	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
IIBCLGFB_00510	CDS	1428				hypothetical protein
IIBCLGFB_00511	CDS	957	tyrR		COG3283	Transcriptional regulatory protein TyrR
IIBCLGFB_00512	CDS	276	hfq		COG1923	RNA-binding protein Hfq
IIBCLGFB_00513	CDS	969	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
IIBCLGFB_00514	CDS	2808	rne	3.1.26.12		Ribonuclease E
IIBCLGFB_00515	CDS	213				hypothetical protein
IIBCLGFB_00516	CDS	792	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
IIBCLGFB_00517	CDS	810	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
IIBCLGFB_00518	CDS	681	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
IIBCLGFB_00519	CDS	1305	yhjE_2			Inner membrane metabolite transport protein YhjE
IIBCLGFB_00520	CDS	1380	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
IIBCLGFB_00521	CDS	1320	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
IIBCLGFB_00522	CDS	723	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
IIBCLGFB_00523	CDS	606				hypothetical protein
IIBCLGFB_00524	CDS	1368	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
IIBCLGFB_00525	CDS	726	fadR		COG2186	Fatty acid metabolism regulator protein
IIBCLGFB_00526	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
IIBCLGFB_00527	CDS	534	dsbB		COG1495	Disulfide bond formation protein B
IIBCLGFB_00528	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
IIBCLGFB_00529	CDS	273	hupA			DNA-binding protein HU-alpha
IIBCLGFB_00530	CDS	591			COG3068	putative protein
IIBCLGFB_00531	CDS	795	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
IIBCLGFB_00532	CDS	597	nfuA		COG0316	Fe/S biogenesis protein NfuA
IIBCLGFB_00533	CDS	687				comF: comF family protein
IIBCLGFB_00534	CDS	1338	pilQ			Type IV pilus biogenesis and competence protein PilQ
IIBCLGFB_00535	CDS	414				hypothetical protein
IIBCLGFB_00536	CDS	522				hypothetical protein
IIBCLGFB_00537	CDS	507				hypothetical protein
IIBCLGFB_00538	CDS	798				hypothetical protein
IIBCLGFB_00539	CDS	2595	mrcA		COG5009	Penicillin-binding protein 1A
IIBCLGFB_00540	CDS	846	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
IIBCLGFB_00541	CDS	330			COG0718	Nucleoid-associated protein
IIBCLGFB_00542	CDS	603	recR		COG0353	Recombination protein RecR
IIBCLGFB_00543	CDS	1956	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
IIBCLGFB_00544	CDS	342	secG		COG1314	Protein-export membrane protein SecG
IIBCLGFB_00545	tRNA	86				tRNA-Leu(gag)
IIBCLGFB_00546	CDS	1671	fruA		COG1299	PTS system fructose-specific EIIB'BC component
IIBCLGFB_00547	CDS	942	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
IIBCLGFB_00548	CDS	1500				PTS_HPr_family: phosphocarrier, HPr family
IIBCLGFB_00549	CDS	531				hypothetical protein
IIBCLGFB_00550	CDS	279	vapD	3.1.-.-	COG3309	Endoribonuclease VapD
IIBCLGFB_00551	CDS	192				hypothetical protein
IIBCLGFB_00552	CDS	1293				hypothetical protein
IIBCLGFB_00553	CDS	525				hypothetical protein
IIBCLGFB_00554	CDS	783	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
IIBCLGFB_00555	CDS	984	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
IIBCLGFB_00556	CDS	2124				autotrans_barl: outer membrane autotransporter barrel domain protein
IIBCLGFB_00557	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
IIBCLGFB_00558	CDS	1044	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
IIBCLGFB_00559	CDS	936	surA	5.2.1.8		Chaperone SurA
IIBCLGFB_00560	CDS	540	pyrR			Bifunctional protein PyrR
IIBCLGFB_00561	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
IIBCLGFB_00562	CDS	876			COG2990	putative protein
IIBCLGFB_00563	CDS	2412	lon	3.4.21.53	COG0466	Lon protease
IIBCLGFB_00564	CDS	1152	hemW		COG0635	Heme chaperone HemW
IIBCLGFB_00565	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
IIBCLGFB_00566	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
IIBCLGFB_00567	CDS	843	ygfZ		COG0354	tRNA-modifying protein YgfZ
IIBCLGFB_00568	CDS	864				hypothetical protein
IIBCLGFB_00569	CDS	912	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
IIBCLGFB_00570	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
IIBCLGFB_00571	CDS	1059	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
IIBCLGFB_00572	CDS	1089	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
IIBCLGFB_00573	CDS	600	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
IIBCLGFB_00574	CDS	750	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
IIBCLGFB_00575	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
IIBCLGFB_00576	CDS	666	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
IIBCLGFB_00577	CDS	1203	tyrP_1		COG0814	Tyrosine-specific transport protein
IIBCLGFB_00578	CDS	429	atpC		COG0355	ATP synthase epsilon chain
IIBCLGFB_00579	CDS	1374	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
IIBCLGFB_00580	CDS	870	atpG		COG0224	ATP synthase gamma chain
IIBCLGFB_00581	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
IIBCLGFB_00582	CDS	534	atpH_1		COG0712	ATP synthase subunit delta
IIBCLGFB_00583	CDS	471	atpF		COG0711	ATP synthase subunit b
IIBCLGFB_00584	CDS	255	atpH_2			ATP synthase subunit c
IIBCLGFB_00585	CDS	789	atpB		COG0356	ATP synthase subunit a
IIBCLGFB_00586	CDS	375				hypothetical protein
IIBCLGFB_00587	CDS	612	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
IIBCLGFB_00588	CDS	378				hypothetical protein
IIBCLGFB_00589	CDS	603	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
IIBCLGFB_00590	CDS	474	yqaA		COG1238	Inner membrane protein YqaA
IIBCLGFB_00591	CDS	504	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
IIBCLGFB_00592	CDS	708	aphA	3.1.3.2	COG3700	Class B acid phosphatase
IIBCLGFB_00593	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
IIBCLGFB_00594	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
IIBCLGFB_00595	CDS	1053	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
IIBCLGFB_00596	CDS	1296	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
IIBCLGFB_00597	CDS	1443				hypothetical protein
IIBCLGFB_00598	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
IIBCLGFB_00599	CDS	1482	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
IIBCLGFB_00600	CDS	930	rbsC		COG1172	Ribose import permease protein RbsC
IIBCLGFB_00601	CDS	879	rbsB		COG1879	Ribose import binding protein RbsB
IIBCLGFB_00602	CDS	921	rbsK	2.7.1.15	COG0524	Ribokinase
IIBCLGFB_00603	CDS	999	rbsR		COG1609	Ribose operon repressor
IIBCLGFB_00604	CDS	552				HI0507: family protein
IIBCLGFB_00605	CDS	489	rraA		COG0684	Regulator of ribonuclease activity A
IIBCLGFB_00606	CDS	918	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
IIBCLGFB_00607	CDS	720	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
IIBCLGFB_00608	CDS	945	tehA		COG1275	Tellurite resistance protein TehA 
IIBCLGFB_00609	CDS	4251	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
IIBCLGFB_00610	CDS	4032	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
IIBCLGFB_00611	CDS	690	rplA		COG0081	50S ribosomal protein L1
IIBCLGFB_00612	CDS	429	rplK		COG0080	50S ribosomal protein L11
IIBCLGFB_00613	CDS	717	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
IIBCLGFB_00614	CDS	1254	nupX		COG1972	Putative nucleoside permease NupX
IIBCLGFB_00615	CDS	789	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
IIBCLGFB_00616	CDS	1545				putative protein
IIBCLGFB_00617	CDS	657				hypothetical protein
IIBCLGFB_00618	CDS	1041				heptsyl_trn_I: lipopolysaccharide heptosyltransferase I
IIBCLGFB_00619	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
IIBCLGFB_00620	CDS	1161	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
IIBCLGFB_00621	CDS	795				hypothetical protein
IIBCLGFB_00622	CDS	261			COG1145	putative ferredoxin-like protein
IIBCLGFB_00623	CDS	1221	tyrP_2		COG0814	Tyrosine-specific transport protein
IIBCLGFB_00624	CDS	582	tdk	2.7.1.21		Thymidine kinase
IIBCLGFB_00625	CDS	1029	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
IIBCLGFB_00626	CDS	216	rpsU		COG0828	30S ribosomal protein S21
IIBCLGFB_00627	CDS	1782	dnaG	2.7.7.-	COG0358	DNA primase
IIBCLGFB_00628	CDS	1872	rpoD		COG0568	RNA polymerase sigma factor RpoD
IIBCLGFB_00629	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
IIBCLGFB_00630	CDS	816	ureH		COG0829	Urease accessory protein UreH
IIBCLGFB_00631	CDS	636	ureG		COG0378	Urease accessory protein UreG
IIBCLGFB_00632	CDS	708	ureF		COG0830	Urease accessory protein UreF
IIBCLGFB_00633	CDS	558	ureE			Urease accessory protein UreE
IIBCLGFB_00634	CDS	1719	ureC	3.5.1.5		Urease subunit alpha
IIBCLGFB_00635	CDS	306	ureB	3.5.1.5		Urease subunit beta
IIBCLGFB_00636	CDS	303	ureA	3.5.1.5		Urease subunit gamma
IIBCLGFB_00637	CDS	291	groS		COG0234	10 kDa chaperonin
IIBCLGFB_00638	CDS	1638	groL		COG0459	60 kDa chaperonin
IIBCLGFB_00639	CDS	450	rplI		COG0359	50S ribosomal protein L9
IIBCLGFB_00640	CDS	228	rpsR		COG0238	30S ribosomal protein S18
IIBCLGFB_00641	CDS	285	priB		COG2965	Primosomal replication protein N
IIBCLGFB_00642	CDS	378	rpsF		COG0360	30S ribosomal protein S6
IIBCLGFB_00643	CDS	219	infA		COG0361	Translation initiation factor IF-1
IIBCLGFB_00644	CDS	198				hypothetical protein
IIBCLGFB_00645	CDS	681	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IIBCLGFB_00646	CDS	864	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
IIBCLGFB_00647	CDS	873	lex1_1	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
IIBCLGFB_00648	CDS	828	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
IIBCLGFB_00649	CDS	624				hypothetical protein
IIBCLGFB_00650	CDS	1455	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
IIBCLGFB_00651	CDS	543				hypothetical protein
IIBCLGFB_00652	CDS	699	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
IIBCLGFB_00653	CDS	1485	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
