locus_tag	ftype	length_bp	gene	EC_number	COG	product
IKKOIBFM_00332	CDS	1671				hsdM: type I restriction-modification system, M subunit
IKKOIBFM_00333	CDS	1350				hypothetical protein
IKKOIBFM_00334	CDS	633				hypothetical protein
IKKOIBFM_00335	CDS	3168				hsdR: type I site-specific deoxyribonuclease, HsdR family
IKKOIBFM_00336	CDS	2490	infB		COG0532	Translation initiation factor IF-2
IKKOIBFM_00337	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
IKKOIBFM_00338	CDS	456	rimP		COG0779	Ribosome maturation factor RimP
IKKOIBFM_00339	tRNA	77				tRNA-Met(cat)
IKKOIBFM_00340	tmRNA	366	ssrA			transfer-messenger RNA, SsrA
IKKOIBFM_00341	CDS	93				hypothetical protein
IKKOIBFM_00342	CDS	765				hypothetical protein
IKKOIBFM_00343	CDS	528				hypothetical protein
IKKOIBFM_00344	CDS	1059				hypothetical protein
IKKOIBFM_00345	CDS	375				hypothetical protein
IKKOIBFM_00346	CDS	822				hypothetical protein
IKKOIBFM_00347	CDS	504				hypothetical protein
IKKOIBFM_00348	CDS	600				hypothetical protein
IKKOIBFM_00349	CDS	2523				hypothetical protein
IKKOIBFM_00350	CDS	540				tail_P2_I: phage tail protein I
IKKOIBFM_00351	CDS	915				hypothetical protein
IKKOIBFM_00352	CDS	339				hypothetical protein
IKKOIBFM_00353	CDS	594				phage_P2_V: phage baseplate assembly protein V
IKKOIBFM_00354	CDS	429				hypothetical protein
IKKOIBFM_00355	CDS	558				hypothetical protein
IKKOIBFM_00356	CDS	453				hypothetical protein
IKKOIBFM_00357	CDS	168				hypothetical protein
IKKOIBFM_00358	CDS	1965				tape_meas_TP901: phage tail tape measure protein, TP901 family, core region
IKKOIBFM_00359	CDS	768	smc			Chromosome partition protein Smc
IKKOIBFM_00360	CDS	261				hypothetical protein
IKKOIBFM_00361	CDS	174				tail_comp_S: phage virion morphogenesis protein
IKKOIBFM_00362	CDS	312				hypothetical protein
IKKOIBFM_00363	CDS	99				hypothetical protein
IKKOIBFM_00364	CDS	348				hypothetical protein
IKKOIBFM_00365	CDS	462				tail_comp_S: phage virion morphogenesis protein
IKKOIBFM_00366	CDS	471				hypothetical protein
IKKOIBFM_00367	CDS	108				hypothetical protein
IKKOIBFM_00368	CDS	123				hypothetical protein
IKKOIBFM_00369	CDS	216				C4_traR_proteo: phage/conjugal plasmid C-4 type zinc finger protein, TraR family
IKKOIBFM_00370	CDS	351				hypothetical protein
IKKOIBFM_00371	CDS	519				hypothetical protein
IKKOIBFM_00372	CDS	222				hypothetical protein
IKKOIBFM_00373	CDS	210				hypothetical protein
IKKOIBFM_00374	CDS	507				hypothetical protein
IKKOIBFM_00375	CDS	651				hypothetical protein
IKKOIBFM_00376	CDS	1050				major_capsid_P2: phage major capsid protein, P2 family
IKKOIBFM_00377	CDS	816				hypothetical protein
IKKOIBFM_00378	CDS	1782				hypothetical protein
IKKOIBFM_00379	CDS	1011				portal_PBSX: phage portal protein, PBSX family
IKKOIBFM_00380	CDS	675	neuA	2.7.7.43	COG1083	N-acylneuraminate cytidylyltransferase
IKKOIBFM_00381	CDS	663		1.-.-.-	COG0778	Putative NAD(P)H nitroreductase
IKKOIBFM_00382	CDS	1113	apbC		COG0489	Iron-sulfur cluster carrier protein
IKKOIBFM_00383	CDS	2049	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
IKKOIBFM_00384	CDS	861	tehB	2.1.1.-		putative S-adenosyl-L-methionine-dependent methyltransferase TehB
IKKOIBFM_00385	CDS	702	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
IKKOIBFM_00386	CDS	807				BchM-ChlM: magnesium protoporphyrin O-methyltransferase
IKKOIBFM_00387	CDS	477				hypothetical protein
IKKOIBFM_00388	CDS	1764	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
IKKOIBFM_00389	CDS	2643	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
IKKOIBFM_00390	CDS	1077	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
IKKOIBFM_00391	CDS	681				hypothetical protein
IKKOIBFM_00392	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
IKKOIBFM_00393	CDS	891	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
IKKOIBFM_00394	CDS	1392	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
IKKOIBFM_00395	CDS	3483	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
IKKOIBFM_00396	CDS	174				hypothetical protein
IKKOIBFM_00397	CDS	1971	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
IKKOIBFM_00398	CDS	342				hypothetical protein
IKKOIBFM_00399	CDS	1671	ettA		COG0488	Energy-dependent translational throttle protein EttA
IKKOIBFM_00400	CDS	324	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
IKKOIBFM_00401	CDS	306	higB-1		COG3549	Toxin HigB-1
IKKOIBFM_00402	CDS	621				hypothetical protein
IKKOIBFM_00403	CDS	969				hypothetical protein
IKKOIBFM_00404	tRNA	76				tRNA-Asn(gtt)
IKKOIBFM_00405	CDS	2040	uvrB		COG0556	UvrABC system protein B
IKKOIBFM_00406	CDS	1944	mdoB	2.7.8.20		Phosphoglycerol transferase I
IKKOIBFM_00407	CDS	2271	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
IKKOIBFM_00408	CDS	621				hypothetical protein
IKKOIBFM_00409	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
IKKOIBFM_00410	CDS	849	bcr_1			Bicyclomycin resistance protein
IKKOIBFM_00411	CDS	321	bcr_2			Bicyclomycin resistance protein
IKKOIBFM_00412	CDS	801				hypothetical protein
IKKOIBFM_00413	CDS	663				hypothetical protein
IKKOIBFM_00414	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
IKKOIBFM_00415	CDS	1146	dnaJ		COG0484	Chaperone protein DnaJ
IKKOIBFM_00416	CDS	1908	dnaK		COG0443	Chaperone protein DnaK
IKKOIBFM_00417	CDS	1443	ydgA		COG5339	Protein YdgA
IKKOIBFM_00418	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
IKKOIBFM_00419	CDS	2661	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
IKKOIBFM_00420	CDS	1626	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
IKKOIBFM_00421	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
IKKOIBFM_00422	CDS	543	apt	2.4.2.7		Adenine phosphoribosyltransferase
IKKOIBFM_00423	CDS	2067	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
IKKOIBFM_00424	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
IKKOIBFM_00425	CDS	1245	pyrP			Uracil permease
IKKOIBFM_00426	CDS	696	hda		COG0593	DnaA regulatory inactivator Hda
IKKOIBFM_00427	CDS	321	yciH		COG0023	putative protein YciH
IKKOIBFM_00428	CDS	693	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
IKKOIBFM_00429	CDS	1194	lapB		COG2956	Lipopolysaccharide assembly protein B
IKKOIBFM_00430	CDS	294	lapA		COG3771	Lipopolysaccharide assembly protein A
IKKOIBFM_00431	CDS	285	ihfB		COG0776	Integration host factor subunit beta
IKKOIBFM_00432	CDS	1650	rpsA		COG0539	30S ribosomal protein S1
IKKOIBFM_00433	CDS	672	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
IKKOIBFM_00434	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
IKKOIBFM_00435	CDS	579	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
IKKOIBFM_00436	CDS	1695	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
IKKOIBFM_00437	CDS	552	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
IKKOIBFM_00438	CDS	1449	tldD	3.4.-.-	COG0312	Metalloprotease TldD
IKKOIBFM_00439	CDS	852	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
IKKOIBFM_00440	CDS	1728	lpoA		COG3107	Penicillin-binding protein activator LpoA
IKKOIBFM_00441	CDS	360				TIGR00252: family protein
IKKOIBFM_00442	CDS	585	gmhA_1	5.3.1.28	COG0279	Phosphoheptose isomerase
IKKOIBFM_00443	CDS	582				hypothetical protein
IKKOIBFM_00444	CDS	2271	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
IKKOIBFM_00445	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
IKKOIBFM_00446	CDS	1230	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
IKKOIBFM_00447	CDS	2808	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
IKKOIBFM_00448	CDS	639	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
IKKOIBFM_00449	CDS	756	ycfH_1	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
IKKOIBFM_00450	CDS	561				hypothetical protein
IKKOIBFM_00451	CDS	1470				hypothetical protein
IKKOIBFM_00452	CDS	2082	prc	3.4.21.102	COG0793	Tail-specific protease
IKKOIBFM_00453	CDS	639	proQ		COG3109	RNA chaperone ProQ
IKKOIBFM_00454	CDS	132				hypothetical protein
IKKOIBFM_00455	CDS	1083	yebS		COG2995	Intermembrane transport protein YebS
IKKOIBFM_00456	CDS	2646			COG3008	putative protein
IKKOIBFM_00457	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
IKKOIBFM_00458	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
IKKOIBFM_00459	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
IKKOIBFM_00460	CDS	1014	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
IKKOIBFM_00461	CDS	672	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
IKKOIBFM_00462	CDS	936	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
IKKOIBFM_00463	CDS	543		3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
IKKOIBFM_00464	CDS	4635				hypothetical protein
IKKOIBFM_00465	CDS	1638				hypothetical protein
IKKOIBFM_00466	CDS	1953		2.4.1.-		UDP-glucose:protein N-beta-glucosyltransferase
IKKOIBFM_00467	CDS	165				hypothetical protein
IKKOIBFM_00468	CDS	717				hypothetical protein
IKKOIBFM_00469	CDS	924				hypothetical protein
IKKOIBFM_00470	CDS	288				hypothetical protein
IKKOIBFM_00471	CDS	441				hypothetical protein
IKKOIBFM_00472	CDS	681				hypothetical protein
IKKOIBFM_00473	CDS	1263				hypothetical protein
IKKOIBFM_00474	CDS	612				SH3_and_anchor: SH3 domain protein
IKKOIBFM_00475	CDS	1251	cca		COG0617	Multifunctional CCA protein
IKKOIBFM_00476	CDS	630	lolB		COG3017	Outer-membrane lipoprotein LolB
IKKOIBFM_00477	CDS	954	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IKKOIBFM_00478	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
IKKOIBFM_00479	CDS	1188	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
IKKOIBFM_00480	CDS	717	sfsA		COG1489	Sugar fermentation stimulation protein A
IKKOIBFM_00481	CDS	1395	norM		COG0534	Multidrug resistance protein NorM
IKKOIBFM_00482	CDS	615	ribC	2.5.1.9	COG0307	Riboflavin synthase
IKKOIBFM_00483	CDS	2610	pepN	3.4.11.2	COG0308	Aminopeptidase N
IKKOIBFM_00484	CDS	345				hypothetical protein
IKKOIBFM_00485	CDS	249				hypothetical protein
IKKOIBFM_00486	CDS	495	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
IKKOIBFM_00487	CDS	1089	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
IKKOIBFM_00488	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
IKKOIBFM_00489	CDS	627	cbiO	3.6.3.-	COG1122	Cobalt import ATP-binding protein CbiO
IKKOIBFM_00490	CDS	633				ECF_T_CbiQ: cobalt ECF transporter T component CbiQ
IKKOIBFM_00491	CDS	621	cbiM			Cobalt transport protein CbiM
IKKOIBFM_00492	CDS	489				hypothetical protein
IKKOIBFM_00493	CDS	684			COG5266	putative protein
IKKOIBFM_00494	CDS	408	merR			Mercuric resistance operon regulatory protein
IKKOIBFM_00495	CDS	543				hypothetical protein
IKKOIBFM_00496	CDS	717				hypothetical protein
IKKOIBFM_00497	CDS	351	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
IKKOIBFM_00498	CDS	417	yhcB		COG3105	Inner membrane protein YhcB
IKKOIBFM_00499	CDS	606				hypothetical protein
IKKOIBFM_00500	CDS	288	rplY		COG1825	50S ribosomal protein L25
IKKOIBFM_00501	tRNA	75				tRNA-Gln(ttg)
IKKOIBFM_00502	tRNA	75				tRNA-Gln(ttg)
IKKOIBFM_00503	tRNA	85				tRNA-Leu(tag)
IKKOIBFM_00504	tRNA	77				tRNA-Met(cat)
IKKOIBFM_00505	CDS	366				asp_kinases: aspartate kinase
IKKOIBFM_00506	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
IKKOIBFM_00507	CDS	828	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
IKKOIBFM_00508	CDS	1011	purR		COG1609	HTH-type transcriptional repressor PurR
IKKOIBFM_00509	CDS	2640	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
IKKOIBFM_00510	CDS	1413	ycjX		COG3106	putative protein YcjX
IKKOIBFM_00511	CDS	1695	sapA		COG4166	Peptide transport periplasmic protein SapA
IKKOIBFM_00512	CDS	966	sapB_1		COG4168	Putrescine export system permease protein SapB
IKKOIBFM_00513	CDS	888	sapC		COG4171	Peptide transport system permease protein SapC
IKKOIBFM_00514	CDS	1050	sapD		COG4170	Peptide transport system ATP-binding protein SapD
IKKOIBFM_00515	CDS	810	sapF		COG4167	Peptide transport system ATP-binding protein SapF
IKKOIBFM_00516	CDS	1017				hypothetical protein
IKKOIBFM_00517	CDS	810	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
IKKOIBFM_00518	CDS	1005	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
IKKOIBFM_00519	CDS	177	cmk_2	2.7.4.25		Cytidylate kinase
IKKOIBFM_00520	CDS	1599	lldP		COG1620	L-lactate permease
IKKOIBFM_00521	CDS	2757			COG1629	putative TonB-dependent receptor
IKKOIBFM_00522	CDS	690	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
IKKOIBFM_00523	CDS	708				hypothetical protein
IKKOIBFM_00524	CDS	1728	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
IKKOIBFM_00525	CDS	690	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
IKKOIBFM_00526	CDS	852	prfB		COG1186	Peptide chain release factor RF2
IKKOIBFM_00527	CDS	1509	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
IKKOIBFM_00528	CDS	936	mdh	1.1.1.37	COG0039	Malate dehydrogenase
IKKOIBFM_00529	CDS	456	argR			Arginine repressor
IKKOIBFM_00530	CDS	891				Epimerase family protein
IKKOIBFM_00531	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
IKKOIBFM_00532	CDS	492	cvpA		COG1286	Colicin V production protein
IKKOIBFM_00533	CDS	444				hypothetical protein
IKKOIBFM_00534	CDS	1206	ackA	2.7.2.1	COG0282	Acetate kinase
IKKOIBFM_00535	CDS	2136	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
IKKOIBFM_00536	CDS	504	mutS2	3.1.-.-		Endonuclease MutS2
IKKOIBFM_00537	CDS	945	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
IKKOIBFM_00538	CDS	972	cysB			HTH-type transcriptional regulator CysB
IKKOIBFM_00539	CDS	1074	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
IKKOIBFM_00540	CDS	624	yciO		COG0009	putative protein YciO
IKKOIBFM_00541	CDS	882	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
IKKOIBFM_00542	CDS	1170	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
IKKOIBFM_00543	CDS	1092	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
IKKOIBFM_00544	CDS	894	gcvA			Glycine cleavage system transcriptional activator
IKKOIBFM_00545	CDS	1032	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
IKKOIBFM_00546	CDS	144				hypothetical protein
IKKOIBFM_00547	CDS	684	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
IKKOIBFM_00548	CDS	426				6PTHBS: 6-pyruvoyl tetrahydropterin synthase/QueD family protein
IKKOIBFM_00549	CDS	630	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
IKKOIBFM_00550	CDS	2184	uvrD	3.6.4.12	COG0210	DNA helicase II
IKKOIBFM_00551	CDS	1002	dppB		COG0601	Dipeptide transport system permease protein DppB
IKKOIBFM_00552	CDS	888	dppC		COG1173	Dipeptide transport system permease protein DppC
IKKOIBFM_00553	CDS	993	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
IKKOIBFM_00554	CDS	984	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
IKKOIBFM_00555	CDS	918	ligA_1	6.5.1.1		DNA ligase
IKKOIBFM_00556	CDS	585	gmhA_2	5.3.1.28	COG0279	Phosphoheptose isomerase
IKKOIBFM_00557	CDS	732	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
IKKOIBFM_00558	CDS	720	artI		COG0834	ABC transporter arginine-binding protein
IKKOIBFM_00559	CDS	666	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
IKKOIBFM_00560	CDS	684	artM		COG4160	Arginine ABC transporter permease protein ArtM
IKKOIBFM_00561	CDS	420				hypothetical protein
IKKOIBFM_00562	CDS	513			COG3637	putative protein
IKKOIBFM_00563	CDS	477	sprT			Protein SprT
IKKOIBFM_00564	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
IKKOIBFM_00565	CDS	582	trpG_2	4.1.3.27	COG0512	Anthranilate synthase component 2
IKKOIBFM_00566	CDS	972	menF_1	5.4.4.2		Isochorismate synthase MenF
IKKOIBFM_00567	CDS	567				hypothetical protein
IKKOIBFM_00568	CDS	345				hypothetical protein
IKKOIBFM_00569	CDS	1089	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
IKKOIBFM_00570	CDS	1101	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
IKKOIBFM_00571	CDS	324	grxD		COG0278	Glutaredoxin 4
IKKOIBFM_00572	CDS	1080	ompA			Outer membrane protein P5
IKKOIBFM_00573	CDS	3081			COG0247	putative protein
IKKOIBFM_00574	CDS	402			COG2852	putative protein
IKKOIBFM_00575	CDS	600				hypothetical protein
IKKOIBFM_00576	CDS	417		3.1.2.-	COG2050	Putative esterase
IKKOIBFM_00577	CDS	972	hemH	4.99.1.1	COG0276	Ferrochelatase
IKKOIBFM_00578	CDS	858				thioredoxin: thioredoxin
IKKOIBFM_00579	CDS	957	trxB	1.8.1.9	COG0492	Thioredoxin reductase
IKKOIBFM_00580	CDS	1761	cydD_1		COG4988	ATP-binding/permease protein CydD
IKKOIBFM_00581	CDS	1728			COG1132	putative ABC transporter ATP-binding/permease protein
IKKOIBFM_00582	CDS	468	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
IKKOIBFM_00583	CDS	1323	tcyP		COG1823	L-cystine uptake protein TcyP
IKKOIBFM_00584	CDS	540	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
IKKOIBFM_00585	CDS	1356	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
IKKOIBFM_00586	CDS	537				hypothetical protein
IKKOIBFM_00587	CDS	615	lptC		COG3117	Lipopolysaccharide export system protein LptC
IKKOIBFM_00588	CDS	519	lptA		COG1934	Lipopolysaccharide export system protein LptA
IKKOIBFM_00589	CDS	726	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
IKKOIBFM_00590	CDS	495	ptsN		COG1762	Nitrogen regulatory protein
IKKOIBFM_00591	CDS	858	rapZ		COG1660	RNase adapter protein RapZ
IKKOIBFM_00592	CDS	1158	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
IKKOIBFM_00593	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
IKKOIBFM_00594	CDS	1266	ftsZ			Cell division protein FtsZ
IKKOIBFM_00595	CDS	1278	ftsA		COG0849	Cell division protein FtsA
IKKOIBFM_00596	CDS	765	ftsQ		COG1589	Cell division protein FtsQ
IKKOIBFM_00597	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
IKKOIBFM_00598	CDS	1428	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
IKKOIBFM_00599	CDS	1056	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
IKKOIBFM_00600	CDS	1185	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
IKKOIBFM_00601	CDS	1314	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
IKKOIBFM_00602	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
IKKOIBFM_00603	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
IKKOIBFM_00604	CDS	1467	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
IKKOIBFM_00605	CDS	1833	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
IKKOIBFM_00606	CDS	324	ftsL		COG3116	Cell division protein FtsL
IKKOIBFM_00607	CDS	966	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
IKKOIBFM_00608	CDS	456	mraZ		COG2001	Transcriptional regulator MraZ
IKKOIBFM_00609	CDS	1587	cstA		COG1966	Peptide transporter CstA
IKKOIBFM_00610	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
IKKOIBFM_00611	CDS	1626	oppA_1		COG4166	Periplasmic oligopeptide-binding protein
IKKOIBFM_00612	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
IKKOIBFM_00613	CDS	936	oppC		COG1173	Oligopeptide transport system permease protein OppC
IKKOIBFM_00614	CDS	972	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
IKKOIBFM_00615	CDS	999	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
IKKOIBFM_00616	CDS	879			COG2990	putative protein
IKKOIBFM_00617	CDS	618	engB		COG0218	putative GTP-binding protein EngB
IKKOIBFM_00618	CDS	1530	comM		COG0606	Competence protein ComM
IKKOIBFM_00619	CDS	672	deoC1	4.1.2.4		Deoxyribose-phosphate aldolase 1
IKKOIBFM_00620	CDS	504				Soluble secreted antigen MPT53
IKKOIBFM_00621	CDS	927	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
IKKOIBFM_00622	CDS	1482	xylB	2.7.1.17	COG1070	Xylulose kinase
IKKOIBFM_00623	CDS	1320	xylA	5.3.1.5	COG2115	Xylose isomerase
IKKOIBFM_00624	CDS	1173	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
IKKOIBFM_00625	CDS	1407	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
IKKOIBFM_00626	CDS	1164	xylR			Xylose operon regulatory protein
IKKOIBFM_00627	CDS	1041	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
IKKOIBFM_00628	CDS	1224	yjhB			Putative metabolite transport protein YjhB
IKKOIBFM_00629	CDS	951	cysK	2.5.1.47	COG0031	Cysteine synthase
IKKOIBFM_00630	CDS	819	cysZ		COG2981	Sulfate transporter CysZ
IKKOIBFM_00631	CDS	987	zipA			Cell division protein ZipA
IKKOIBFM_00632	CDS	2013	ligA_2	6.5.1.2	COG0272	DNA ligase
IKKOIBFM_00633	CDS	300				hypothetical protein
IKKOIBFM_00634	CDS	279				hypothetical protein
IKKOIBFM_00635	CDS	252				hypothetical protein
IKKOIBFM_00636	CDS	918				cytochro_ccmI: cytochrome c-type biogenesis protein CcmI
IKKOIBFM_00637	CDS	462	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
IKKOIBFM_00638	CDS	546	dsbE_1		COG0526	Thiol:disulfide interchange protein DsbE
IKKOIBFM_00639	CDS	1947	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
IKKOIBFM_00640	CDS	522	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
IKKOIBFM_00641	CDS	204				cytochro_ccmD: heme exporter protein CcmD
IKKOIBFM_00642	CDS	738	ccmC		COG0755	Heme exporter protein C
IKKOIBFM_00643	CDS	666	ccmB		COG2386	Heme exporter protein B
IKKOIBFM_00644	CDS	639	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
IKKOIBFM_00645	CDS	648	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
IKKOIBFM_00646	CDS	795	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
IKKOIBFM_00647	CDS	786	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
IKKOIBFM_00648	CDS	504	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
IKKOIBFM_00649	CDS	645	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
IKKOIBFM_00650	CDS	318				hypothetical protein
IKKOIBFM_00651	CDS	258			COG5007	putative protein
IKKOIBFM_00652	CDS	1266	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
IKKOIBFM_00653	CDS	774			COG0834	putative amino-acid ABC transporter-binding protein
IKKOIBFM_00654	CDS	678	tcyB		COG0765	L-cystine transport system permease protein TcyB
IKKOIBFM_00655	CDS	768	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
IKKOIBFM_00656	CDS	681	pnuC			Nicotinamide riboside transporter PnuC
IKKOIBFM_00657	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
IKKOIBFM_00658	CDS	1566	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
