locus_tag	ftype	length_bp	gene	EC_number	COG	product
DJPMMEHC_00326	CDS	816	ureH		COG0829	Urease accessory protein UreH
DJPMMEHC_00327	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
DJPMMEHC_00328	CDS	1893	rpoD		COG0568	RNA polymerase sigma factor RpoD
DJPMMEHC_00329	CDS	1782	dnaG	2.7.7.-	COG0358	DNA primase
DJPMMEHC_00330	CDS	216	rpsU		COG0828	30S ribosomal protein S21
DJPMMEHC_00331	CDS	1029	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
DJPMMEHC_00332	CDS	582	tdk	2.7.1.21		Thymidine kinase
DJPMMEHC_00333	CDS	1221	tyrP_2		COG0814	Tyrosine-specific transport protein
DJPMMEHC_00334	CDS	261			COG1145	putative ferredoxin-like protein
DJPMMEHC_00335	CDS	783				hypothetical protein
DJPMMEHC_00336	CDS	1161	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
DJPMMEHC_00337	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
DJPMMEHC_00338	CDS	1041				heptsyl_trn_I: lipopolysaccharide heptosyltransferase I
DJPMMEHC_00339	CDS	657				hypothetical protein
DJPMMEHC_00340	CDS	1545				putative protein
DJPMMEHC_00341	CDS	789	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
DJPMMEHC_00342	CDS	618	psuT		COG1972	Putative pseudouridine transporter
DJPMMEHC_00343	CDS	531	nupX		COG1972	Putative nucleoside permease NupX
DJPMMEHC_00344	CDS	717	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
DJPMMEHC_00345	CDS	429	rplK		COG0080	50S ribosomal protein L11
DJPMMEHC_00346	CDS	690	rplA		COG0081	50S ribosomal protein L1
DJPMMEHC_00347	CDS	4032	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
DJPMMEHC_00348	CDS	4251	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
DJPMMEHC_00349	CDS	945	tehA		COG1275	Tellurite resistance protein TehA 
DJPMMEHC_00350	CDS	720	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
DJPMMEHC_00351	CDS	912	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
DJPMMEHC_00352	CDS	489	rraA		COG0684	Regulator of ribonuclease activity A
DJPMMEHC_00353	CDS	552				HI0507: family protein
DJPMMEHC_00354	CDS	1005	rbsR		COG1609	Ribose operon repressor
DJPMMEHC_00355	CDS	921	rbsK	2.7.1.15	COG0524	Ribokinase
DJPMMEHC_00356	CDS	879	rbsB		COG1879	Ribose import binding protein RbsB
DJPMMEHC_00357	CDS	972	rbsC		COG1172	Ribose import permease protein RbsC
DJPMMEHC_00358	CDS	1482	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
DJPMMEHC_00359	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
DJPMMEHC_00360	CDS	1443				hypothetical protein
DJPMMEHC_00361	CDS	1296	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
DJPMMEHC_00362	CDS	1053	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
DJPMMEHC_00363	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
DJPMMEHC_00364	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
DJPMMEHC_00365	CDS	303	aphA	3.1.3.2	COG3700	Class B acid phosphatase
DJPMMEHC_00366	CDS	510	secB		COG1952	Protein-export protein SecB
DJPMMEHC_00367	CDS	447	yibN		COG0607	putative protein YibN
DJPMMEHC_00368	CDS	1050	ansB	3.5.1.1	COG0252	putative L-asparaginase periplasmic
DJPMMEHC_00369	CDS	93				hypothetical protein
DJPMMEHC_00370	CDS	1323	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
DJPMMEHC_00371	CDS	852	htpX	3.4.24.-	COG0501	Protease HtpX
DJPMMEHC_00372	CDS	390			COG0251	RutC family protein
DJPMMEHC_00373	CDS	753	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
DJPMMEHC_00374	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
DJPMMEHC_00375	CDS	417	secE		COG0690	Protein translocase subunit SecE
DJPMMEHC_00376	CDS	1236	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
DJPMMEHC_00377	CDS	582	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
DJPMMEHC_00378	CDS	1299	tig	5.2.1.8	COG0544	Trigger factor
DJPMMEHC_00379	CDS	3000			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 3
DJPMMEHC_00380	CDS	309	yafQ_1	3.1.-.-	COG3041	mRNA interferase toxin YafQ
DJPMMEHC_00381	CDS	297				RelB_DinJ: addiction module antitoxin, RelB/DinJ family
DJPMMEHC_00382	CDS	279				hypothetical protein
DJPMMEHC_00383	CDS	561				hypothetical protein
DJPMMEHC_00384	CDS	1860	selB		COG3276	Selenocysteine-specific elongation factor
DJPMMEHC_00385	CDS	1386	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
DJPMMEHC_00386	tRNA	96				tRNA-SeC(tca)
DJPMMEHC_00387	CDS	1089				hypothetical protein
DJPMMEHC_00388	CDS	2586	mutS		COG0249	DNA mismatch repair protein MutS
DJPMMEHC_00389	CDS	1233	mtr_1			Tryptophan-specific transport protein
DJPMMEHC_00390	CDS	1419	tnaA	4.1.99.1	COG3033	Tryptophanase
DJPMMEHC_00391	CDS	1218				hypothetical protein
DJPMMEHC_00392	CDS	186				hypothetical protein
DJPMMEHC_00393	CDS	579				hypothetical protein
DJPMMEHC_00394	CDS	750	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
DJPMMEHC_00395	CDS	1020	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
DJPMMEHC_00396	CDS	507	rraB		COG3076	Regulator of ribonuclease activity B
DJPMMEHC_00397	CDS	561	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
DJPMMEHC_00398	CDS	1737	tama		COG0729	Translocation and assembly module subunit TamA
DJPMMEHC_00399	CDS	3897	tamB		COG2911	Translocation and assembly module subunit TamB
DJPMMEHC_00400	CDS	1530	ppx	3.6.1.11	COG0248	Exopolyphosphatase
DJPMMEHC_00401	CDS	684	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
DJPMMEHC_00402	CDS	825	hel		COG2503	Lipoprotein E
DJPMMEHC_00403	CDS	570	gpt_2	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
DJPMMEHC_00404	CDS	1512	glpK_1	2.7.1.30	COG0554	Glycerol kinase
DJPMMEHC_00405	CDS	795	glpF_1		COG0580	Glycerol uptake facilitator protein
DJPMMEHC_00406	CDS	1017	glpK_2	2.7.1.30	COG0554	Glycerol kinase
DJPMMEHC_00407	CDS	795	glpF_2		COG0580	Glycerol uptake facilitator protein
DJPMMEHC_00408	CDS	1095	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
DJPMMEHC_00409	CDS	1443	glpT		COG2271	Glycerol-3-phosphate transporter
DJPMMEHC_00410	CDS	1692	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
DJPMMEHC_00411	CDS	1299	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
DJPMMEHC_00412	CDS	1281	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
DJPMMEHC_00413	CDS	1479	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
DJPMMEHC_00414	CDS	879	gltC			HTH-type transcriptional regulator GltC
DJPMMEHC_00415	CDS	879	rarD		COG2962	Protein RarD
DJPMMEHC_00416	CDS	318	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
DJPMMEHC_00417	CDS	792	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
DJPMMEHC_00418	CDS	435				hypothetical protein
DJPMMEHC_00419	CDS	888	xerC		COG4973	Tyrosine recombinase XerC
DJPMMEHC_00420	CDS	3894	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
DJPMMEHC_00421	CDS	1149	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
DJPMMEHC_00422	CDS	912	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
DJPMMEHC_00423	CDS	843			COG2861	putative protein
DJPMMEHC_00424	CDS	1233	envC		COG4942	Murein hydrolase activator EnvC
DJPMMEHC_00425	CDS	684	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
DJPMMEHC_00426	CDS	213	rpmE		COG0254	50S ribosomal protein L31
DJPMMEHC_00427	CDS	1137	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
DJPMMEHC_00428	CDS	273			COG2924	putative Fe(2+)-trafficking protein
DJPMMEHC_00429	CDS	1074	mltC_1	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
DJPMMEHC_00430	tRNA	76				tRNA-Phe(gaa)
DJPMMEHC_00431	tRNA	76				tRNA-Asn(gtt)
DJPMMEHC_00432	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
DJPMMEHC_00433	CDS	540	pyrR			Bifunctional protein PyrR
DJPMMEHC_00434	CDS	936	surA	5.2.1.8		Chaperone SurA
DJPMMEHC_00435	CDS	1044	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
DJPMMEHC_00436	CDS	660	tmk	2.7.4.9	COG0125	Thymidylate kinase
DJPMMEHC_00437	CDS	981	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
DJPMMEHC_00438	CDS	783	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
DJPMMEHC_00439	CDS	525				hypothetical protein
DJPMMEHC_00440	CDS	1293				hypothetical protein
DJPMMEHC_00441	CDS	192				hypothetical protein
DJPMMEHC_00442	CDS	279	vapD	3.1.-.-	COG3309	Endoribonuclease VapD
DJPMMEHC_00443	CDS	531				hypothetical protein
DJPMMEHC_00444	CDS	1500				PTS_HPr_family: phosphocarrier, HPr family
DJPMMEHC_00445	CDS	942	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
DJPMMEHC_00446	CDS	1671	fruA		COG1299	PTS system fructose-specific EIIB'BC component
DJPMMEHC_00447	CDS	681				hypothetical protein
DJPMMEHC_00448	CDS	1224	nadR		COG1056	Bifunctional NAD biosynthesis protein NadR
DJPMMEHC_00449	CDS	648	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
DJPMMEHC_00450	CDS	771	lex1_3	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
DJPMMEHC_00451	CDS	483	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
DJPMMEHC_00452	CDS	582	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
DJPMMEHC_00453	CDS	1218	ftsY			Signal recognition particle receptor FtsY
DJPMMEHC_00454	CDS	657	ftsE		COG2884	Cell division ATP-binding protein FtsE
DJPMMEHC_00455	CDS	933	ftsX		COG2177	Cell division protein FtsX
DJPMMEHC_00456	CDS	1182	atoB	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
DJPMMEHC_00457	CDS	1344	atoE		COG2031	Putative short-chain fatty acid transporter
DJPMMEHC_00458	CDS	666	atoA	2.8.3.8	COG2057	Acetate CoA-transferase subunit beta
DJPMMEHC_00459	CDS	654	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
DJPMMEHC_00460	CDS	906	cynR			HTH-type transcriptional regulator CynR
DJPMMEHC_00461	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
DJPMMEHC_00462	CDS	627	rplC		COG0087	50S ribosomal protein L3
DJPMMEHC_00463	CDS	603	rplD		COG0088	50S ribosomal protein L4
DJPMMEHC_00464	CDS	300	rplW		COG0089	50S ribosomal protein L23
DJPMMEHC_00465	CDS	822	rplB		COG0090	50S ribosomal protein L2
DJPMMEHC_00466	CDS	276	rpsS		COG0185	30S ribosomal protein S19
DJPMMEHC_00467	CDS	333	rplV		COG0091	50S ribosomal protein L22
DJPMMEHC_00468	CDS	708	rpsC		COG0092	30S ribosomal protein S3
DJPMMEHC_00469	CDS	411	rplP		COG0197	50S ribosomal protein L16
DJPMMEHC_00470	CDS	192	rpmC		COG0255	50S ribosomal protein L29
DJPMMEHC_00471	CDS	258	rpsQ		COG0186	30S ribosomal protein S17
DJPMMEHC_00472	CDS	372	rplN		COG0093	50S ribosomal protein L14
DJPMMEHC_00473	CDS	312	rplX		COG0198	50S ribosomal protein L24
DJPMMEHC_00474	CDS	540	rplE		COG0094	50S ribosomal protein L5
DJPMMEHC_00475	CDS	306	rpsN		COG0199	30S ribosomal protein S14
DJPMMEHC_00476	CDS	393	rpsH		COG0096	30S ribosomal protein S8
DJPMMEHC_00477	CDS	534	rplF		COG0097	50S ribosomal protein L6
DJPMMEHC_00478	CDS	354	rplR		COG0256	50S ribosomal protein L18
DJPMMEHC_00479	CDS	501	rpsE		COG0098	30S ribosomal protein S5
DJPMMEHC_00480	CDS	180	rpmD		COG1841	50S ribosomal protein L30
DJPMMEHC_00481	CDS	435	rplO		COG0200	50S ribosomal protein L15
DJPMMEHC_00482	CDS	1326	secY		COG0201	Protein translocase subunit SecY
DJPMMEHC_00483	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
DJPMMEHC_00484	CDS	357	rpsM		COG0099	30S ribosomal protein S13
DJPMMEHC_00485	CDS	390	rpsK		COG0100	30S ribosomal protein S11
DJPMMEHC_00486	CDS	621	rpsD		COG0522	30S ribosomal protein S4
DJPMMEHC_00487	CDS	987	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
DJPMMEHC_00488	CDS	387	rplQ		COG0203	50S ribosomal protein L17
DJPMMEHC_00489	CDS	597	crp_1		COG0664	cAMP-activated global transcriptional regulator CRP
DJPMMEHC_00490	CDS	1083	chuR	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
DJPMMEHC_00491	CDS	810				hypothetical protein
DJPMMEHC_00492	CDS	1194	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
DJPMMEHC_00493	CDS	558	frr		COG0233	Ribosome-recycling factor
DJPMMEHC_00494	CDS	1617	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
DJPMMEHC_00495	CDS	882	hslO		COG1281	33 kDa chaperonin
DJPMMEHC_00496	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
DJPMMEHC_00497	CDS	888	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
DJPMMEHC_00498	CDS	192	csrA		COG1551	Translational regulator CsrA
DJPMMEHC_00499	CDS	2625	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
DJPMMEHC_00500	CDS	426	uspA		COG0589	Universal stress protein A 
DJPMMEHC_00501	CDS	1293	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
DJPMMEHC_00502	CDS	549				hypothetical protein
DJPMMEHC_00503	CDS	1023	galM	5.1.3.3	COG2017	Aldose 1-epimerase
DJPMMEHC_00504	CDS	1155	galK	2.7.1.6	COG0153	Galactokinase
DJPMMEHC_00505	CDS	1050	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
DJPMMEHC_00506	CDS	1002	galS		COG1609	HTH-type transcriptional regulator GalS
DJPMMEHC_00507	CDS	996	mglB		COG1879	D-galactose-binding periplasmic protein
DJPMMEHC_00508	CDS	1521	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
DJPMMEHC_00509	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
DJPMMEHC_00510	CDS	735				hypothetical protein
DJPMMEHC_00511	CDS	558	yciB		COG2917	putative intracellular septation protein A
DJPMMEHC_00512	CDS	477		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
DJPMMEHC_00513	CDS	297			COG2350	putative protein
DJPMMEHC_00514	CDS	1782	mltC_2	4.2.2.-		Membrane-bound lytic murein transglycosylase C
DJPMMEHC_00515	CDS	306	trpR		COG2973	Trp operon repressor
DJPMMEHC_00516	CDS	585	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
DJPMMEHC_00517	CDS	345	frdD		COG3080	Fumarate reductase subunit D
DJPMMEHC_00518	CDS	411	frdC		COG3029	Fumarate reductase subunit C
DJPMMEHC_00519	CDS	771	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
DJPMMEHC_00520	CDS	1800	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
DJPMMEHC_00521	CDS	972	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
DJPMMEHC_00522	CDS	699	cpxA	2.7.13.3		Sensor histidine kinase CpxA
DJPMMEHC_00523	CDS	564				hypothetical protein
DJPMMEHC_00524	CDS	684	cpxR		COG0745	Transcriptional regulatory protein CpxR
DJPMMEHC_00525	CDS	414	bamE			Outer membrane protein assembly factor BamE
DJPMMEHC_00526	CDS	1017	yejK		COG3081	Nucleoid-associated protein YejK
DJPMMEHC_00527	CDS	219				hypothetical protein
DJPMMEHC_00528	CDS	1758	yejM		COG3083	Inner membrane protein YejM
DJPMMEHC_00529	CDS	993	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
DJPMMEHC_00530	CDS	564			COG1309	putative HTH-type transcriptional regulator
DJPMMEHC_00531	CDS	1197	mdtA			Multidrug resistance protein MdtA
DJPMMEHC_00532	CDS	3081	bepE			Efflux pump membrane transporter BepE
DJPMMEHC_00533	CDS	771	ftsN		COG3087	Cell division protein FtsN
DJPMMEHC_00534	CDS	1533	emrB			Multidrug export protein EmrB
DJPMMEHC_00535	CDS	1173	emrA		COG1566	Multidrug export protein EmrA
DJPMMEHC_00536	CDS	483	folA	1.5.1.3	COG0262	Dihydrofolate reductase
DJPMMEHC_00537	CDS	1107	proB	2.7.2.11	COG0263	Glutamate 5-kinase
DJPMMEHC_00538	CDS	591	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
DJPMMEHC_00539	CDS	795				hypothetical protein
DJPMMEHC_00540	CDS	807	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
DJPMMEHC_00541	CDS	852	thyA	2.1.1.45	COG0207	Thymidylate synthase
DJPMMEHC_00542	CDS	522	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
DJPMMEHC_00543	CDS	315				hypothetical protein
DJPMMEHC_00544	CDS	303				hypothetical protein
DJPMMEHC_00545	CDS	2706	secA		COG0653	Protein translocase subunit SecA
DJPMMEHC_00546	CDS	411	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
DJPMMEHC_00547	CDS	1857	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
DJPMMEHC_00548	CDS	765	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DJPMMEHC_00549	CDS	723	rpsB		COG0052	30S ribosomal protein S2
DJPMMEHC_00550	CDS	852	tsf		COG0264	Elongation factor Ts
DJPMMEHC_00551	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
DJPMMEHC_00552	CDS	594			COG2825	Outer membrane protein 26
DJPMMEHC_00553	CDS	2379	bamA		COG4775	Outer membrane protein assembly factor BamA
DJPMMEHC_00554	CDS	1332	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
DJPMMEHC_00555	CDS	867	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
DJPMMEHC_00556	CDS	720	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
DJPMMEHC_00557	CDS	2586	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
DJPMMEHC_00558	CDS	504	lptE		COG2980	LPS-assembly lipoprotein LptE
DJPMMEHC_00559	CDS	1035	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
DJPMMEHC_00560	tRNA	77				tRNA-Met(cat)
DJPMMEHC_00561	CDS	2067	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
DJPMMEHC_00562	CDS	267				hypothetical protein
DJPMMEHC_00563	CDS	915	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
DJPMMEHC_00564	CDS	1527	katA	1.11.1.6	COG0753	Catalase
DJPMMEHC_00565	CDS	1182	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
DJPMMEHC_00566	CDS	582				hypothetical protein
DJPMMEHC_00567	CDS	420				hypothetical protein
DJPMMEHC_00568	CDS	1311	eno	4.2.1.11	COG0148	Enolase
DJPMMEHC_00569	CDS	1206			COG2081	putative protein
DJPMMEHC_00570	CDS	1143	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
DJPMMEHC_00571	CDS	531	dsbE_1		COG0526	Thiol:disulfide interchange protein DsbE
DJPMMEHC_00572	CDS	1908	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
DJPMMEHC_00573	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
DJPMMEHC_00574	CDS	513				hypothetical protein
DJPMMEHC_00575	CDS	720				hypothetical protein
DJPMMEHC_00576	CDS	684				hypothetical protein
DJPMMEHC_00577	CDS	297				hypothetical protein
DJPMMEHC_00578	CDS	3381	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
DJPMMEHC_00579	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
DJPMMEHC_00580	CDS	1119	ribD		COG0117	Riboflavin biosynthesis protein RibD
DJPMMEHC_00581	CDS	1020	degS	3.4.21.107	COG0265	Serine endoprotease DegS
DJPMMEHC_00582	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
DJPMMEHC_00583	CDS	1536	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
DJPMMEHC_00584	CDS	1365	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
DJPMMEHC_00585	CDS	171	rpmG		COG0267	50S ribosomal protein L33
DJPMMEHC_00586	CDS	237	rpmB		COG0227	50S ribosomal protein L28
DJPMMEHC_00587	CDS	666				hypothetical protein
DJPMMEHC_00588	CDS	1203	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
DJPMMEHC_00589	CDS	456	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
DJPMMEHC_00590	CDS	657	slmA		COG1309	Nucleoid occlusion factor SlmA
DJPMMEHC_00591	CDS	252				hypothetical protein
DJPMMEHC_00592	CDS	675	crp_2		COG0664	cAMP-activated global transcriptional regulator CRP
DJPMMEHC_00593	CDS	1176	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
DJPMMEHC_00594	CDS	1056	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
DJPMMEHC_00595	CDS	351				hypothetical protein
DJPMMEHC_00596	CDS	351		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
DJPMMEHC_00597	CDS	2826	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
DJPMMEHC_00598	CDS	927	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
DJPMMEHC_00599	CDS	1533	murJ		COG0728	putative lipid II flippase MurJ
DJPMMEHC_00600	CDS	264	rpsT		COG0268	30S ribosomal protein S20
DJPMMEHC_00601	CDS	567				hypothetical protein
DJPMMEHC_00602	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
DJPMMEHC_00603	CDS	990	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
DJPMMEHC_00604	CDS	450	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
DJPMMEHC_00605	CDS	459	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
DJPMMEHC_00606	CDS	1347	accC	6.3.4.14	COG0439	Biotin carboxylase
DJPMMEHC_00607	CDS	843				hypothetical protein
DJPMMEHC_00608	CDS	1446				TPR repeat-containing protein
DJPMMEHC_00609	CDS	258	yhdT		COG3924	putative membrane protein YhdT
DJPMMEHC_00610	CDS	1455	panF		COG4145	Sodium/pantothenate symporter
DJPMMEHC_00611	CDS	873				2A78: carboxylate/amino acid/amine transporter
DJPMMEHC_00612	CDS	576		2.7.7.-	COG2184	Protein adenylyltransferase NmFic
DJPMMEHC_00613	CDS	888	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
DJPMMEHC_00614	CDS	1062	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
DJPMMEHC_00615	CDS	300	fis		COG2901	DNA-binding protein Fis
DJPMMEHC_00616	CDS	486	smpB		COG0691	SsrA-binding protein
DJPMMEHC_00617	CDS	966	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
DJPMMEHC_00618	CDS	582				hypothetical protein
DJPMMEHC_00619	CDS	777	yaaA		COG3022	Peroxide stress resistance protein YaaA
DJPMMEHC_00620	CDS	1122				dprA: DNA protecting protein DprA
DJPMMEHC_00621	CDS	1548	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
DJPMMEHC_00622	CDS	1077	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
DJPMMEHC_00623	CDS	1410	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
DJPMMEHC_00624	CDS	603	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
DJPMMEHC_00625	CDS	4710	iga	3.4.21.72		Immunoglobulin A1 protease autotransporter
DJPMMEHC_00626	CDS	1080	recF		COG1195	DNA replication and repair protein RecF
DJPMMEHC_00627	CDS	1101	dnaN		COG0592	Beta sliding clamp
DJPMMEHC_00628	CDS	1365	dnaA		COG0593	Chromosomal replication initiator protein DnaA
DJPMMEHC_00629	CDS	2739	tbp1			Transferrin-binding protein 1
DJPMMEHC_00630	CDS	1860	tbpB			Transferrin-binding protein 2
DJPMMEHC_00631	CDS	1446				TPR repeat-containing protein
DJPMMEHC_00632	CDS	135	rpmH			50S ribosomal protein L34
DJPMMEHC_00633	CDS	360	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
DJPMMEHC_00634	CDS	261	yidD		COG0759	Putative membrane protein insertion efficiency factor
DJPMMEHC_00635	CDS	1626	yidC			Membrane protein insertase YidC
DJPMMEHC_00636	CDS	1359	mnmE_1	3.6.-.-	COG0486	tRNA modification GTPase MnmE
DJPMMEHC_00637	CDS	1869	ppiD_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
DJPMMEHC_00638	CDS	939	opgE_1	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
DJPMMEHC_00639	CDS	1359	mnmE_2	3.6.-.-	COG0486	tRNA modification GTPase MnmE
DJPMMEHC_00640	CDS	1869	ppiD_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
