qseqid	qstart	qend	qlen	sseqid	sstart	send	slen	evalue	length	pident	gaps	gapopen	stitle
OMBLIMKG_00945	1	308	314	phast~~~recombinase~~~YP_009193596.1~~~PHAST_970580052	1	300	307	1.68e-139	311	68.8	14	6	phast~~~recombinase~~~YP_009193596.1~~~PHAST_970580052 PHAGE_Mannhe_vB_MhS_587AP2_NC_028743-gi|970580052|ref|YP_009193596.1| recombinase [Mannheimia phage vB_MhS_587AP2]
OMBLIMKG_00952	1	212	214	phast~~~exonuclease~~~YP_009193595.1~~~PHAST_970580051	6	222	225	4.12e-109	217	71.4	5	1	phast~~~exonuclease~~~YP_009193595.1~~~PHAST_970580051 PHAGE_Mannhe_vB_MhS_587AP2_NC_028743-gi|970580051|ref|YP_009193595.1| exonuclease [Mannheimia phage vB_MhS_587AP2]
OMBLIMKG_00956	1	146	146	phast~~~phage_associated_protein~~~YP_003344834.1~~~PHAST_100054	1	146	146	1.86e-65	146	65.8	0	0	phast~~~phage_associated_protein~~~YP_003344834.1~~~PHAST_100054 PHAGE_Aggreg_S1249_NC_013597-gi|100054|ref|YP_003344834.1| phage-associated protein [Aggregatibacter phage S1249]
OMBLIMKG_00964	21	468	468	phast~~~Ban~~~YP_006543.1~~~PHAST_46401697	10	454	454	2.52e-214	448	68.3	3	3	phast~~~Ban~~~YP_006543.1~~~PHAST_46401697 PHAGE_Entero_P1_NC_005856-gi|46401697|ref|YP_006543.1| Ban [Enterobacteria phage P1]
OMBLIMKG_01247	1	159	161	phast~~~SsrA_binding_protein~~~YP_009949245.1~~~PHAST_100046	1	160	160	3.78e-88	160	78.8	1	1	phast~~~SsrA_binding_protein~~~YP_009949245.1~~~PHAST_100046 PHAGE_Escher_500465_1_NC_049342-gi|100046|ref|YP_009949245.1| SsrA-binding protein [Escherichia phage 500465-1]
OMBLIMKG_01269	1	86	87	phast~~~hypothetical_protein~~~YP_007002962.1~~~PHAST_418489078	1	86	86	1.15e-45	86	77.9	0	0	phast~~~hypothetical_protein~~~YP_007002962.1~~~PHAST_418489078 PHAGE_Haemop_SuMu_NC_019455-gi|418489078|ref|YP_007002962.1| hypothetical protein [Haemophilus phage SuMu]
OMBLIMKG_01279	7	438	438	phast~~~head_morphogenesis_protein~~~YP_009196078.1~~~PHAST_971741530	6	434	434	1.83e-213	434	67.7	7	3	phast~~~head_morphogenesis_protein~~~YP_009196078.1~~~PHAST_971741530 PHAGE_Mannhe_vB_MhM_3927AP2_NC_028766-gi|971741530|ref|YP_009196078.1| head morphogenesis protein [Mannheimia phage vB_MhM_3927AP2]
OMBLIMKG_01282	1	529	549	phast~~~terminase~~~YP_007002934.1~~~PHAST_418489081	17	545	554	1.38e-313	529	79.4	0	0	phast~~~terminase~~~YP_007002934.1~~~PHAST_418489081 PHAGE_Haemop_SuMu_NC_019455-gi|418489081|ref|YP_007002934.1| terminase [Haemophilus phage SuMu]
OMBLIMKG_01290	1	136	138	phast~~~toxin_antitoxin_system_antitoxin_component_HicB~~~YP_009193565.1~~~PHAST_970580021	1	136	138	5.67e-70	136	75.7	0	0	phast~~~toxin_antitoxin_system_antitoxin_component_HicB~~~YP_009193565.1~~~PHAST_970580021 PHAGE_Mannhe_vB_MhS_587AP2_NC_028743-gi|970580021|ref|YP_009193565.1| toxin-antitoxin system antitoxin component HicB [Mannheimia phage vB_MhS_587AP2]
OMBLIMKG_01291	1	58	58	phast~~~toxin_antitoxin_system_toxon_component_HicA~~~YP_009193566.1~~~PHAST_970580022	1	58	58	2.45e-32	58	87.9	0	0	phast~~~toxin_antitoxin_system_toxon_component_HicA~~~YP_009193566.1~~~PHAST_970580022 PHAGE_Mannhe_vB_MhS_587AP2_NC_028743-gi|970580022|ref|YP_009193566.1| toxin-antitoxin system toxon component HicA [Mannheimia phage vB_MhS_587AP2]
OMBLIMKG_01313	19	149	151	phast~~~deoxyuridine_5'_triphosphate_nucleotidohydrolase~~~YP_008239432.1~~~PHAST_526003472	17	147	149	6.47e-61	131	67.2	0	0	phast~~~deoxyuridine_5'_triphosphate_nucleotidohydrolase~~~YP_008239432.1~~~PHAST_526003472 PHAGE_Salmon_SP_058_NC_021772-gi|526003472|ref|YP_008239432.1| deoxyuridine 5'-triphosphate nucleotidohydrolase [Salmonella phage FSL SP-058]
OMBLIMKG_01369	1	283	283	phast~~~thymidylate_synthase~~~YP_009598659.1~~~PHAST_100068	1	283	283	7.28e-176	283	80.2	0	0	phast~~~thymidylate_synthase~~~YP_009598659.1~~~PHAST_100068 PHAGE_Vibrio_SSP002_NC_041910-gi|100068|ref|YP_009598659.1| thymidylate synthase [Vibrio phage SSP002]
OMBLIMKG_01580	1	353	354	phast~~~DNA_strand_exchange_and_recombination_protein_with_protease_and_nuclease_activity~~~NP_417179.1~~~PHAST_16130606	1	353	353	4.98e-186	353	73.4	0	0	phast~~~DNA_strand_exchange_and_recombination_protein_with_protease_and_nuclease_activity~~~NP_417179.1~~~PHAST_16130606 PROPHAGE_Escher_MG1655-gi|16130606|ref|NP_417179.1| DNA strand exchange and recombination protein with protease and nuclease activity [Escherichia coli str. K-12 substr. MG1655]
OMBLIMKG_01645	2	388	388	phast~~~DUF262_domain_containing_protein~~~YP_009854806.1~~~PHAST_100008	1	387	387	1.82e-191	388	66.5	2	2	phast~~~DUF262_domain_containing_protein~~~YP_009854806.1~~~PHAST_100008 PHAGE_Flavob_vB_FspS_laban6_1_NC_048834-gi|100008|ref|YP_009854806.1| DUF262 domain-containing protein [Flavobacterium phage vB_FspS_laban6-1]
OMBLIMKG_01757	15	629	629	phast~~~RNA_polymerase_sigma_factor~~~YP_009882596.1~~~PHAST_100040	8	613	613	2.89e-270	615	69.4	9	2	phast~~~RNA_polymerase_sigma_factor~~~YP_009882596.1~~~PHAST_100040 PHAGE_Klebsi_ST147_VIM1phi7.1_NC_049451-gi|100040|ref|YP_009882596.1| RNA polymerase sigma factor [Klebsiella phage ST147-VIM1phi7.1]
OMBLIMKG_01759	1	71	71	phast~~~30S_ribosomal_protein_S21~~~YP_009882598.1~~~PHAST_100042	1	71	71	8.17e-30	71	76.1	0	0	phast~~~30S_ribosomal_protein_S21~~~YP_009882598.1~~~PHAST_100042 PHAGE_Klebsi_ST147_VIM1phi7.1_NC_049451-gi|100042|ref|YP_009882598.1| 30S ribosomal protein S21 [Klebsiella phage ST147-VIM1phi7.1]
OMBLIMKG_01760	1	341	342	phast~~~tRNA_(adenosine(37)_N6)_threonylcarbamoyltransferase_complex_transferase_subunit~~~YP_009882599.1~~~PHAST_100043	1	336	337	5.80e-185	341	73.3	5	2	phast~~~tRNA_(adenosine(37)_N6)_threonylcarbamoyltransferase_complex_transferase_subunit~~~YP_009882599.1~~~PHAST_100043 PHAGE_Klebsi_ST147_VIM1phi7.1_NC_049451-gi|100043|ref|YP_009882599.1| tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit [Klebsiella phage ST147-VIM1phi7.1]
OMBLIMKG_01794	1	444	444	phast~~~molecular_chaperone_and_ATPase_component_of_HslUV_protease~~~NP_418366.1~~~PHAST_16131769	1	443	443	4.19e-251	444	80.6	1	1	phast~~~molecular_chaperone_and_ATPase_component_of_HslUV_protease~~~NP_418366.1~~~PHAST_16131769 PROPHAGE_Escher_MG1655-gi|16131769|ref|NP_418366.1| molecular chaperone and ATPase component of HslUV protease [Escherichia coli str. K-12 substr. MG1655]
OMBLIMKG_01795	1	173	175	phast~~~peptidase_component_of_the_HslUV_protease~~~NP_418367.1~~~PHAST_16131770	1	172	176	9.18e-94	173	80.9	1	1	phast~~~peptidase_component_of_the_HslUV_protease~~~NP_418367.1~~~PHAST_16131770 PROPHAGE_Escher_MG1655-gi|16131770|ref|NP_418367.1| peptidase component of the HslUV protease [Escherichia coli str. K-12 substr. MG1655]
